id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
onlyap599230b08a46554edf884665770,https://www.only-apartments.es/_/961107,2.161073,41.396681,2018-04-22 22:46:28.342000,2018-05-09 11:08:21.010000,onlyap961107,Apartamento,,6,,2,
onlyap599230b08a46554edf884665771,https://www.only-apartments.es/_/961115,2.161073,41.396681,2018-04-22 22:46:28.345000,2018-05-09 11:11:08.206000,onlyap961115,Apartamento,,6,,2,
onlyap599230b08a46554edf884665772,https://www.only-apartments.es/_/961122,2.161073,41.396681,2018-04-22 22:46:28.379000,2018-05-09 11:31:43.479000,onlyap961122,Apartamento,,6,,2,
onlyap599230b08a46554edf884665773,https://www.only-apartments.es/_/961113,2.161073,41.396681,2018-04-22 22:46:31.724000,2018-05-09 11:40:47.411000,onlyap961113,Apartamento,,6,,2,
onlyap599230b08a46554edf884665774,https://www.only-apartments.es/_/749370,2.1613701,41.3965631,2018-03-31 17:55:27.547000,2018-05-10 05:51:20.316000,onlyap749370,Apartamento,,9,,4,
onlyap599230b08a46554edf884665775,https://www.only-apartments.es/_/315527,2.163334,41.398855,2018-03-31 17:55:27.544000,2018-05-10 04:36:10.566000,onlyap315527,Apartamento,,12,1,4,
onlyap599230b08a46554edf884665776,https://www.only-apartments.es/_/673136,2.16298,41.40047,2018-03-31 17:52:50.503000,2018-05-06 19:19:26.136000,onlyap673136,Estudio,,3,,2,
onlyap599230b08a46554edf884665777,https://www.only-apartments.es/_/442953,2.162611,41.400216,2018-03-31 17:52:43.658000,2018-04-18 13:00:40.529000,onlyap442953,Apartamento,,3,3,1,
onlyap599230b08a46554edf884665778,https://www.only-apartments.es/_/88975,2.1619276441803095,41.39857595200547,2018-03-31 17:54:29.298000,2018-05-08 06:13:17.197000,onlyap88975,Apartamento,,4,,3,
onlyap599230b08a46554edf884665779,https://www.only-apartments.es/_/252295,2.160949,41.399679,2018-03-31 17:54:36.973000,2018-05-08 11:28:31.514000,onlyap252295,Apartamento,,6,4,2,
onlyap599230b08a46554edf884665780,https://www.only-apartments.es/_/700106,2.16090197966003,41.3994121943753,2018-03-31 17:54:10.129000,2018-04-15 00:32:59.534000,onlyap700106,Apartamento,,4,,2,
onlyap599230b08a46554edf884665781,https://www.only-apartments.es/_/685643,2.1599496,41.3991178,2018-03-31 17:54:10.131000,2018-05-07 12:54:46.119000,onlyap685643,Apartamento,,4,,1,
onlyap599230b08a46554edf884665782,https://www.only-apartments.es/_/685642,2.1599496,41.3991178,2018-03-31 17:54:10.131000,2018-05-07 12:36:53.561000,onlyap685642,Apartamento,,4,,1,
onlyap599230b08a46554edf884665783,https://www.only-apartments.es/_/519058,2.15986356139183,41.3990714529213,2018-04-17 11:34:34.370000,2018-05-08 08:45:35.092000,onlyap519058,,,,,,
onlyap599230b08a46554edf884665784,https://www.only-apartments.es/_/513654,2.16007,41.40016,2018-03-31 17:54:22.582000,2018-05-08 00:30:23.254000,onlyap513654,Apartamento,,4,,1,
onlyap599230b08a46554edf884665785,https://www.only-apartments.es/_/700099,2.15882326767348,41.4001324766715,2018-03-31 17:54:10.129000,2018-04-15 00:34:06.225000,onlyap700099,Apartamento,,4,,,
onlyap599230b08a46554edf884665786,https://www.only-apartments.es/_/503047,2.15898990000005,41.4008501,2018-03-31 17:54:29.300000,2018-05-08 07:49:09.044000,onlyap503047,Apartamento,,4,,2,
onlyap599230b08a46554edf884665787,https://www.only-apartments.es/_/700096,2.15840216085815,41.3998628747356,2018-03-31 17:55:14.200000,2018-04-14 19:28:48.570000,onlyap700096,Apartamento,,7,,2,
onlyap599230b08a46554edf884665788,https://www.only-apartments.es/_/38613,2.1579457558196964,41.39891418365711,2018-03-31 17:52:43.659000,2018-05-06 18:04:52.674000,onlyap38613,Apartamento,,4,2,1,
