id,url,longitude,latitude,found,revised,host-id,room_type,bedrooms,capacity,reviews,min_nights,price
homeaw599230b08a46554edf8846658067,https://www.homeaway.es/p1792538,2.60118,41.619942,2017-10-14 13:58:08.366000,2017-11-05 23:13:52.676000,homeaw1792538,Villa,3,6,0,7,0
homeaw599230b08a46554edf8846658068,https://www.homeaway.es/p8346479,2.6139655,41.6064873,2017-10-14 13:58:36.145000,2018-01-08 14:09:50.655000,homeaw8346479,Casa,3,6,0,3,500
homeaw599230b08a46554edf8846658069,https://www.homeaway.es/p1530786a,2.6154986,41.6021092,2017-10-14 13:58:34.668000,2018-06-20 04:22:14.666000,homeaw1530786a,Casa,4,6,0,1,195
homeaw599230b08a46554edf8846658070,https://www.homeaway.es/p2658418,2.61535,41.6021,2017-10-14 13:58:37.722000,2017-12-14 14:28:32.097000,homeaw2658418,Casa,4,6,0,7,72
homeaw599230b08a46554edf8846658071,https://www.homeaway.es/p1893960,2.61474682,41.60302221,2017-10-14 13:58:21.133000,2018-06-20 02:35:54.802000,homeaw1893960,Villa,3,6,0,7,221
homeaw599230b08a46554edf8846658072,https://www.homeaway.es/p1587419a,2.61678551,41.60227447,2017-10-14 13:58:37.722000,2018-04-04 21:43:17.023000,homeaw1587419a,Apartamento,3,6,0,4,80
homeaw599230b08a46554edf8846658073,https://www.homeaway.es/p1792457,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:57.522000,homeaw1792457,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658074,https://www.homeaway.es/p1792480,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:30.911000,homeaw1792480,Villa,5,9,0,7,0
homeaw599230b08a46554edf8846658075,https://www.homeaway.es/p1792486,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:59.658000,homeaw1792486,Villa,4,8,0,7,163
homeaw599230b08a46554edf8846658076,https://www.homeaway.es/p1792487,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:33.712000,homeaw1792487,Villa,7,10,0,7,0
homeaw599230b08a46554edf8846658077,https://www.homeaway.es/p1792491,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:44.301000,homeaw1792491,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658078,https://www.homeaway.es/p1792496,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:35.833000,homeaw1792496,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658079,https://www.homeaway.es/p1792499,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:48.554000,homeaw1792499,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658080,https://www.homeaway.es/p1792506,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:52.881000,homeaw1792506,Villa,3,7,0,7,0
homeaw599230b08a46554edf8846658081,https://www.homeaway.es/p1792518,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:44:03.842000,homeaw1792518,Villa,5,9,0,7,0
homeaw599230b08a46554edf8846658082,https://www.homeaway.es/p1792533,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:50.765000,homeaw1792533,Villa,5,8,0,7,0
homeaw599230b08a46554edf8846658083,https://www.homeaway.es/p1792546,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:55.421000,homeaw1792546,Villa,4,8,0,7,0
homeaw599230b08a46554edf8846658084,https://www.homeaway.es/p1792548,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:44:01.668000,homeaw1792548,Villa,5,10,0,7,0
homeaw599230b08a46554edf8846658085,https://www.homeaway.es/p1792549,2.61836,41.600761,2017-10-14 13:58:39.989000,2017-11-05 23:43:21.545000,homeaw1792549,Villa,5,10,0,7,0
homeaw599230b08a46554edf8846658086,https://www.homeaway.es/p1792569,2.61836,41.600761,2017-10-27 17:08:05.670000,2017-11-06 09:56:13.828000,homeaw1792569,Villa,3,5,0,7,0
homeaw599230b08a46554edf8846658087,https://www.homeaway.es/p1412614,2.60955271,41.59649859,2018-06-12 23:05:16.647000,2018-06-20 03:34:49.179000,homeaw1412614,Casa,3,6,0,7,185
homeaw599230b08a46554edf8846658088,https://www.homeaway.es/p8450737,2.61002272,41.59709951,2018-01-18 20:49:34.464000,2018-05-01 03:12:03.330000,homeaw8450737,Casa,2,5,0,7,151
homeaw599230b08a46554edf8846658089,https://www.homeaway.es/p8645189,2.610679,41.598238,2018-03-31 20:03:55.106000,2018-04-14 09:18:14.142000,homeaw8645189,Casa,3,7,0,7,124
homeaw599230b08a46554edf8846658090,https://www.homeaway.es/p8370708,2.61129093,41.59771839,2017-12-03 11:36:15.012000,2018-06-20 03:03:19.836000,homeaw8370708,Casa,3,7,0,0,133
homeaw599230b08a46554edf8846658091,https://www.homeaway.es/p1949705,2.61031857,41.59707989,2017-10-14 13:58:21.133000,2017-11-05 23:26:03.087000,homeaw1949705,Casa,2,5,0,7,190
homeaw599230b08a46554edf8846658092,https://www.homeaway.es/p1104037,2.61052737,41.59685498,2017-10-14 13:58:21.133000,2017-11-07 19:05:50.918000,homeaw1104037,Villa,4,9,2,7,184
homeaw599230b08a46554edf8846658093,https://www.homeaway.es/p1089766,2.61044383,41.59677456,2017-10-14 13:58:21.132000,2018-05-24 16:15:39.750000,homeaw1089766,Casa,4,7,2,6,200
homeaw599230b08a46554edf8846658094,https://www.homeaway.es/p2363525,2.61114,41.59683,2017-10-14 13:58:24.717000,2018-01-08 14:09:44.794000,homeaw2363525,Casa,4,8,0,7,205
homeaw599230b08a46554edf8846658095,https://www.homeaway.es/p8504819,2.61114,41.59683,2018-06-12 23:03:55.686000,2018-06-20 02:35:18.006000,homeaw8504819,Villa,4,8,0,3,206
homeaw599230b08a46554edf8846658096,https://www.homeaway.es/p1831350,2.6111419,41.5968316,2017-10-14 13:58:39.989000,2017-11-05 23:44:08.570000,homeaw1831350,Villa,4,8,0,7,255
homeaw599230b08a46554edf8846658097,https://www.homeaway.es/p8265995,2.6114175,41.5969655,2017-10-14 13:58:34.668000,2017-12-05 03:24:08.639000,homeaw8265995,Casa,3,8,0,1,290
homeaw599230b08a46554edf8846658098,https://www.homeaway.es/p1949704,2.61259308,41.59826734,2017-10-14 13:58:21.132000,2017-11-05 23:24:45.527000,homeaw1949704,Casa,4,8,0,7,225
homeaw599230b08a46554edf8846658099,https://www.homeaway.es/p8450759,2.612473,41.598052,2018-03-31 20:03:55.106000,2018-06-20 03:34:51.955000,homeaw8450759,Casa,4,8,0,7,177
homeaw599230b08a46554edf8846658100,https://www.homeaway.es/p8284320,2.611613,41.598209,2017-10-14 13:58:36.145000,2018-05-24 16:19:45.808000,homeaw8284320,Casa,3,7,0,7,144
homeaw599230b08a46554edf8846658101,https://www.homeaway.es/p1230365,2.60737038,41.5999576,2017-10-14 13:56:38.521000,2018-06-20 03:10:29.409000,homeaw1230365,Villa,5,9,2,7,230
homeaw599230b08a46554edf8846658102,https://www.homeaway.es/p6603267,2.60671496,41.59939575,2017-10-14 13:56:11.312000,2018-01-08 14:08:51.145000,homeaw6603267,Casa,3,6,5,7,253
homeaw599230b08a46554edf8846658103,https://www.homeaway.es/p8543929,2.6033888,41.5957565,2018-05-10 14:47:52.380000,2018-05-24 17:21:17.455000,homeaw8543929,Casa,3,6,0,7,187
homeaw599230b08a46554edf8846658104,https://www.homeaway.es/p1170612a,2.6029245,41.59917113,2018-05-10 14:47:30.033000,2018-06-20 02:35:30.742000,homeaw1170612a,Casa,6,13,10,2,173
homeaw599230b08a46554edf8846658105,https://www.homeaway.es/p2433704,2.60273,41.5992,2017-10-14 13:56:45.156000,2018-01-08 14:09:06.139000,homeaw2433704,Casa,6,10,0,7,114
homeaw599230b08a46554edf8846658106,https://www.homeaway.es/p1761768,2.60197607,41.60015636,2017-10-14 13:56:08.885000,2018-06-20 04:18:59.528000,homeaw1761768,Villa,4,14,14,7,139
homeaw599230b08a46554edf8846658107,https://www.homeaway.es/p8257215,2.607882,41.610371,2017-10-14 13:56:08.885000,2018-06-20 02:28:10.690000,homeaw8257215,Casa,4,8,1,1,194
homeaw599230b08a46554edf8846658108,https://www.homeaway.es/p8712778,2.59006506,41.60947181,2018-06-12 23:05:19.565000,2018-06-20 03:34:58.174000,homeaw8712778,Casa,4,7,0,7,194
homeaw599230b08a46554edf8846658109,https://www.homeaway.es/p2549691,2.59309155,41.61175744,2017-10-14 13:57:03.865000,2018-05-24 15:47:08.420000,homeaw2549691,Casa,2,4,1,7,139
homeaw599230b08a46554edf8846658110,https://www.homeaway.es/p1068088,2.58674383,41.61036478,2017-10-14 13:58:00.340000,2018-01-08 13:50:16.847000,homeaw1068088,Villa,7,15,2,7,419
homeaw599230b08a46554edf8846658111,https://www.homeaway.es/p1922659,2.58830568,41.60951546,2017-10-14 13:56:40.523000,2018-05-01 03:02:28.616000,homeaw1922659,Villa,3,6,1,7,212
homeaw599230b08a46554edf8846658112,https://www.homeaway.es/p8559746,2.586658,41.608133,2018-03-31 20:03:39.574000,2018-06-20 02:27:26.447000,homeaw8559746,Villa,3,7,0,7,130
homeaw599230b08a46554edf8846658113,https://www.homeaway.es/p8450741,2.58618,41.607979,2018-04-15 05:28:38.081000,2018-06-20 03:16:00.661000,homeaw8450741,Villa,4,6,0,7,218
homeaw599230b08a46554edf8846658114,https://www.homeaway.es/p8702698,2.58618,41.607979,2018-05-10 14:47:25.574000,2018-06-20 03:32:31.977000,homeaw8702698,Casa Rural,4,6,0,7,333
