"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
1010405,"SUNNY TERRACE CITY CENTER",5558536,"Rosa","Eixample","Sant Antoni",41.3753927838632,2.15125388539435,"Entire home/apt",89,3,215,"2018-08-22",3.71,1,300
1053030,"PRIVATE ROOM WITH BALCONY INSIDE GAYAREA",5132531,"Jaume","Eixample","l'Antiga Esquerra de l'Eixample",41.3857954511073,2.16228307389177,"Private room",55,1,4,"2014-11-23",0.08,3,346
1181739,"VERY CENTRIC & SPACIOUS. Breakfast",3424464,"Ramon","Sants-Montjuïc","el Poble Sec",41.374662004643,2.16914467642129,"Private room",26,4,375,"2018-06-07",5.88,3,24
1198074,"Two bedroom apartment",6544866,"Mariana & Tomás","Eixample","la Dreta de l'Eixample",41.3913711432776,2.1743391636647,"Entire home/apt",158,1,21,"2018-09-07",0.69,9,300
1211322,"Loft/Studio near Beach - Groups Offer",6614322,"Pierre","Sant Martí","el Parc i la Llacuna del Poblenou",41.3972773080163,2.19075799935234,"Shared room",100,1,0,"",NA,1,365
1259196,"ROOM PENTHOUSE EL BORN",2407716,"Lisa","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3836192710373,2.18217477226324,"Private room",45,2,0,"",NA,1,78
1261435,"Sunny Apartment in Sarrià ~ Gràcia",6870421,"David","Sarrià-Sant Gervasi","Sant Gervasi - Galvany",41.4023807676815,2.14418172701362,"Private room",29,1,6,"2018-07-11",0.1,1,273
1266156,"Views to Sagrada Familia & Terrace",2041901,"Dani","Eixample","la Sagrada Família",41.4075471545101,2.1793213709585,"Entire home/apt",90,3,62,"2018-07-26",0.99,17,328
1322404,"Nice app in Raval District of BCN",7178611,"Ana","Ciutat Vella","el Raval",41.3785067249818,2.16992320134941,"Entire home/apt",85,2,84,"2018-04-15",1.35,1,334
1345191,"Cute apartment in Olivera St.-BCN",7297363,"La Meva Llar","Sants-Montjuïc","el Poble Sec",41.3740134796122,2.15634403590294,"Entire home/apt",60,2,77,"2018-07-29",1.23,14,75
1407575,"Room next to tube L4",7592043,"Mercedes","Sant Martí","el Besòs i el Maresme",41.4155490319097,2.21652479592741,"Private room",18,1,0,"",NA,1,356
1524681,"THREE BEDROOM APARTMENT WITH TERRACE",6544866,"Mariana & Tomás","Eixample","la Dreta de l'Eixample",41.3908593970366,2.17318942318902,"Entire home/apt",170,1,31,"2018-09-08",0.58,9,285
1527831,"Penthouse Apartment with terrace",6544866,"Mariana & Tomás","Eixample","la Dreta de l'Eixample",41.3927092711147,2.17277657626968,"Entire home/apt",160,1,13,"2018-07-30",0.3,9,269
1577783,"Cozy and bright bedroom in PobleSec",8385920,"Gian Maria","Sants-Montjuïc","el Poble Sec",41.373469291164,2.16410912971242,"Private room",28,5,0,"",NA,1,198
1618779,"BARCELONA/CAMP NOU/4pax/TERRACE/Metro&bus.",8612516,"Helen","Sants-Montjuïc","Sants - Badal",41.3725616793556,2.12152267520634,"Private room",120,2,11,"2015-05-24",0.22,1,364
1631864,"HUGE 314ft BEDROOM IN BARCELONA CENTER! +WIFI",4457781,"Sebas","Ciutat Vella","el Raval",41.3761318799417,2.1712556385131,"Private room",60,2,67,"2018-08-07",1.38,1,265
1691573,"Bright  room",8936234,"Adri","Sants-Montjuïc","el Poble Sec",41.3716235102077,2.16432556553668,"Private room",29,1,59,"2018-04-15",1.42,2,365
1833618,"Very central aptm in El Born quarter",615805,"David","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3852306659359,2.18029135997175,"Entire home/apt",48,31,5,"2015-10-27",0.11,1,88
1839651,"Clean, sunny apartment for 4 next to Camp Nou",9547606,"Miyya","Les Corts","la Maternitat i Sant Ramon",41.3819062710352,2.12705977958741,"Entire home/apt",46,1,72,"2018-01-13",1.26,7,313
1840475,"POP ART APARTMENT FAMILIES &GROUPS",3937003,"Pedro","Eixample","la Sagrada Família",41.4014511867656,2.17870835925017,"Entire home/apt",80,1,182,"2018-08-21",3.15,9,333
1851127,"Studio, Close to Ramblas",7252868,"Jackie","Ciutat Vella","el Raval",41.3797476968655,2.17085384215641,"Entire home/apt",200,4,2,"2014-08-31",0.04,1,9
1856380,"Convenient doub room nr Camp Nou",6942789,"Carolina","Sants-Montjuïc","Sants - Badal",41.374736200664,2.12537682197627,"Private room",30,2,15,"2017-11-17",0.3,1,324
1987751,"Wide room near the beach",10252018,"Ariadna","Sant Martí","el Poblenou",41.3985326913334,2.19608790679457,"Private room",21,2,122,"2018-08-22",2.28,3,108
2064205,"Calm and lovely apartment Barcelona",7031483,"Nuri","Sant Martí","Sant Martí de Provençals",41.4138210304267,2.19851124277537,"Entire home/apt",90,3,15,"2018-08-25",1.16,1,165
2070190,"3 bedroom apartment near Sants and Camp Nou",10704,"Weflating","Eixample","la Nova Esquerra de l'Eixample",41.3831910207902,2.14792269462969,"Entire home/apt",88,3,12,"2018-08-26",0.27,82,230
2111247,"Sagrada Familia.100% Renov.Jun  2015",3039107,"Manuel","Horta-Guinardó","el Guinardó",41.4142966887902,2.17708168180857,"Entire home/apt",109,3,104,"2018-08-13",1.91,24,326
2111735,"Double bedroom studio flat with separated kitchen",5000992,"Sid","Eixample","Sant Antoni",41.3852887536422,2.16385315768904,"Entire home/apt",29,3,0,"",NA,2,186
2114842,"Apartment in the Gothic Quarter",10469973,"A.Roberto","Ciutat Vella","el Barri Gòtic",41.3802989439413,2.17813207939235,"Entire home/apt",45,3,142,"2018-08-23",2.49,1,192
2141148,"NICE ROOM IN THE HEART OF GRACIA (BARCELONA)",10820225,"Nuria","Gràcia","la Vila de Gràcia",41.4057295267706,2.15569828035478,"Private room",30,2,76,"2018-09-01",1.86,1,42
2171702,"OLYMPIC PANORAMIC ATTIC",4086313,"Magi","Horta-Guinardó","Sant Genís dels Agudells",41.4234933795346,2.14066641307946,"Entire home/apt",80,3,76,"2018-08-31",1.41,1,150
2288858,"LOVELY ROOM IN THE HEART OF BCN/PRIVATE BATHROOM",6701959,"Eloi","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3888215530953,2.17623870571847,"Private room",45,3,16,"2018-08-19",0.31,1,185
2342539,"ROOFTOP LOFT Gran Vía  HUTB008004",2509252,"Montaber","Sants-Montjuïc","la Font de la Guatlla",41.3723767591574,2.14573575786322,"Entire home/apt",80,1,95,"2018-08-27",1.89,18,331
2435511,"Pl. Catalunya - Double Private Bath",1363244,"David","Eixample","la Dreta de l'Eixample",41.3860868339114,2.16664585728003,"Private room",75,3,2,"2014-04-16",0.04,3,2
2495345,"Double room Balcony SUPER CENTRAL (Born)",12617302,"Tomasz","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.385897653602,2.18095114011555,"Private room",35,3,78,"2018-05-20",1.47,14,3
2495421,"Single room With balcony BCN CENTER",12617302,"Tomasz","Ciutat Vella","Sant Pere, Santa Caterina i la Ribera",41.3855981885464,2.18068464339284,"Private room",15,3,71,"2018-07-03",1.3,14,2
2498424,"Sagrada Familia Central Apartment C",9822728,"Apartments Sagrada Familia & Gracia","Eixample","el Fort Pienc",41.4006615363895,2.17661003993664,"Entire home/apt",126,3,30,"2018-08-08",0.59,17,238
2505598,"Single room in Gracia",6854010,"Xavier","Gràcia","la Vila de Gràcia",41.4042964831659,2.16112228277365,"Private room",34,5,100,"2018-08-31",1.85,2,24
2673078,"NavasCasa",13685969,"Bin","Sant Andreu","Navas",41.419202715003,2.18769717607301,"Shared room",35,1,0,"",NA,1,89
2674997,"Red double room",7416666,"Rocio","Sants-Montjuïc","Hostafrancs",41.3758527128438,2.14190495629272,"Private room",14,32,72,"2018-09-04",1.34,4,315
2742030,"SINGLE QUIET  EXTERIOR ROOM",11543470,"Maria Jose","Sant Martí","el Camp de l'Arpa del Clot",41.40966037225,2.18621769195605,"Private room",32,2,9,"2018-06-30",0.23,3,346
2796670,"Habitación  a 1min. plaza cataluña",14305199,"Núria","Ciutat Vella","el Barri Gòtic",41.3855966746371,2.17431791363067,"Private room",75,2,0,"",NA,2,57
2878250,"Cosy Double Room - Center Barcelona",14664002,"Robert Luiz & Maris","Ciutat Vella","el Barri Gòtic",41.3787981909373,2.17804822655078,"Private room",35,5,72,"2018-08-20",1.36,4,90
2887611,"Private Double Room-Center Barcela",14664002,"Robert Luiz & Maris","Ciutat Vella","el Barri Gòtic",41.3796058834595,2.17927416166087,"Private room",35,5,66,"2018-08-11",1.25,4,60
2916645,"Cozy room in Barcelona",13779393,"Isabel And Carlos","Sarrià-Sant Gervasi","el Putxet i el Farró",41.4053343598632,2.14098547925697,"Private room",50,1,10,"2017-05-27",0.23,1,365
2996993,"Large two bedroom apartment",6544866,"Mariana & Tomás","Eixample","la Dreta de l'Eixample",41.3914821727657,2.17397715818079,"Entire home/apt",205,1,13,"2018-07-16",0.25,9,304
3013733,"Beach house in Barcelona city",7414957,"Guillermo","Ciutat Vella","la Barceloneta",41.3751924274043,2.19034974539371,"Private room",90,2,8,"2018-08-11",1.47,1,32
3107243,"1562 - AB Plaça Espanya 2-2 - Trendy 3-Bedroom Eixample Apartment near Plaça d´Espanya",4459553,"Eva&Jacques","Eixample","la Nova Esquerra de l'Eixample",41.3806285155652,2.1472947662335,"Entire home/apt",600,2,7,"2018-07-24",0.24,192,332
3107762,"1927 - AB Gràcia Charm Apartment 1-1 - Trendy 3-Bedroom Apartment with a Balcony in Gràcia",4459553,"Eva&Jacques","Gràcia","la Vila de Gràcia",41.4032203068704,2.15375789251909,"Entire home/apt",400,2,10,"2018-07-09",0.2,192,338
3107793,"1564 - AB Plaça Espanya 4-4 - Spacious 3-Bedroom Eixample Apartment near Plaça d´Espanya",4459553,"Eva&Jacques","Eixample","la Nova Esquerra de l'Eixample",41.3800046629673,2.14849205380931,"Entire home/apt",600,2,7,"2018-06-19",0.14,192,336
3107854,"1693 - AB Plaça Espanya 3-1 - Luminous 3-Bedroom Eixample Apartment near Plaça d´Espanya",4459553,"Eva&Jacques","Eixample","la Nova Esquerra de l'Eixample",41.3807052724267,2.14711911173689,"Entire home/apt",600,2,11,"2018-04-17",0.37,192,317
3108879,"1758 - AB Plaça Espanya P-3 - Lovely 3-Bedroom Eixample Apartment near Plaça d´Espanya",4459553,"Eva&Jacques","Eixample","la Nova Esquerra de l'Eixample",41.3786721376157,2.14724611292564,"Entire home/apt",600,2,14,"2018-07-28",0.27,192,310
3196697,"Rooftop flat with a 40m2 terrace",480528,"Andrei","Eixample","Sant Antoni",41.3832481195675,2.16149554591739,"Entire home/apt",99,2,69,"2018-07-25",1.34,17,318
3232283,"1679 - AB Princep Jordi - Trendy 2-Bedroom Apartment Steps from Plaça d´Espanya",4459553,"Eva&Jacques","Sants-Montjuïc","Hostafrancs",41.375647674793,2.14694278917689,"Entire home/apt",500,2,5,"2018-08-11",0.1,192,339
3232397,"1792 - AB Passeig de Gràcia Corsega - Cosy Apartment with 75m2 Private Terrace near Passeig de Gràcia",4459553,"Eva&Jacques","Eixample","l'Antiga Esquerra de l'Eixample",41.3925046202126,2.15464565845288,"Entire home/apt",700,2,11,"2018-06-28",1.34,192,307
3257241,"Cozy apartment on the beach..",16472397,"Patricia","Ciutat Vella","la Barceloneta",41.3792033571729,2.1895511492478,"Entire home/apt",89,2,15,"2018-08-27",0.53,1,320
3389932,"BOHEMIAN FLAT WITH PATIO IN CENTRE (months only)",2411278,"Anna & Marcos","Sants-Montjuïc","el Poble Sec",41.3724355029996,2.16698303429811,"Entire home/apt",45,85,16,"2015-03-13",0.31,6,97
3565678,"Spacious & chic, private terrace, Rambla Catalunya",5878688,"Yaiza","Eixample","la Dreta de l'Eixample",41.3913760389059,2.16579705534912,"Entire home/apt",179,2,7,"2017-12-03",0.17,60,336
