,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
313,14295102,Apartment at La Rambla,7067484,Roberto,Ciutat Vella,el Raval,41.3757777576,2.17150456738,Entire home/apt,117,1,21,2016-11-17,5.12,3,79
325,15411434,Big sized room with lounge in the heart of BCN,98679216,Isabel & Carlos,Ciutat Vella,el Raval,41.3795235871,2.17372488298,Private room,35,4,1,2016-10-24,0.65,1,54
333,965798,Great and comfortable double bed,4929439,Alejandro,Ciutat Vella,el Raval,41.3836326386,2.16971660284,Private room,62,3,0,,,5,0
335,14669370,Magnificient Private ROOM BCN Ramblas y Boqueria,73616706,Delania,Ciutat Vella,el Raval,41.3763282433,2.16809843063,Private room,45,2,15,2016-11-14,4.41,1,176
337,7739223,luxury apartment in city center,11551436,Abby,Ciutat Vella,el Raval,41.381509462,2.16457162624,Entire home/apt,100,30,6,2016-01-17,0.38,2,0
360,2879049,Appartement Centre Barcelone,14714591,Ian,Ciutat Vella,el Raval,41.3821506898,2.16448001519,Entire home/apt,69,1,34,2016-10-30,3.92,2,36
387,6091120,квартира в Барселоне-Рамбла Раваль,14738687,Любов,Ciutat Vella,el Raval,41.3789500378,2.17050980533,Entire home/apt,65,1,67,2016-11-27,3.48,2,350
399,9925430,Habitacion en pleno centro de BCN,51020125,Andreu,Ciutat Vella,el Raval,41.3830092195,2.16890182434,Private room,19,1,0,,,1,10
405,11629529,Cute attic in the city centre.,61619668,Pablo,Ciutat Vella,el Raval,41.3783949255,2.16433486288,Entire home/apt,79,4,14,2016-11-01,1.67,1,290
418,11695485,La Mamma del Raval,51091161,Sergio Y Fabio,Ciutat Vella,el Raval,41.3815394225,2.16992461277,Entire home/apt,60,3,19,2016-11-26,2.31,2,362
430,16150941,"ECONOMIC & CENTRIC, PERFECT FOR YOUNG´S",62274472,Gabriel,Ciutat Vella,el Raval,41.3850098785,2.16758329942,Private room,17,2,0,,,1,81
453,8681730,RAMBLAS  LOVELY apartment.,4929439,Alejandro,Ciutat Vella,el Raval,41.3841304213,2.17005454152,Entire home/apt,240,3,0,,,5,0
457,16120466,Not cozy but quite practical room @ Raval,27701200,Luis,Ciutat Vella,el Raval,41.3787549544,2.16385655328,Private room,25,1,0,,,1,354
462,1243600,cozy room Ramblas 2,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.3847175319,2.16470508923,Private room,20,1,150,2016-11-12,3.54,6,309
489,1694946,Loft in Barcelona's center,283200,Xavier,Ciutat Vella,el Raval,41.3761220003,2.16883490035,Entire home/apt,78,3,84,2016-11-14,2.65,1,43
491,15480924,DESIGN APARTMENT CLOSE TO RAMBLAS,99375964,Ramon,Ciutat Vella,el Raval,41.38064279,2.16667413246,Entire home/apt,99,1,1,2016-10-20,0.6,3,352
495,14401800,Ultracentral Minimalist Room - Free Wifi,62147054,Álvaro,Ciutat Vella,el Raval,41.3816193568,2.16830653476,Private room,32,1,0,,,1,86
498,2456885,Sunny bedroom & private bathroom :),10044989,Vincent,Ciutat Vella,el Raval,41.3760996393,2.1674448414,Private room,10,5,32,2016-09-26,1.16,29,115
504,4805876,Room BCN ciutat vella,14260609,Sergi,Ciutat Vella,el Raval,41.3807753278,2.16528596646,Private room,27,1,1,2016-09-01,0.3,10,365
505,8290209,Room for 1 persone,3803890,Adri,Ciutat Vella,el Raval,41.38000748,2.16645571057,Private room,17,5,7,2016-06-20,0.48,1,59
512,8224333,Room at Rambla - Boqueria Market,2381832,Milo,Ciutat Vella,el Raval,41.3809082399,2.1705981786,Private room,60,2,9,2016-09-11,0.64,1,251
516,15269556,Stylish room with private bathroom in the center,79910236,Angelina,Ciutat Vella,el Raval,41.3781308853,2.16656776798,Private room,27,2,0,,,1,7
520,7219849,"Piso de diseño,cómodo y céntrico!",34857045,Toni,Ciutat Vella,el Raval,41.3810128252,2.16436658469,Entire home/apt,120,2,38,2016-11-01,2.34,1,365
522,14756504,BCN CENTER AVAILABLE NOW,2768598,Evgeniia,Ciutat Vella,el Raval,41.3806448453,2.17134652841,Entire home/apt,70,1,0,,,5,341
560,5927138,Double room in Raval!,13517591,Aidas,Ciutat Vella,el Raval,41.3818923075,2.16639166577,Private room,20,1,70,2016-11-17,3.5,1,32
566,15494508,NEW GEORGEUS APARTMENT NEXT TO RAMBLAS,99375964,Ramon,Ciutat Vella,el Raval,41.3836068506,2.16455942906,Entire home/apt,99,1,0,,,3,358
581,1129312,RAMBLAS! Amazing double room  B&B,783613,Maria,Ciutat Vella,el Raval,41.3816305238,2.17001627492,Private room,55,2,92,2016-11-29,2.11,4,1
585,13165753,Friendly apartment next to Las Ramblas,73543063,Florencia,Ciutat Vella,el Raval,41.3832212247,2.1649005638,Entire home/apt,65,4,7,2016-10-15,1.21,3,365
622,15752454,Barcelona at your feet!,1377939,John,Ciutat Vella,el Raval,41.3765910175,2.17065211818,Entire home/apt,99,2,0,,,2,31
639,7137516,Best Location for Backpackers,37384157,Valentina,Ciutat Vella,el Raval,41.3759386437,2.16816372534,Private room,18,2,1,2015-08-10,0.06,3,28
649,646996,Ático en las ramblas con terraza,3243599,Tetxu,Ciutat Vella,el Raval,41.3803604939,2.17309517427,Private room,69,2,70,2016-06-27,1.37,1,364
654,5564874,Bright Apartment near La Rambla,1970648,Enola,Ciutat Vella,el Raval,41.3826924403,2.16668801081,Entire home/apt,60,2,8,2016-11-08,0.42,2,190
658,9789707,"Chambre double, Barcelone centre !",9678961,Laurene,Ciutat Vella,el Raval,41.3813748966,2.1675387575,Private room,38,1,31,2016-10-29,2.98,1,72
683,13917404,City Center / Raval - Double room in a big flat!,23898452,Léa,Ciutat Vella,el Raval,41.3820016935,2.16457024977,Private room,40,1,2,2016-08-08,0.42,1,89
699,6347192,Cozy space in downtown -Barcelona-,30906013,M,Ciutat Vella,el Raval,41.3788935992,2.16798010657,Entire home/apt,67,3,63,2016-11-20,3.39,1,310
700,16177614,Double room in the center of Barcelona <3,25884606,Daniele,Ciutat Vella,el Raval,41.3781079882,2.17114569913,Private room,20,1,0,,,1,43
704,6969732,2 Double Rooms Apartment RAVAL,36504695,Fran,Ciutat Vella,el Raval,41.3800669675,2.16466044446,Entire home/apt,102,2,79,2016-11-20,5.03,1,1
706,11557863,Pequeño apartamento céntrico,39463479,Susana,Ciutat Vella,el Raval,41.383706819,2.16521724924,Entire home/apt,52,1,10,2016-04-22,1.08,1,340
710,5692303,Double room with private bathroom!,26339500,Natalia,Ciutat Vella,el Raval,41.3854115342,2.16735501529,Private room,65,2,56,2016-09-24,2.77,1,305
735,13523133,Habitación individual,47307159,Sol Carolina,Ciutat Vella,el Raval,41.3814169832,2.16670241864,Private room,20,5,4,2016-09-10,0.86,3,112
737,2349219,center BcN  4 rooms,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.3783973908,2.16665443115,Entire home/apt,70,1,2,2014-06-03,0.06,6,365
739,16143200,Bright and modern Studio Barcelona Las Ramblas,105224552,Maria,Ciutat Vella,el Raval,41.3797899947,2.1686031787,Entire home/apt,65,1,0,,,1,114
750,15980276,Near of Las Ramblas Pepe,100318513,Elisabet,Ciutat Vella,el Raval,41.3793699951,2.168265947,Entire home/apt,50,2,0,,,4,316
760,823437,LOVELY PENTHOUSE IN PLAZA CATALUÑA,4295609,Analia,Ciutat Vella,el Raval,41.3846355913,2.16813741581,Private room,32,2,193,2016-11-20,4.09,1,353
762,15127846,Comfortable apartment in Barcelona,80686504,Maria Cristina,Ciutat Vella,el Raval,41.3796377301,2.16816283064,Entire home/apt,80,2,3,2016-10-26,1.58,1,359
772,15194474,"Hotelroom for 2 Person, privat bath",41933296,Alessandro,Ciutat Vella,el Raval,41.3766307219,2.17041873394,Entire home/apt,150,4,0,,,1,226
778,15126198,Sweet double bedroom in La Rambla,31661066,Gan,Ciutat Vella,el Raval,41.3807694649,2.16961468378,Private room,50,2,8,2016-11-25,2.96,1,355
779,11685528,DOUBLE BEDROOM MACBA & LAS RAMBLAS,62010621,Tallulah,Ciutat Vella,el Raval,41.379559992,2.1665988328,Private room,30,1,21,2016-10-29,2.3,2,365
782,119408,Very nice apartment/private terrace,602949,Joan & Marta,Ciutat Vella,el Raval,41.3785205386,2.16718061569,Entire home/apt,70,2,224,2016-11-22,3.37,1,241
798,10047692,Great and Confortable Apartment.,4929439,Alejandro,Ciutat Vella,el Raval,41.3838144693,2.16815079488,Entire home/apt,200,4,0,,,5,0
806,9424742,"Centric flat, super view!",30939263,Luca,Ciutat Vella,el Raval,41.3753497255,2.17141618947,Entire home/apt,220,1,0,,,3,18
830,15639784,Single Room in Barcelona Center,43017276,Luca,Ciutat Vella,el Raval,41.3788963846,2.16935651259,Private room,22,1,0,,,1,365
844,330723,SUNNY ROOM WITH BALCONY,1687383,Juanmi,Ciutat Vella,el Raval,41.377289506,2.17225258576,Private room,19,14,45,2016-11-06,0.83,2,305
855,11683482,PRIVATE ENSUITE MACBA & LAS RAMBLAS,62010621,Tallulah,Ciutat Vella,el Raval,41.3812019587,2.1681278596,Private room,45,2,22,2016-10-24,2.5,2,365
874,8898272,Loft with private terrace,6570618,Miquel,Ciutat Vella,el Raval,41.3796270001,2.16470838438,Entire home/apt,89,3,27,2016-11-15,2.68,1,71
880,6308769,Cozy room Ramblas 2,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.3841882505,2.16428181548,Private room,20,1,6,2015-08-18,0.31,6,341
882,4309855,Luxury apartment for Good stay,22371168,Garima,Ciutat Vella,el Raval,41.3753460701,2.17298221736,Private room,35,1,5,2016-11-18,0.27,1,358
884,6374830,Cozi Suite at Ramblas for 4 guest,18030577,Silvana,Ciutat Vella,el Raval,41.3835526047,2.17135496592,Entire home/apt,250,2,0,,,3,364
886,14796188,"¡ Homey Apt. in San Antoni BCN, 5 mins to Metros !",53788191,Leo.J,Ciutat Vella,el Raval,41.3771707598,2.16705846595,Entire home/apt,58,2,1,2016-09-12,0.34,2,30
894,15418043,*Downtown* Near Las Ramblas&MACBA,62209058,Sara&Carlos,Ciutat Vella,el Raval,41.3803012964,2.16421021938,Entire home/apt,40,1,7,2016-12-04,5.0,3,28
897,7356969,Amazing room in attic near Rambla,38548128,Liz,Ciutat Vella,el Raval,41.3804402906,2.16802113788,Private room,46,2,72,2016-11-28,4.33,1,53
902,12438319,Double room in huge flat in Raval,392715,Maria,Ciutat Vella,el Raval,41.3836232428,2.17028415514,Private room,60,3,26,2016-10-19,3.31,1,360
906,1294144,Atico Near Ramblas,2358689,Mar,Ciutat Vella,el Raval,41.3786675732,2.16634095556,Entire home/apt,89,2,32,2016-10-10,0.82,3,310
942,2383663,PENTHOUSE DUPLEX  TERRACE  CENTER,2565810,Alberto,Ciutat Vella,el Raval,41.3769779247,2.16576730038,Entire home/apt,95,4,90,2016-11-19,2.83,3,181
953,15638382,Entire apartment RAMBLAS,26013923,Caro,Ciutat Vella,el Raval,41.3780747715,2.16937976329,Private room,60,1,4,2016-11-27,3.08,6,347
954,8993923,"Newly Renovated Apt near Las Ramblas, 1 room",46979127,Rodrigo,Ciutat Vella,el Raval,41.3808006515,2.1728472137,Private room,40,1,18,2016-09-26,2.9,1,360
1009,1198163,cozy room Ramblas ,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.3842405746,2.16451331226,Private room,20,1,169,2016-11-30,4.03,6,321
1026,16167851,Center of Barcelona Mercat Antoni A,100318513,Elisabet,Ciutat Vella,el Raval,41.3802122703,2.16502632662,Entire home/apt,65,3,0,,,4,310
1031,8434515,COSY ROOFTOP LOFT w/PVT BIG TERRACE,4374289,Daniela Y Leandro,Ciutat Vella,el Raval,41.3814429249,2.16442002148,Entire home/apt,150,3,17,2016-10-31,1.16,5,90
1042,14659533,NICE FLAT BCN CENTER >>>,91059008,Dasha,Ciutat Vella,el Raval,41.3802279605,2.16747037748,Entire home/apt,120,4,1,2016-10-23,0.64,1,298
1055,3553649,ME CASA ES TU CASA,7199088,Kuldeep,Ciutat Vella,el Raval,41.3759366387,2.17075571152,Private room,41,1,70,2016-10-29,2.39,3,360
1057,1879696,Just off  Las Ramblas for Comfort,9786902,Spaniard,Ciutat Vella,el Raval,41.3802963536,2.1717657917,Entire home/apt,2000,32,83,2016-11-12,2.33,1,329
1068,13682054,"real privacy, private living room and dinning room",75614869,Ninni,Ciutat Vella,el Raval,41.3843867578,2.17069678018,Private room,55,1,36,2016-12-05,6.71,1,292
1087,6793941,Spacious and Cozy Room in the heart of Barcelona,35563362,Lucia,Ciutat Vella,el Raval,41.3822647573,2.16823837441,Private room,38,2,1,2016-11-21,1.0,1,71
1090,3961288,WIFI PLAZA CATALUÑA APARTMENT,20433327,Maria Luisa,Ciutat Vella,el Raval,41.384257291,2.16920422544,Entire home/apt,50,1,4,2016-07-05,0.15,1,351
1092,9841087,Sunny Central Flat,3683120,Brad,Ciutat Vella,el Raval,41.3802616807,2.16586106288,Entire home/apt,100,4,0,,,1,0
1098,7807490,Beautiful private room IN RAMBLAS,41097633,Cristian,Ciutat Vella,el Raval,41.3793963586,2.17474413695,Private room,29,3,50,2016-11-22,3.26,1,79
1111,10398194,BOMBONERA EN EL CENTRO DE BARCELONA,2565810,Alberto,Ciutat Vella,el Raval,41.3778009594,2.16859678846,Entire home/apt,62,4,27,2016-11-24,2.45,3,219
1130,13804844,UrbanCity Studio walk to Las Ramblas&Catalunya Sq.,2132723,Adrián,Ciutat Vella,el Raval,41.3787164593,2.16460293799,Entire home/apt,75,1,7,2016-08-21,1.5,4,169
1141,795602,"GAUDI, RAMBLAS VIEW, WiFI, BEACH.",349537,Kity,Ciutat Vella,el Raval,41.3781759705,2.17255758675,Entire home/apt,40,2,66,2016-11-21,1.44,7,7
1153,1129608,RAMBLAS! Incredible double room B&B,783613,Maria,Ciutat Vella,el Raval,41.3786412392,2.17196240717,Private room,25,2,58,2016-11-13,1.33,4,1
1165,9675066,BCN CENTRE~PRIVATE TERRACE!,49990989,Cesar,Ciutat Vella,el Raval,41.3795461423,2.16848235655,Entire home/apt,120,1,18,2016-11-01,3.21,1,179
1169,3154042,MODERN CITY APARTMENT WIFi,6982325,Kevyn,Ciutat Vella,el Raval,41.3813979985,2.16499784249,Entire home/apt,40,2,110,2016-11-13,3.62,1,344
1175,271259,Bright in the heart of the city,1419752,Flor,Ciutat Vella,el Raval,41.3858677601,2.16484510444,Entire home/apt,79,3,25,2016-10-07,0.42,1,50
1180,15573799,Apartment Luisa near Liceu,100318513,Elisabet,Ciutat Vella,el Raval,41.3799623263,2.16937268769,Entire home/apt,75,2,1,2016-11-01,0.79,4,304
1214,12492199,APARTAMENTO BCN,7967999,Celia,Ciutat Vella,el Raval,41.378412353,2.17398675667,Entire home/apt,49,1,15,2016-10-25,2.01,1,340
1215,13442430,Luxury Apartment next to Pl. Universidad and MACBA,58554176,Homey,Ciutat Vella,el Raval,41.3843591196,2.16503409033,Entire home/apt,50,1,2,2016-08-16,0.34,3,363
1216,15179060,Cozy Accommodation Barcelona,49894730,Natalie,Ciutat Vella,el Raval,41.3771198768,2.1670579826,Entire home/apt,110,1,1,2016-10-17,0.57,4,171
1228,15704887,Cozy double room in the middle of Barcelona,19999785,Macarena,Ciutat Vella,el Raval,41.3827544566,2.16958513411,Private room,35,2,1,2016-11-07,0.94,1,31
1230,15866644,★★★★★ (A6) Loft in Raval CITY HEART,57935558,HOMEnFUN,Ciutat Vella,el Raval,41.3762042708,2.16875931886,Entire home/apt,48,2,0,,,11,354
1257,16062491,LIGHT AND PEACEFUL STUDIO 2 MINS TO RAMBLA,3614041,Lesly,Ciutat Vella,el Raval,41.3824870096,2.16945991706,Private room,49,1,1,2016-11-24,1.0,2,357
1270,11769523,cosy room in the heart of bcn!,33274839,Anny,Ciutat Vella,el Raval,41.3796949195,2.16817656897,Private room,40,2,42,2016-10-26,5.0,2,345
1282,5063565,charmy apt. near ramblas air condit,5432336,Patricia,Ciutat Vella,el Raval,41.3779705206,2.16699855422,Entire home/apt,66,31,42,2016-08-22,1.9,12,365
1283,11998526,Beautiful Single Room in the Centre,21530291,Thomas,Ciutat Vella,el Raval,41.3768292006,2.16628509595,Private room,30,2,22,2016-11-13,2.77,1,10
1294,11965609,"RAVAL FLAT ,COUPLES & FAMILIES",16124158,Cristian Y Anita,Ciutat Vella,el Raval,41.3812591716,2.1678777694,Entire home/apt,110,3,5,2016-11-01,0.81,2,78
1301,15631280,NEW PASSION APARTMENT NEXT RAMBLAS,98939865,Antonio,Ciutat Vella,el Raval,41.376308337,2.16702844659,Entire home/apt,92,1,0,,,3,155
1317,15798910,beautiful centrl bright apartment next to parallel,102219132,Karola,Ciutat Vella,el Raval,41.3752000806,2.17076885275,Entire home/apt,60,1,1,2016-11-14,1.0,1,358
1327,12194158,Feel at home in the center of Bcn!,33274839,Anny,Ciutat Vella,el Raval,41.3815567114,2.16786759699,Private room,40,2,33,2016-11-01,4.09,2,358
1330,2877457,LIGHT AND PEACEFUL 2 MINS TO RAMBLA,3614041,Lesly,Ciutat Vella,el Raval,41.3798072619,2.16704810636,Entire home/apt,49,7,1,2016-08-29,0.29,2,348
1336,13069699,Single bedroom with great sunlight,71429486,Ella,Ciutat Vella,el Raval,41.3735481224,2.17617442801,Private room,18,1,3,2016-10-03,0.47,1,364
1347,16158564,THE LUMINOUS BLUE SUITE-PRIVATE BATHROOM,105147190,Olga,Ciutat Vella,el Raval,41.3792020169,2.16846222074,Private room,38,1,0,,,2,365
1349,14003511,Private Rooms in La Rambla,82801558,Sina,Ciutat Vella,el Raval,41.3791084889,2.17430087062,Private room,30,1,2,2016-08-18,0.52,2,365
1353,15765257,Amazing Ramblas 3 downtown,93804355,David,Ciutat Vella,el Raval,41.3824520903,2.16426693165,Entire home/apt,98,3,0,,,14,308
1359,15371330,Pop Apartment in the heart of the city,73543063,Florencia,Ciutat Vella,el Raval,41.3791187919,2.16693693591,Entire home/apt,50,1,0,,,3,365
1373,3279503,Quiet room next las Ramblas!!!,6753060,Valeria,Ciutat Vella,el Raval,41.380107563,2.17375379176,Private room,60,2,6,2015-06-20,0.21,2,207
1376,15765007,Fantastic Ramblas 2,93804355,David,Ciutat Vella,el Raval,41.3845777861,2.16564836448,Entire home/apt,98,3,0,,,14,321
1382,14814485,Barcelona Urban Loft,4958560,Holiday In,Ciutat Vella,el Raval,41.3797426573,2.16799650518,Entire home/apt,59,2,8,2016-11-22,4.71,1,0
1390,15993261,Cozy and confort  Lola,100318513,Elisabet,Ciutat Vella,el Raval,41.379012305,2.16828346218,Entire home/apt,50,2,0,,,4,291
1391,1020203,Great  room 3 people shared WC,4929439,Alejandro,Ciutat Vella,el Raval,41.3843879705,2.16955280253,Private room,90,3,0,,,5,0
1397,7821124,BLACK FRIDAY BARCELONA!!!! Best location :),39452746,Pop,Ciutat Vella,el Raval,41.3845427544,2.1640598029,Entire home/apt,50,1,16,2016-11-13,1.11,2,365
1399,14583777,Beautiful modern double room,57508800,Conan,Ciutat Vella,el Raval,41.3765650136,2.17082009068,Private room,30,1,6,2016-11-01,2.02,1,174
1413,4360623,Modern studio in city center,13357981,Roman,Ciutat Vella,el Raval,41.3818798515,2.16689742237,Entire home/apt,59,3,89,2016-11-21,3.47,1,83
1426,16116745,Room with Double Bed for rent in center Barcelona,3973122,Bifa,Ciutat Vella,el Raval,41.3841186681,2.16477604296,Private room,22,2,0,,,1,365
1428,15533211,NEW DESIGN APARTMENT NEXT RAMBLAS,98939865,Antonio,Ciutat Vella,el Raval,41.3803591717,2.16695890433,Entire home/apt,99,1,3,2016-11-19,3.0,3,341
1441,1136226,RAMBLAS! Interior double room B&B,783613,Maria,Ciutat Vella,el Raval,41.3802193622,2.17412382802,Private room,25,2,88,2016-08-01,2.03,4,115
1444,11142105,ESTUDIO CENTRICO IDEAL PAREJAS,57906173,Cel,Ciutat Vella,el Raval,41.3782539131,2.17016582344,Entire home/apt,100,2,20,2016-10-04,2.09,1,340
1456,13173402,Excellent apartment in the best location,73543063,Florencia,Ciutat Vella,el Raval,41.3814213062,2.16790015247,Entire home/apt,45,4,5,2016-10-08,0.77,3,365
1465,15766892,Beautiful apartment Ramblas 4,93804355,David,Ciutat Vella,el Raval,41.3831277015,2.16412358201,Entire home/apt,98,3,0,,,14,326
1478,14009841,GOTICO HABITACION CASCO ANTIGÜO,16092977,Ivonne,Ciutat Vella,el Barri Gòtic,41.3831981108,2.17573537506,Private room,45,3,12,2016-11-27,2.63,1,70
1490,15322539,The BEST location in Gothic Quarter,97637085,Miguel,Ciutat Vella,el Barri Gòtic,41.3836477023,2.17701457795,Private room,20,1,4,2016-11-09,2.03,1,73
1492,13482873,Nice room In the Gotic city center,10415593,Carly Sarta,Ciutat Vella,el Barri Gòtic,41.3785952216,2.17742895794,Private room,50,3,4,2016-09-24,0.83,2,21
1514,16014451,Amazing double bedroom on Plaça Reial with balcony,7840325,Jana,Ciutat Vella,el Barri Gòtic,41.3796693096,2.17631810634,Private room,40,2,1,2016-11-20,1.0,1,17
1518,14705056,Spacious room & good vibes in the heart of BCN!,65011017,Nadine,Ciutat Vella,el Barri Gòtic,41.3805188706,2.17794686497,Private room,60,1,0,,,2,0
1530,8840548,Lovely rooms in the Gothic Quarter r1,44405572,Anna,Ciutat Vella,el Barri Gòtic,41.3787080993,2.17754825622,Private room,25,2,33,2016-11-10,2.69,3,8
1532,14833003,El centro de Barcelona,33888187,Tamara,Ciutat Vella,el Barri Gòtic,41.3870631509,2.17445528865,Private room,15,1,1,2016-10-02,0.44,5,360
1534,15615576,Carmen,53222087,Rita,Ciutat Vella,el Barri Gòtic,41.3799842285,2.17771862602,Private room,25,1,7,2016-11-13,4.57,3,62
1541,16092070,Big room with balcony in the Gothic neighbourhood,9088173,Sandra,Ciutat Vella,el Barri Gòtic,41.3801004648,2.1773273295,Private room,30,5,0,,,1,24
1578,750577,Beautiful studio near beach Barcelo,3174249,Mercedes And Josep,Ciutat Vella,el Barri Gòtic,41.3807512937,2.17540173935,Entire home/apt,105,2,40,2016-01-11,0.8,1,365
1583,14315544,Cozy apartment next to plaza Real,87527509,David,Ciutat Vella,el Barri Gòtic,41.3808746056,2.17510890404,Entire home/apt,60,7,0,,,1,335
1593,15482458,The Botero II Apartment in Barcelona,85107135,Julia,Ciutat Vella,el Barri Gòtic,41.3841062579,2.17463355467,Entire home/apt,300,1,0,,,27,0
1602,15914632,Amazing room and balcony. Location!,1462233,Rafi,Ciutat Vella,el Barri Gòtic,41.3857898494,2.17452991812,Private room,40,2,1,2016-11-18,1.0,3,345
1606,184516,lovely huge 30mq room with balcony,784341,Paola,Ciutat Vella,el Barri Gòtic,41.3819850659,2.17357161655,Private room,35,4,12,2016-11-12,0.19,5,318
1607,15480737,The Van Gogh Apartment in Barcelona,85107135,Julia,Ciutat Vella,el Barri Gòtic,41.3812078816,2.18085445111,Entire home/apt,300,1,0,,,27,0
