,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
438,603406,THE PURPLE ROOM BCN City Centre,1391728,Mano,Eixample,l'Antiga Esquerra de l'Eixample,41.3869027842,2.15956376315,Private room,54,2,91,2017-10-31,1.26,4,56
448,624427,Nice flat in the center of Barcelon,2690440,Sara,Eixample,Sant Antoni,41.3755272582,2.15485425615,Entire home/apt,100,3,32,2017-10-08,0.95,4,90
456,631196,REDDING ROOM IN THE CITY HEART (SILENCE+TERRACE),1391728,Mano,Eixample,l'Antiga Esquerra de l'Eixample,41.3867971587,2.159714797,Private room,37,2,35,2017-11-08,0.54,4,239
465,639137,"NICE LOFT FOR 4, NEAR AIRPORT TRAIN STATION",1257705,José Luis,Eixample,la Nova Esquerra de l'Eixample,41.3841977398,2.14341866468,Entire home/apt,90,1,5,2016-10-02,0.08,4,286
494,669799,"3 BEDROOMS, PERFECT LOCATION (BORNE)",3392163,Luisa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3847398739,2.17915513639,Private room,150,6,73,2018-06-24,1.03,1,27
503,674461,"ROOM CENTRAL, IDEAL for CITY VISITORS",3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3747577003,2.16796542272,Private room,22,3,419,2018-05-31,5.88,3,70
515,682871,Well connected & quiet apartment,3479346,Ewa & Pau,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3974170154,2.14831181724,Entire home/apt,89,2,239,2018-07-05,3.41,10,223
548,717710,Central Loft Plaza Espanya center,1432835,Angel,Eixample,la Nova Esquerra de l'Eixample,41.3801911101,2.14559027983,Entire home/apt,55,3,52,2018-06-24,0.83,41,150
583,740343,Authentic HOME-SHARING experience in Barcelona!,3874266,Peret,Gràcia,la Vila de Gràcia,41.4055666487,2.1553023938,Private room,38,1,120,2018-06-19,1.77,2,336
598,753369,Habitación en Gràcia,2745269,David,Gràcia,la Vila de Gràcia,41.4086215,2.1588709293,Private room,22,2,0,,,2,334
602,757818,Only For Singles,2528474,Nugz,Eixample,la Dreta de l'Eixample,41.3863211702,2.16503399623,Private room,35,1,57,2018-06-25,0.82,2,222
611,761220,SAGRADA FAMILIA APART WITH TERRACE!,4012887,Pilar,Eixample,la Sagrada Família,41.4029966706,2.17637627327,Entire home/apt,85,3,118,2017-09-22,1.81,1,136
614,763176,"ROOM CENTRIC, PERFECT for CITY VISITORS",3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3739176124,2.16836769012,Private room,24,4,389,2018-06-04,5.63,3,42
692,845760,Twin Room near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.3833788304,2.17646514293,Private room,48,2,42,2018-06-07,0.67,1,26
693,846088,single room in renewed flat/central,2572647,Alex,Eixample,el Fort Pienc,41.3927564058,2.17876767785,Private room,27,3,117,2018-06-24,1.78,1,308
708,851800,♥ Apartment in Gracia w cat and terrace ♥,4396451,Pilar,Gràcia,la Vila de Gràcia,41.4075664564,2.15968535504,Entire home/apt,65,10,48,2018-06-22,0.75,1,35
730,864681,Luxury stateroom in town heart,1269810,Alejandro,Eixample,la Dreta de l'Eixample,41.3946273126,2.16838509366,Private room,60,4,7,2017-09-29,0.18,2,65
733,865309,Nice Cozy Apartment Valencia St. B,582060,Fernando,Eixample,la Dreta de l'Eixample,41.3972104557,2.16957729395,Entire home/apt,120,3,50,2018-06-24,0.85,23,312
748,879036,LA CHAMBRE ORANGE WIFI BCN CENTRE,1391728,Mano,Eixample,l'Antiga Esquerra de l'Eixample,41.3852721776,2.15942067745,Private room,30,2,27,2017-07-15,0.42,4,251
777,900003,Apartment in the heart of Born,4804927,Zanzen,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3850753155,2.18229944489,Private room,60,1,305,2018-06-10,4.67,1,314
937,1018237,Room for 4 persons /shared bathroom.,3573777,Nelly,Horta-Guinardó,Horta,41.4317042482,2.15890310409,Private room,75,2,0,,,4,214
987,1067573,Cozy apartment  with private terrace apartment,5874428,Eric,Gràcia,la Vila de Gràcia,41.4050656206,2.16249561174,Entire home/apt,95,2,0,,,2,326
988,1067576,Nice and cozy with terrace Gracia,5874428,Eric,Gràcia,la Vila de Gràcia,41.406379896,2.16126497956,Entire home/apt,90,1,0,,,2,333
1002,1078585,Private room in Barcelona Les Corts,5933563,Marcos,Les Corts,les Corts,41.3824385101,2.13286700777,Private room,29,2,16,2015-03-11,0.25,2,346
1019,1097523,AMAZING ATIC NEAR PASEO DE GRACIA WITH WIFI,2736874,Mara,Eixample,la Nova Esquerra de l'Eixample,41.3787472646,2.15377957553,Entire home/apt,120,1,236,2018-06-19,4.01,21,311
1074,1147133,FLAT IN  BARCELONA SAGRADA FAMILIA,6211121,Joao,Eixample,la Sagrada Família,41.407163552,2.17299855111,Private room,20,1,12,2018-07-01,5.37,1,108
1099,1181739,VERY CENTRIC & SPACIOUS. Breakfast,3424464,Ramon,Sants-Montjuïc,el Poble Sec,41.3746620046,2.16914467642,Private room,26,4,375,2018-06-07,6.08,3,42
1108,1190491,Apartment near Sagrada Familia,2774073,Juanan,Eixample,la Dreta de l'Eixample,41.3995926888,2.16710495615,Entire home/apt,77,4,122,2018-07-05,2.01,1,229
1132,1206820,Beautiful Area Single Room ,5933563,Marcos,Les Corts,les Corts,41.3866476748,2.12932985859,Private room,25,2,17,2017-09-09,0.27,2,356
1139,1211322,Loft/Studio near Beach - Groups Offer,6614322,Pierre,Sant Martí,el Parc i la Llacuna del Poblenou,41.397277308,2.19075799935,Shared room,100,1,0,,,4,340
1228,1273077,DOUBLE ROOM. Bright and spacious,6929132,Elena,Sarrià-Sant Gervasi,Sarrià,41.3974923382,2.1213260921,Private room,45,3,41,2018-03-10,0.72,1,303
1230,1277874,Golden Modernist Apartment,2741652,Rodrigo,Eixample,l'Antiga Esquerra de l'Eixample,41.3875633207,2.15662577643,Entire home/apt,120,3,72,2018-06-29,1.27,2,234
1261,1307332,DOUBLE ROOM 50 EUROS  NIGHT,2608358,Alicia,Eixample,la Sagrada Família,41.4054747026,2.17604406182,Private room,45,3,30,2018-06-12,0.5,3,364
1274,1320647,Lovely Atico very central El BORN 5,3994718,Sergi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38730337,2.17840772,Entire home/apt,95,32,39,2018-06-29,0.64,5,160
1278,1326130,Cozy and sunny double room in Gràcia,2551412,Elena,Gràcia,la Vila de Gràcia,41.402089886,2.15462852194,Private room,90,4,11,2016-08-29,0.18,1,212
1331,1387456,Biggest room in Art and Dream flat,6406863,Art And Dreams,Ciutat Vella,el Barri Gòtic,41.3784976331,2.1783712009,Private room,35,2,5,2016-06-19,0.09,2,23
1333,1391180,SPACIOUS anTERRACE /PARK GUELL,718762,Pablo & Paz,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4073313697,2.14642143591,Entire home/apt,90,3,10,2017-08-21,0.17,2,136
1341,1397454,Amazing 200m2 loft close by the sea,1406120,Yoann,Sant Martí,la Vila Olímpica del Poblenou,41.3930801953,2.19285838872,Entire home/apt,129,5,10,2017-08-20,0.18,1,177
1344,1398717,Barcelona Center Cozy Retreat,7554448,Lenxo,Eixample,la Dreta de l'Eixample,41.3905560596,2.17327143802,Private room,55,3,63,2018-07-05,1.06,2,258
1403,1480930,"Beautiful 3bd modernista, in Born",493289,Vita,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3852145368,2.18448412635,Entire home/apt,175,5,24,2017-07-29,0.46,1,314
1407,1487939,Double Room with terrace,7957006,,Nou Barris,Porta,41.4346820974,2.17653226275,Private room,18,3,57,2018-05-22,1.55,1,172
1419,1500939,Beautiful flat in Poblenou 7 min walking to beach,5664206,Paola,Sant Martí,la Vila Olímpica del Poblenou,41.3894255186,2.19500101865,Entire home/apt,100,3,5,2013-12-24,0.08,2,11
1424,1507069,Double bed room in Gothic district,8003291,Blanca,Ciutat Vella,el Barri Gòtic,41.3779602413,2.17895053816,Private room,40,1,40,2018-07-02,0.67,1,336
1427,1516580,"CENTRAL,SUNNY IN EIXAMPLE BOUTIQUES",2922864,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.3922426366,2.14611473796,Entire home/apt,80,7,14,2018-06-30,0.24,2,364
1447,1555942,BIG MODERNIST APPARTMENT CLOSE TO LA PEDRERA,6976046,Albert,Eixample,l'Antiga Esquerra de l'Eixample,41.3872310035,2.15199233544,Entire home/apt,290,1,4,2015-10-14,0.11,3,363
1457,1577276,Nice apartment in Barcelona,2043768,Angy,Eixample,la Sagrada Família,41.4068714432,2.18162016621,Entire home/apt,63,2,25,2018-06-17,0.9,1,39
1490,1618086,SEA DOUBLE ROOM+WiFI+Centric,2603961,Jessy Y Alex,Sants-Montjuïc,el Poble Sec,41.375134438,2.14914215494,Private room,24,4,16,2018-06-28,0.27,7,325
1495,1626192,Habitación privada 212,8338749,Tere,Eixample,Sant Antoni,41.3785819697,2.1595584085,Entire home/apt,150,5,5,2014-09-04,0.1,1,363
1508,1654165,Barcelona cosy studio w/ terrace,125648,Steffen,Ciutat Vella,el Raval,41.3785978844,2.16850538571,Entire home/apt,85,3,18,2015-12-26,0.35,1,6
1632,1871270,Doubleroom+private bathroom in BCN!,1832474,Julia,Eixample,l'Antiga Esquerra de l'Eixample,41.391018117,2.15873462464,Private room,40,3,66,2018-06-18,1.24,1,207
1649,1903974,Habitación amplia centro Barcelona,8587915,Humberto,Eixample,la Nova Esquerra de l'Eixample,41.3813366107,2.1530283405,Private room,45,3,49,2018-07-09,1.04,1,302
1658,1912635,"APPART À NEUF, ENSOLEILLÉ EIXAMPLE",2922864,Ana,Eixample,la Nova Esquerra de l'Eixample,41.3843395906,2.14318384855,Entire home/apt,95,7,12,2018-01-06,0.35,2,40
1679,1938408,Apto cálido Gràcia 40 m2 Equipado.,10028270,Gust,Gràcia,la Vila de Gràcia,41.40455392,2.15118554042,Entire home/apt,78,32,28,2018-06-22,0.53,1,358
1728,2040320,Spacious Room at Bcn's Heart,522656,Eduardo,Ciutat Vella,el Barri Gòtic,41.3815018613,2.17652352133,Private room,90,2,26,2018-07-03,0.78,4,4
1789,2111247,Sagrada Familia.100% Renov.Jun  2015,3039107,Manuel,Horta-Guinardó,el Guinardó,41.4142966888,2.17708168181,Entire home/apt,109,3,100,2018-06-25,1.91,17,306
1792,2114842,Apartment in the Gothic Quarter,10469973,A.Roberto,Ciutat Vella,el Barri Gòtic,41.3802989439,2.17813207939,Entire home/apt,40,3,135,2018-06-22,2.46,3,231
1797,2119815,Nice flat in a great neighborhood,10809166,Soufiane,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3991556646,2.14427484978,Private room,23,1,23,2018-07-07,0.47,1,294
1868,2237750,"Close to Sagrada Familia, Park Güell",11426239,Dolors & Enric,Horta-Guinardó,el Baix Guinardó,41.4103080929,2.16754380783,Entire home/apt,120,4,127,2018-01-02,3.16,1,71
1892,2288858,LOVELY ROOM IN THE HEART OF BCN/PRIVATE BATHROOM,6701959,Eloi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3888215531,2.17623870572,Private room,45,3,14,2017-10-03,0.28,2,92
1900,2295990,"Bright room with terrace, downtown",3084685,Andres,Sants-Montjuïc,el Poble Sec,41.3740403112,2.16847438396,Private room,45,3,30,2018-03-01,0.64,1,211
1921,2314670,SUNNY BALCONY ROOM & PRIVATE BATH,6701959,Eloi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3884269496,2.17695495865,Private room,47,5,6,2017-08-18,0.12,2,104
1947,2360266,SUNNY TERRACE LOFT NEAR BORN& BEACH,6497282,Nadi,Eixample,el Fort Pienc,41.3945083275,2.18590819976,Entire home/apt,99,4,94,2018-06-03,1.85,1,46
1975,2395158,entire flat 200m from the beach,179103,Ila&Dani,Ciutat Vella,la Barceloneta,41.37920893,2.18726723987,Entire home/apt,120,4,21,2016-08-21,0.41,1,0
1987,2417513,Casa Encarni,12355228,Encarna,Nou Barris,Vilapicina i la Torre Llobeta,41.4270929639,2.17433017522,Private room,50,1,11,2017-10-09,0.46,1,336
2007,2453366,VERY CENTRAL ROOM+PRIVATE BATHROOM+AC,12544714,Maria,Ciutat Vella,el Barri Gòtic,41.3875797683,2.17276937577,Private room,55,3,106,2017-03-12,2.05,1,237
2034,2492876,Sagrada Familia Comfort Apartment A,9822728,Apartments Sagrada Familia & Gracia,Eixample,la Sagrada Família,41.4017083349,2.17770669648,Entire home/apt,131,3,21,2018-06-25,0.41,14,234
2056,2531374,"STYLISH, VERY QUIET STUDIO BY LA RAMBLA",12962490,Michal,Ciutat Vella,el Barri Gòtic,41.3850495194,2.1753649798,Entire home/apt,65,2,49,2015-09-07,0.94,2,45
2090,2581339,Green single room Plaza España,7416666,Rocio,Sants-Montjuïc,Sants,41.3742047333,2.14029602885,Private room,16,15,106,2017-11-30,2.04,2,161
2123,2644169,Habitacion  Sagrada Familia,13528552,Johanna,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4046460845,2.17125671913,Private room,35,1,26,2017-09-17,0.51,2,119
2170,2745481,Next Ramblas and Port!,2041901,Dani,Sants-Montjuïc,el Poble Sec,41.3722386789,2.17125168442,Entire home/apt,100,3,53,2018-06-25,1.07,18,323
2175,2758316,Minimal suite in Exaimple - Passeig de Grácia,2439400,Guillermo,Eixample,l'Antiga Esquerra de l'Eixample,41.3891503767,2.16228958793,Entire home/apt,100,2,11,2018-07-04,0.22,26,104
2206,2797402,Quiet double room in the new Sant Antoni Market,14309338,Noelia,Eixample,Sant Antoni,41.379122637,2.16179068232,Private room,30,4,2,2018-07-07,0.04,1,41
2213,2806083,Double room in Eixample art apartment,21020280,Be Local,Eixample,l'Antiga Esquerra de l'Eixample,41.3906838073,2.15511704791,Private room,30,3,25,2018-05-21,0.5,5,353
2229,2842785,Three bed room Apartment RP37-CCIB,1093718,Alexey,Sant Martí,el Besòs i el Maresme,41.4139131176,2.21718576692,Entire home/apt,180,7,16,2016-09-28,0.36,8,365
2256,2932168,"Habitación con vistas y luminosa,y",2647278,M.Francisca,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4013511478,2.13953979211,Private room,32,1,0,,,3,316
2282,2984409,ALQUILER   HABITACIONES  rob,15052431,Pilar,Sant Martí,Provençals del Poblenou,41.4080374869,2.19380201076,Private room,79,7,10,2017-09-10,0.29,2,51
2307,3017639,HABITACION DE MATRIMONIO CON VISTAS MAR,15377381,Chiqui,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4022012548,2.20926052511,Private room,60,7,24,2016-08-27,0.48,1,338
2333,3075046,ROOM IN BARCELONETA SUNNY BEACH,7329246,Tarso,Ciutat Vella,la Barceloneta,41.3822991494,2.19142250487,Private room,50,2,3,2017-05-28,0.21,1,365
2339,3086705,SuperRoom in the heart of the city,13301456,Olus,Ciutat Vella,el Barri Gòtic,41.3824791145,2.17656123764,Private room,63,3,142,2018-06-04,2.93,2,0
2397,3170121,Amazing apt w/VIEWS Sagrada Familia,567180,Suite Home,Eixample,la Sagrada Família,41.4060230029,2.17556255015,Entire home/apt,220,3,8,2015-05-31,0.17,11,234
2425,3202494,LOFT / Artist Studio,2445386,Su,Sants-Montjuïc,la Font de la Guatlla,41.3715755095,2.1492663567,Private room,60,4,6,2018-06-04,2.09,1,365
2454,3235517,Wow! 3 bedroom 3 bathroom apartment,299462,Enrique,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3987895714,2.14757472146,Entire home/apt,200,4,67,2018-07-08,1.35,71,342
2485,3279621,APTARTMENT (ROOM+LIVING+BATH)PRVT,15920367,Aleix,Sants-Montjuïc,Sants,41.3808442963,2.14221146165,Private room,20,2,129,2018-06-25,2.6,6,308
2503,3309697,ALQUILO UNA HABITACION MUY PEQUEÑA SOLO PA DORMIR.,4639926,Jose,Ciutat Vella,el Raval,41.3816489966,2.1692891969,Private room,15,3,4,2018-07-05,4.0,2,5
2510,3319851,Between the center and the beach!,20731634,Claudio,Sant Martí,Provençals del Poblenou,41.4139119287,2.20790484614,Entire home/apt,71,2,162,2018-06-23,3.45,1,134
2671,3546754,Lovely Napols,1391607,Aline,Eixample,la Dreta de l'Eixample,41.4018480654,2.17078151203,Entire home/apt,130,3,7,2017-07-18,0.15,104,28
2700,3604762,Attic with Terrace in City Center,1119638,Manuel,Ciutat Vella,el Barri Gòtic,41.385367253,2.17536252389,Entire home/apt,75,1,15,2015-08-07,0.32,1,213
2729,3680691,Terrace and panoramic view,1275637,Oxis Immo,Horta-Guinardó,el Baix Guinardó,41.4136268732,2.16720037836,Entire home/apt,80,3,75,2018-06-18,1.56,33,166
2736,3699053,Studio modernista,12714854,Letizia,Sarrià-Sant Gervasi,Sarrià,41.396702696,2.12438312726,Entire home/apt,70,3,2,2014-09-01,0.04,1,16
2738,3700563,Sants montjuic Andreaś apartment,17925327,Andrea,Sants-Montjuïc,Sants,41.3751012274,2.13451834661,Entire home/apt,150,1,50,2017-09-26,1.05,2,302
2744,3707725,Sant Antoni Morning Glory,6437237,Pedro,Eixample,Sant Antoni,41.3759846359,2.16341330666,Entire home/apt,200,5,8,2017-08-21,0.17,1,19
2753,3729563,Habitación centrica barrio Born.,19056455,Flora,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3861222823,2.18145553025,Private room,38,1,0,,,2,341
2804,3797102,Sagrada Familia Comfort Apartment D,9822728,Apartments Sagrada Familia & Gracia,Eixample,la Sagrada Família,41.4010859518,2.17608298095,Entire home/apt,131,3,99,2018-06-12,2.17,14,236
2823,3818007,Cómoda Estancia cerca del Nou Camp,19576724,Miguel Ángel,Les Corts,la Maternitat i Sant Ramon,41.3760905883,2.11352701137,Private room,18,1,22,2018-05-11,0.46,2,327
2824,3818023,Nice Rooms In Residential Area,19576724,Miguel Ángel,Les Corts,la Maternitat i Sant Ramon,41.3764762367,2.11550858375,Private room,18,1,15,2018-03-30,0.32,2,344
2826,3820601,Pl. Catalunya - Lovely Modern Flat,1363244,David,Eixample,la Dreta de l'Eixample,41.3863199151,2.1652034774,Entire home/apt,165,3,84,2018-06-20,1.78,4,47
2834,3832568,Cosy and Beautiful Studio in  Barcelona,19731107,Jana,Sant Andreu,el Congrés i els Indians,41.426014556,2.17984710641,Private room,50,3,46,2016-08-20,0.97,1,87
2848,3863065,Habitación individual en Gracia,19939081,Denisse,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4021671604,2.14899217343,Private room,23,1,10,2017-12-23,0.31,1,48
2868,3907905,Habitacion doble en Sagrada Familia,1722910,Marta,Eixample,la Sagrada Família,41.4079258045,2.1744673628,Private room,50,1,11,2017-07-31,0.31,3,365
2923,4021526,Autèntic Monumental 32,20790978,Apartaments Turistics Barcelona S.L,Eixample,el Fort Pienc,41.4010136449,2.18267925227,Entire home/apt,550,3,5,2017-07-20,0.11,19,355
2964,4143389,Habitación con balcón privado en sants station,17925327,Andrea,Sants-Montjuïc,Sants,41.3766696463,2.132983111,Private room,23,1,24,2017-05-22,0.52,2,312
2972,4159436,"Design, authentic 5 min from rambla",21585542,Eddie & Diego,Ciutat Vella,el Raval,41.377075558,2.16665857214,Private room,69,7,145,2018-06-27,3.25,1,19
3040,4357446,DOUBLE ROOM WITH PRIVATE BATHROOM,22618384,Chiara,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3905352875,2.18076438336,Private room,70,2,33,2017-10-01,0.87,1,336
3046,4373755,Spacious & Quiet Apart in Posh BCN,11030867,Sergio,Les Corts,Pedralbes,41.3887792117,2.12482555322,Entire home/apt,147,3,17,2017-07-28,0.4,2,197
3054,4381172,EARTH.LARGE X3 ROOM,22693015,Virginia,Sants-Montjuïc,la Font de la Guatlla,41.3689664367,2.14305812339,Private room,60,1,44,2018-06-20,1.08,3,310
3137,4515444,PRIVATE ROOM AT BARCELONA CENTER,23337884,Gisele,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3870225066,2.1822863539,Private room,40,1,72,2018-06-23,3.01,2,302
3212,4692804,Double bedroom with own living room & Balcony WIFI,23181906,Jan,Eixample,la Dreta de l'Eixample,41.3940019318,2.16513195483,Private room,50,2,6,2017-12-23,0.16,2,83
3223,4712927,Room in the center of BCN,879974,Nik&Kat,Ciutat Vella,el Raval,41.3795733853,2.16711990293,Private room,37,3,3,2016-10-31,0.09,2,362
3224,4713191,Room in the center of BCN,879974,Nik&Kat,Ciutat Vella,el Raval,41.3792989502,2.16799631223,Private room,50,2,4,2017-07-20,0.1,2,365
3257,4823012,Nice room in the centre of BCN,3152984,Daria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3888795929,2.17583895514,Private room,50,7,0,,,1,78
3267,4845328,Las rambles habitation 1 (with bathroom),24931874,漫步,Ciutat Vella,el Raval,41.3854511803,2.17007147008,Private room,49,1,0,,,6,46
3268,4845330,Ramblas b,24931874,漫步,Ciutat Vella,el Raval,41.3835684908,2.17071991045,Private room,45,1,8,2018-06-13,1.26,6,134
3298,4927524,"Charming Double room, Munjuic",23737811,Elly,Sants-Montjuïc,la Font de la Guatlla,41.3722708932,2.14789521092,Private room,55,10,12,2015-08-27,0.33,1,230
3314,4970513,Holy Family Apartment H62,396363,Oscar And Diego,Eixample,la Sagrada Família,41.405028107,2.178486044,Entire home/apt,65,2,13,2018-06-03,0.48,67,320
3318,4973602,2 Bedroom Apartment,25638318,Sixtyfour,Eixample,la Dreta de l'Eixample,41.3918457232,2.16522925143,Entire home/apt,300,1,0,,,3,365
3320,4981166,Lovely bedroom in Barcelona,25676721,Osmel,Sants-Montjuïc,la Font de la Guatlla,41.36893393,2.14223040238,Private room,25,5,23,2018-03-03,0.58,1,282
3323,4990607,1 Bedroom Apartment,25638318,Sixtyfour,Eixample,la Dreta de l'Eixample,41.3936988686,2.16407398173,Entire home/apt,200,1,0,,,3,365
3326,5000156,3 Bedroom Apartment,25638318,Sixtyfour,Eixample,la Dreta de l'Eixample,41.3922287852,2.1639273275,Entire home/apt,300,1,0,,,3,365
3329,5012234,Studio with backyard near the beach,79440,Ana G.,Sant Martí,Provençals del Poblenou,41.4124324252,2.20571369765,Entire home/apt,88,3,35,2018-06-04,0.88,1,299
3372,5102828,Sunny Room at the Beach,26358893,Danny,Ciutat Vella,la Barceloneta,41.3780990741,2.19026351086,Private room,69,4,33,2018-05-03,0.87,1,354
3373,5107577,Room in a sunny attic in Gracia,21054139,Victoria,Gràcia,la Vila de Gràcia,41.4028971921,2.16078893185,Private room,30,3,15,2018-06-23,0.37,2,321
3376,5114239,Cozy bedroom with private bathroom,26425585,Bjarne,Sant Martí,la Vila Olímpica del Poblenou,41.3886502391,2.19756984357,Private room,65,4,39,2018-06-03,1.01,1,332
3379,5124891,Cool and exclusive apartment - Arc de Triomf,3031841,Camila,Eixample,la Dreta de l'Eixample,41.3969239081,2.17580274493,Entire home/apt,90,3,13,2017-04-17,0.32,1,23
3382,5129820,Comfortable room in downtown Barcelona.,1100014,Sol,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.388883327,2.17636373875,Private room,25,2,159,2018-06-13,3.87,3,288
3389,5150722,Corsega Barcelona,12451395,Eli,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4027118836,2.16598494906,Entire home/apt,89,2,88,2018-06-25,2.15,3,80
