,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1265,1294669,Stylish Appartment in Centre,1878349,Maria,Ciutat Vella,el Barri Gòtic,41.3800024854,2.1751452063,Entire home/apt,190,4,28,2016-07-24,0.48,1,10
1303,1334346,| Nice Modern Flat | Double room,2963741,Dani,Eixample,la Nova Esquerra de l'Eixample,41.3825446104,2.15172856275,Private room,35,4,1,2016-09-27,0.05,1,344
1377,1415911,Lovely bright apartment nr Sagrada ,7222161,Danielle,Gràcia,la Vila de Gràcia,41.402387411,2.16281300173,Entire home/apt,84,5,14,2017-09-04,0.31,1,15
1402,1444509,wonderful atic in Barcelona Center,4953854,Elisabetta,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3888087386,2.18498570985,Entire home/apt,99,1,31,2017-12-23,0.53,1,197
1409,1452168,Great double with balcony @Ramblas,1315847,Xavier,Ciutat Vella,el Raval,41.3785358147,2.1739219982,Private room,25,15,3,2014-07-03,0.06,1,68
1466,1558596,"Las Ramblas:Centrical Flat, Free WI-FI",6071207,Sonario,Ciutat Vella,el Raval,41.3779579756,2.16664754805,Entire home/apt,19,1,211,2018-06-07,3.67,1,35
1500,1608257,ROOM IN CIUDADELA PARK,2571392,Seikou,Sant Martí,la Vila Olímpica del Poblenou,41.3914352226,2.18975816795,Private room,45,3,50,2018-06-03,0.88,2,365
1507,1617814,NICE Room+Wifi+Centric,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.3763449719,2.14988322151,Private room,25,5,21,2017-09-30,0.37,6,245
1508,1618509,XL room barcelona center/beach,2546413,Franck,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.384393218,2.17991679847,Private room,42,4,24,2018-05-29,0.42,1,307
1548,1691556,®PLAZA CATALUÑA room x2 + private bathroom+wifi,700165,Wonderful Barcelona,Eixample,Sant Antoni,41.3826334467,2.16136037764,Private room,50,2,13,2017-07-16,0.23,4,305
1549,1691573,Bright  room,8936234,Adri,Sants-Montjuïc,el Poble Sec,41.3716235102,2.16432556554,Private room,24,1,59,2018-04-15,1.54,2,313
1554,1698251,Casa Bonita.Best Area//AC/WiFi,3970295,Angie And Annie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3838687706,2.18236722888,Entire home/apt,55,7,54,2018-05-23,1.08,4,231
1557,1703543,Excelente habitación en barcelona ,8993554,Jessica,Horta-Guinardó,el Baix Guinardó,41.409719008,2.17016828132,Private room,30,3,21,2017-10-30,0.49,2,283
1601,1805685,YOUR LUXURY MAJESTIC DOUBLE BEDROOM IN THE CENTER,826476,Gerard,Eixample,la Nova Esquerra de l'Eixample,41.382559943,2.15144051096,Private room,59,3,36,2017-07-07,0.76,5,349
1602,1806167,"Centric Apartment,close the Ramblas",206635,Miriam,Sants-Montjuïc,el Poble Sec,41.3748368141,2.16435259057,Entire home/apt,155,3,86,2018-05-28,2.22,5,276
1615,1821184,Cozy and sunny room in Gracia,1688452,Sofia,Gràcia,la Salut,41.4110506546,2.15675591755,Private room,25,1,26,2017-11-23,0.52,1,46
1667,1900477,Pequeño estudio 1 Barcelona Centro,9709530,Empar & Neus,Eixample,el Fort Pienc,41.400213648,2.18173919124,Entire home/apt,69,2,38,2018-05-24,1.06,2,288
1689,1921353,AMAZING PENTHOUSE RAMBLAS! DAILY CLEANING!,4064440,Andreas,Ciutat Vella,el Raval,41.3840102298,2.16411007463,Entire home/apt,260,3,107,2018-05-28,2.67,11,233
1697,1938422,Gem in the heart of BCN,10028428,Vi,Eixample,la Dreta de l'Eixample,41.3889565964,2.16956074853,Entire home/apt,168,3,29,2018-06-02,0.56,1,22
1698,1938831,LetsGoBarcelona Diagonal Ave. Apartment 6 pax,3972936,Willem,Gràcia,la Vila de Gràcia,41.397382094,2.15500934304,Entire home/apt,155,2,51,2018-05-01,1.03,15,165
1732,2018305,Lesseps Apartments 2,10345559,Sergi,Sarrià-Sant Gervasi,el Putxet i el Farró,41.404833907,2.1426503396,Entire home/apt,28,1,189,2018-06-01,3.5,2,286
1754,2048782,"Cheap, next to the Picasso Museum.",10469973,A.Roberto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3843039536,2.17921878365,Entire home/apt,35,4,134,2018-05-22,2.49,2,203
1769,2064205,Calm and lovely apartment Barcelona,7031483,Nuri,Sant Martí,Sant Martí de Provençals,41.4138210304,2.19851124278,Entire home/apt,90,2,10,2018-05-21,1.02,1,159
1773,2069007,Centric room with Cathedral view.,8124669,Maija,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3869733012,2.17588401273,Private room,18,1,3,2014-08-01,0.06,1,358
1780,2073152,Duplex en Barcelona. 6 pax,10469973,A.Roberto,Sant Martí,Sant Martí de Provençals,41.4158196884,2.19784755684,Entire home/apt,70,7,10,2018-04-02,0.2,2,21
1794,2089453,Sunny Room With Private Toilet,5078780,Davide,Sants-Montjuïc,la Font de la Guatlla,41.3726368596,2.14720075661,Private room,69,1,73,2018-02-17,1.4,1,28
1796,2090868,Onamac WIFI TERRACE,10671121,Roger,Sants-Montjuïc,la Font de la Guatlla,41.3711952821,2.14878587775,Entire home/apt,96,4,63,2018-05-29,1.2,1,150
1890,2239328,ATICO EXCLUSIVO: DISEÑO Y VISTAS ESPECTACULARES,10866967,Marc,Eixample,Sant Antoni,41.3760523566,2.15156789551,Entire home/apt,297,3,0,,,1,358
1922,2294596,VALENCIA,3113088,Araceli,Eixample,l'Antiga Esquerra de l'Eixample,41.3856761221,2.15510149295,Entire home/apt,165,2,12,2018-04-29,0.27,1,187
1956,2338772,HABITACIÓN Sencilla cama doble (solo para Chicas),11944470,Maide,Eixample,el Fort Pienc,41.4018553321,2.18369028042,Private room,30,15,13,2017-09-30,0.34,1,166
1974,2366007,Rent  Double room   Beach,5418072,Leticia,Sant Martí,la Vila Olímpica del Poblenou,41.394285293,2.19761014876,Private room,35,2,63,2018-06-06,1.29,2,323
2032,2456038,2 bedroom sleeps 4 in gracia distct,2861451,Benjamin,Gràcia,la Vila de Gràcia,41.4034072704,2.16036940822,Entire home/apt,99,2,46,2018-05-03,1.22,1,313
2069,2505126,Piso modernista en Arc de Triumf,3659150,Ignasi,Eixample,el Fort Pienc,41.3970804468,2.18136686468,Entire home/apt,115,5,73,2018-06-02,1.46,1,16
2109,2572313,Very centric Attic in Eixample area,13172148,ApartHoliday,Eixample,la Nova Esquerra de l'Eixample,41.3821744686,2.15634387547,Entire home/apt,65,1,265,2018-05-21,5.19,4,167
2112,2574058,★BEAUTIFUL SPACIOUS APARTMENT IN HEART OF GRACIA ★,5543127,Victoria & Agus,Gràcia,la Vila de Gràcia,41.3986842172,2.15728110044,Entire home/apt,179,2,17,2017-09-16,0.36,8,89
2133,2626169,charming 41 Renovated March 2014,3039107,Manuel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3958313649,2.14261939502,Entire home/apt,82,3,40,2018-05-11,0.79,14,337
2140,2638560,ROOM Next THE RAMBLAS apart. CUTE !!,13511222,Fabiola,Sants-Montjuïc,el Poble Sec,41.3728345241,2.16959385059,Private room,45,1,37,2018-03-11,0.76,1,97
2147,2642938,"Double Room private living RoomA/c
Beige",13530812,Carola,Ciutat Vella,el Barri Gòtic,41.385336389,2.17289533532,Private room,11,3,0,,,4,361
2178,2713995,Delux Santa María  2 bedrooms❤️,3970295,Angie And Annie,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3861733913,2.1783234749,Entire home/apt,45,5,40,2018-05-23,0.82,4,73
2219,2779667,Room quite centre of Barcelona,857741,Rosa,Eixample,el Fort Pienc,41.3921217979,2.17962960375,Private room,25,10,33,2018-05-05,0.88,2,43
2329,3003750,Apartamento junto a la Sag. Familia,13376756,Mariana,Eixample,la Sagrada Família,41.4064367158,2.17652208952,Entire home/apt,55,2,218,2018-05-20,4.39,2,250
2346,3023097,piso centrico y luminoso ,1228784,Ana,Eixample,el Fort Pienc,41.3979862475,2.17837032049,Entire home/apt,75,1,8,2017-07-31,0.24,5,347
2350,3030411,Room in the heart of Barcelona.,15435173,Eric,Eixample,la Dreta de l'Eixample,41.3972307417,2.16961662061,Private room,63,5,46,2015-09-22,0.94,1,343
2376,3091115,Apartament Acollidor,14134884,Lali,Sant Andreu,Sant Andreu,41.439828556,2.18910764562,Entire home/apt,70,6,31,2017-08-30,0.63,1,341
2416,3134505,Six-persons Flat Near Camp Nou,15884961,Pilar,Sants-Montjuïc,Sants - Badal,41.3735678247,2.12729518002,Entire home/apt,85,3,35,2018-05-29,0.74,10,173
2465,3214722,Pretty room in the Gothic Quarter,16282480,Dani,Ciutat Vella,el Barri Gòtic,41.3802201405,2.17985936181,Private room,37,3,180,2018-06-03,3.75,2,102
2474,3226298,Modern and central in Eixample,1275637,Oxis Immo,Eixample,l'Antiga Esquerra de l'Eixample,41.3842885344,2.1570360945,Entire home/apt,80,3,74,2018-05-22,1.77,34,157
2519,3281984,Lovely great double room w/ balcony,16587071,Rodrigo,Eixample,l'Antiga Esquerra de l'Eixample,41.3864495716,2.16219819253,Private room,30,8,26,2016-08-30,0.56,1,17
2558,3349949,Terrace near Fira and Plaza España,1275637,Oxis Immo,Sants-Montjuïc,Hostafrancs,41.3724508366,2.14501987541,Entire home/apt,69,3,56,2018-06-04,1.41,34,180
2563,3356447,Luminous for 5 near beach,1275637,Oxis Immo,Sant Martí,el Poblenou,41.4025364053,2.20099492626,Entire home/apt,61,3,66,2018-06-03,1.64,34,186
2565,3357309,PISO EN CENTRO BARCELONA,16940631,Fran,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3887326981,2.18110440816,Entire home/apt,65,14,7,2015-09-29,0.15,1,223
2606,3399953,Grand Barcelona,16875725,Joan,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3867818315,2.179376159,Private room,35,2,132,2018-05-13,2.81,2,62
2627,3436914,Attic with views,5749994,Alex,Sants-Montjuïc,Hostafrancs,41.3754325316,2.1466327707,Private room,25,5,5,2016-06-27,0.11,1,11
2722,3573198,Big Nice Room in the Gotic,5499752,Andrea Giaime,Ciutat Vella,el Barri Gòtic,41.3805970474,2.1780248903,Private room,80,2,30,2018-01-15,0.64,5,365
2732,3593609,cozy room,3594411,Cesc Y Mari,Sant Martí,el Parc i la Llacuna del Poblenou,41.3933584596,2.18992211563,Private room,32,3,88,2018-05-17,1.86,5,13
2741,3621704,Private Room in the Gothic Quarter,16282480,Dani,Ciutat Vella,el Barri Gòtic,41.3794537091,2.18016136595,Private room,33,3,196,2018-05-29,4.17,2,1
2758,3663241,Nice & Quite Center Boquería Raval,9539548,Sonia,Ciutat Vella,el Barri Gòtic,41.3854485073,2.17337097893,Private room,39,1,113,2018-04-21,2.43,2,123
2772,3701620,PISO FRENTE A LA PEDRERA,3224438,Dianora,Eixample,la Dreta de l'Eixample,41.3936880725,2.15905781574,Entire home/apt,80,2,21,2017-08-13,0.45,1,279
2773,3702627,Charming with terrace and balcony,1275637,Oxis Immo,Sant Martí,el Camp de l'Arpa del Clot,41.4087553815,2.18577238835,Entire home/apt,62,3,81,2018-05-30,2.03,34,171
2780,3711154,Big Room in Gracia,2296756,Suren & Astrik,Gràcia,la Vila de Gràcia,41.4000424069,2.15851852102,Private room,40,1,4,2015-01-08,0.09,2,354
2787,3735448,Welcome to the House O' Fun,1707035,Damián,Ciutat Vella,el Raval,41.3796417837,2.16534083908,Private room,29,3,42,2017-10-01,0.9,2,281
2843,3806284,"Excellent!Centric, terrace and Wifi",10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.3911576455,2.17330018446,Entire home/apt,79,2,94,2018-05-03,2.14,38,177
2869,3849129,DOUBLEROOM POBLE SEC,17910806,Andre,Sants-Montjuïc,el Poble Sec,41.373610325,2.16264332892,Private room,24,1,29,2018-05-13,0.62,1,331
2918,3951296,Quiet place next to tourist spots,20479418,Marco,Eixample,el Fort Pienc,41.3991715967,2.17673610369,Private room,35,2,0,,,3,1
2930,3971574,downtown apartment in Plz.España,8802547,Susa,Eixample,la Nova Esquerra de l'Eixample,41.3800957864,2.15169943974,Entire home/apt,81,3,123,2018-05-23,2.77,1,292
2934,3985517,Room infront Sagrada Familia,20656235,José,Eixample,la Sagrada Família,41.4034709309,2.175912206,Private room,38,2,4,2018-05-29,0.14,1,70
3000,4161737,Big Room+ PRIVATE Bathroom BCN CNTR,11062834,Ana,Eixample,el Fort Pienc,41.3968066745,2.18113176972,Private room,50,2,121,2017-10-30,2.72,3,30
3022,4213551,cute room in the heart of the born!,21866694,Azul,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3833735738,2.1829819234,Private room,44,3,19,2018-05-10,0.43,1,15
3030,4239997,"""SUMMER LOFT""",22002052,Alberto,Sant Martí,la Vila Olímpica del Poblenou,41.3932787919,2.19349775488,Private room,35,2,48,2018-06-07,1.07,1,358
3052,4328053,Room in the centre of Barcelona,21931459,Selina,Eixample,la Dreta de l'Eixample,41.397230184,2.16954285824,Private room,45,1,12,2017-08-28,0.54,1,363
3067,4350592,Camp Nou Experience,13172148,ApartHoliday,Sants-Montjuïc,Sants - Badal,41.3725228224,2.12961854843,Entire home/apt,103,1,172,2018-05-20,3.95,4,256
3072,4362912,aptment for rent only 2 weeks,22646937,Júlia,Eixample,la Nova Esquerra de l'Eixample,41.3784823161,2.1509728719,Private room,42,4,5,2017-12-02,0.14,1,47
3073,4364153,.Designer LOFT in the very center,865887,Tim,Eixample,Sant Antoni,41.3831820724,2.16210079247,Entire home/apt,129,4,47,2017-03-06,1.09,1,317
3119,4429129,Private room in the center,5132531,Jaume,Eixample,l'Antiga Esquerra de l'Eixample,41.3853734874,2.16270190535,Private room,45,1,3,2015-06-02,0.07,2,363
3189,4556090,Double room,8936234,Adri,Sants-Montjuïc,el Poble Sec,41.3721631856,2.16202514068,Private room,28,2,12,2018-03-31,0.52,2,350
3199,4586208,♥巴塞罗那市中心温馨双人房♥,9733167,Yuri,Sant Martí,el Besòs i el Maresme,41.4132629537,2.21983225526,Private room,65,1,0,,,2,142
3228,4647502,BIG 2-BEDROOM CLASSIC APARTMENT IN GOTHIC (RAMBLA),9791648,Gothic,Ciutat Vella,el Barri Gòtic,41.3829674231,2.17669786168,Entire home/apt,120,3,10,2018-06-05,0.25,1,164
3237,4675885,Double Room Sag Familia,24179144,Lety,Eixample,el Fort Pienc,41.4008136712,2.17926042008,Private room,23,1,65,2018-05-03,1.55,3,284
3293,4819253,Nice room BCN!,24818542,Maria,Sants-Montjuïc,el Poble Sec,41.3742939928,2.15908906258,Private room,70,4,12,2017-07-18,0.29,1,251
3301,4843582,Apartamento en centro de Barcelona,1566022,Alex,Eixample,la Dreta de l'Eixample,41.3930457539,2.16795627316,Entire home/apt,195,3,5,2017-11-14,0.12,1,246
3320,4911075,Incredible studio in the city center,3833669,David,Eixample,la Dreta de l'Eixample,41.3888389729,2.16853629763,Entire home/apt,150,3,0,,,1,343
3372,5039690,AMAZIG APARTMENT IN THE HEARTOF BCN,10126736,Alfredo Y Jan,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3876152031,2.17955757316,Entire home/apt,90,1,4,2015-06-29,0.1,1,280
3376,5046564,***SPLENDID SUITE WITH POOL GYM SOLARIUM*** CENTER,26053118,Tristan,Eixample,la Nova Esquerra de l'Eixample,41.376395121,2.14883459174,Private room,20,1,149,2018-06-06,3.9,1,112
3378,5046855,Hip & cool flat in the heart of Barcelona,10783346,Daniel,Gràcia,la Vila de Gràcia,41.4048139121,2.15999780081,Entire home/apt,210,3,0,,,1,151
3391,5068436,Cozy&Comfy simple room BARCELONA,26172533,Vanessa,Sant Martí,el Camp de l'Arpa del Clot,41.4114566749,2.1776689029,Private room,30,5,43,2017-08-31,1.15,1,74
3396,5075164,Double bedroom near Sagrada Familia,10690405,Gemma,Sant Martí,el Camp de l'Arpa del Clot,41.4117139025,2.17986762625,Private room,25,1,48,2018-05-27,1.3,1,85
3413,5128707,Elegant & chic in gold mile,26513095,Rosa Y Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.3894803973,2.16099666252,Entire home/apt,125,2,29,2018-06-03,0.72,1,133
3428,5176854,Sunny & Big Room - Best Location Downtown!!,17107294,Luis Y Rebeca,Ciutat Vella,el Barri Gòtic,41.3818163018,2.17504408344,Private room,9,1,316,2018-06-07,7.76,5,151
3435,5180175,BR Big & Near Pl Cataluña/España,12982991,Xueyan,Eixample,la Nova Esquerra de l'Eixample,41.3835064203,2.15450651095,Entire home/apt,199,1,0,,,1,45
3501,5296764,Beautiful Room In A Sunny Clean Apartment,27430277,Hubert,Eixample,la Sagrada Família,41.4069851851,2.17558005109,Private room,50,4,32,2017-08-31,0.83,1,13
3535,5354236,Trendy Barcelona Apartment,11078628,Abraham,Sant Andreu,Sant Andreu,41.4304014353,2.18385159208,Entire home/apt,90,8,58,2017-10-20,1.46,1,13
3545,5369162,Single room in apartment near beach,27833368,Kieran,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4087339011,2.21299842514,Private room,35,1,6,2015-10-18,0.17,1,360
3605,5506097,Central&privileged flat in the heart of downtown,28558021,Carlos,Ciutat Vella,el Barri Gòtic,41.3870191507,2.17173793308,Private room,96,2,45,2018-05-20,1.17,1,119
3616,5523290,Private room in Barcelona ---> Gracia,3688453,Sabri & Wally,Gràcia,la Vila de Gràcia,41.4015682001,2.1636024249,Private room,40,2,38,2018-05-30,0.98,1,39
3630,5563532,Double room with breakfast,28846022,Jose Antonio,Horta-Guinardó,el Guinardó,41.4241656763,2.17327102822,Private room,40,1,188,2018-05-22,4.76,5,217
3660,5657307,SUNNY ROOM CLOSE TO PLAZA ESPAÑA,29319856,Arturo,Eixample,Sant Antoni,41.376064674,2.15274627615,Private room,39,3,9,2016-06-29,0.24,3,339
3667,5677558,BONITO ESTUDIO!  SMALL 2 BEDS +BATHROOM +KITC,9922976,Isa  Y Juan,Sant Andreu,Sant Andreu,41.4301513216,2.18365716038,Entire home/apt,59,5,54,2018-05-10,1.5,3,50
3686,5707972,Double room with breakfast,28846022,Jose Antonio,Horta-Guinardó,el Guinardó,41.4255923285,2.17274689611,Private room,40,1,183,2018-05-04,4.66,5,256
3696,5729594,Nice double room Barcelona city centre,6874615,Eva,Eixample,Sant Antoni,41.380741017,2.16332957132,Private room,45,5,21,2018-04-09,0.54,3,23
