,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1286,1322404,Nice app in Raval District of BCN,7178611,Ana,Ciutat Vella,el Raval,41.378506725,2.16992320135,Entire home/apt,85,2,84,2018-04-15,1.35,1,334
1310,1345191,Cute apartment in Olivera St.-BCN,7297363,La Meva Llar,Sants-Montjuïc,el Poble Sec,41.3740134796,2.1563440359,Entire home/apt,60,2,77,2018-07-29,1.23,14,75
1359,1407575,Room next to tube L4,7592043,Mercedes,Sant Martí,el Besòs i el Maresme,41.4155490319,2.21652479593,Private room,18,1,0,,,1,356
1441,1524681,THREE BEDROOM APARTMENT WITH TERRACE,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.390859397,2.17318942319,Entire home/apt,170,1,31,2018-09-08,0.58,9,285
1442,1527831,Penthouse Apartment with terrace,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3927092711,2.17277657627,Entire home/apt,160,1,13,2018-07-30,0.3,9,269
1462,1577783,Cozy and bright bedroom in PobleSec,8385920,Gian Maria,Sants-Montjuïc,el Poble Sec,41.3734692912,2.16410912971,Private room,28,5,0,,,1,198
1493,1618779,BARCELONA/CAMP NOU/4pax/TERRACE/Metro&bus.,8612516,Helen,Sants-Montjuïc,Sants - Badal,41.3725616794,2.12152267521,Private room,120,2,11,2015-05-24,0.22,1,364
1500,1631864,HUGE 314ft BEDROOM IN BARCELONA CENTER! +WIFI,4457781,Sebas,Ciutat Vella,el Raval,41.3761318799,2.17125563851,Private room,60,2,67,2018-08-07,1.38,1,265
1538,1691573,Bright  room,8936234,Adri,Sants-Montjuïc,el Poble Sec,41.3716235102,2.16432556554,Private room,29,1,59,2018-04-15,1.42,2,365
1618,1833618,Very central aptm in El Born quarter,615805,David,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3852306659,2.18029135997,Entire home/apt,48,31,5,2015-10-27,0.11,1,88
1623,1839651,"Clean, sunny apartment for 4 next to Camp Nou",9547606,Miyya,Les Corts,la Maternitat i Sant Ramon,41.381906271,2.12705977959,Entire home/apt,46,1,72,2018-01-13,1.26,7,313
1624,1840475,POP ART APARTMENT FAMILIES &GROUPS,3937003,Pedro,Eixample,la Sagrada Família,41.4014511868,2.17870835925,Entire home/apt,80,1,182,2018-08-21,3.15,9,333
1630,1851127,"Studio, Close to Ramblas",7252868,Jackie,Ciutat Vella,el Raval,41.3797476969,2.17085384216,Entire home/apt,200,4,2,2014-08-31,0.04,1,9
1633,1856380,Convenient doub room nr Camp Nou,6942789,Carolina,Sants-Montjuïc,Sants - Badal,41.3747362007,2.12537682198,Private room,30,2,15,2017-11-17,0.3,1,324
1708,1987751,Wide room near the beach,10252018,Ariadna,Sant Martí,el Poblenou,41.3985326913,2.19608790679,Private room,21,2,122,2018-08-22,2.28,3,108
1753,2064205,Calm and lovely apartment Barcelona,7031483,Nuri,Sant Martí,Sant Martí de Provençals,41.4138210304,2.19851124278,Entire home/apt,90,3,15,2018-08-25,1.16,1,165
1759,2070190,3 bedroom apartment near Sants and Camp Nou,10704,Weflating,Eixample,la Nova Esquerra de l'Eixample,41.3831910208,2.14792269463,Entire home/apt,88,3,12,2018-08-26,0.27,82,230
1790,2111247,Sagrada Familia.100% Renov.Jun  2015,3039107,Manuel,Horta-Guinardó,el Guinardó,41.4142966888,2.17708168181,Entire home/apt,109,3,104,2018-08-13,1.91,24,326
1792,2111735,Double bedroom studio flat with separated kitchen,5000992,Sid,Eixample,Sant Antoni,41.3852887536,2.16385315769,Entire home/apt,29,3,0,,,2,186
1795,2114842,Apartment in the Gothic Quarter,10469973,A.Roberto,Ciutat Vella,el Barri Gòtic,41.3802989439,2.17813207939,Entire home/apt,45,3,142,2018-08-23,2.49,1,192
1809,2141148,NICE ROOM IN THE HEART OF GRACIA (BARCELONA),10820225,Nuria,Gràcia,la Vila de Gràcia,41.4057295268,2.15569828035,Private room,30,2,76,2018-09-01,1.86,1,42
1824,2171702,OLYMPIC PANORAMIC ATTIC,4086313,Magi,Horta-Guinardó,Sant Genís dels Agudells,41.4234933795,2.14066641308,Entire home/apt,80,3,76,2018-08-31,1.41,1,150
1893,2288858,LOVELY ROOM IN THE HEART OF BCN/PRIVATE BATHROOM,6701959,Eloi,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3888215531,2.17623870572,Private room,45,3,16,2018-08-19,0.31,1,185
1935,2342539,ROOFTOP LOFT Gran Vía  HUTB008004,2509252,Montaber,Sants-Montjuïc,la Font de la Guatlla,41.3723767592,2.14573575786,Entire home/apt,80,1,95,2018-08-27,1.89,18,331
1997,2435511,Pl. Catalunya - Double Private Bath,1363244,David,Eixample,la Dreta de l'Eixample,41.3860868339,2.16664585728,Private room,75,3,2,2014-04-16,0.04,3,2
2034,2495345,Double room Balcony SUPER CENTRAL (Born),12617302,Tomasz,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858976536,2.18095114012,Private room,35,3,78,2018-05-20,1.47,14,3
2035,2495421,Single room With balcony BCN CENTER,12617302,Tomasz,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3855981885,2.18068464339,Private room,15,3,71,2018-07-03,1.3,14,2
2038,2498424,Sagrada Familia Central Apartment C,9822728,Apartments Sagrada Familia & Gracia,Eixample,el Fort Pienc,41.4006615364,2.17661003994,Entire home/apt,126,3,30,2018-08-08,0.59,17,238
2040,2505598,Single room in Gracia,6854010,Xavier,Gràcia,la Vila de Gràcia,41.4042964832,2.16112228277,Private room,34,5,100,2018-08-31,1.85,2,24
2135,2673078,NavasCasa,13685969,Bin,Sant Andreu,Navas,41.419202715,2.18769717607,Shared room,35,1,0,,,1,89
2136,2674997,Red double room,7416666,Rocio,Sants-Montjuïc,Hostafrancs,41.3758527128,2.14190495629,Private room,14,32,72,2018-09-04,1.34,4,315
2168,2742030,SINGLE QUIET  EXTERIOR ROOM,11543470,Maria Jose,Sant Martí,el Camp de l'Arpa del Clot,41.4096603722,2.18621769196,Private room,32,2,9,2018-06-30,0.23,3,346
2207,2796670,Habitación  a 1min. plaza cataluña,14305199,Núria,Ciutat Vella,el Barri Gòtic,41.3855966746,2.17431791363,Private room,75,2,0,,,2,57
2240,2878250,Cosy Double Room - Center Barcelona,14664002,Robert Luiz & Maris,Ciutat Vella,el Barri Gòtic,41.3787981909,2.17804822655,Private room,35,5,72,2018-08-20,1.36,4,90
2244,2887611,Private Double Room-Center Barcela,14664002,Robert Luiz & Maris,Ciutat Vella,el Barri Gòtic,41.3796058835,2.17927416166,Private room,35,5,66,2018-08-11,1.25,4,60
2251,2916645,Cozy room in Barcelona,13779393,Isabel And Carlos,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4053343599,2.14098547926,Private room,50,1,10,2017-05-27,0.23,1,365
2289,2996993,Large two bedroom apartment,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3914821728,2.17397715818,Entire home/apt,205,1,13,2018-07-16,0.25,9,304
2303,3013733,Beach house in Barcelona city,7414957,Guillermo,Ciutat Vella,la Barceloneta,41.3751924274,2.19034974539,Private room,90,2,8,2018-08-11,1.47,1,32
2354,3107243,1562 - AB Plaça Espanya 2-2 - Trendy 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3806285156,2.14729476623,Entire home/apt,600,2,7,2018-07-24,0.24,192,332
2355,3107762,1927 - AB Gràcia Charm Apartment 1-1 - Trendy 3-Bedroom Apartment with a Balcony in Gràcia,4459553,Eva&Jacques,Gràcia,la Vila de Gràcia,41.4032203069,2.15375789252,Entire home/apt,400,2,10,2018-07-09,0.2,192,338
2356,3107793,1564 - AB Plaça Espanya 4-4 - Spacious 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.380004663,2.14849205381,Entire home/apt,600,2,7,2018-06-19,0.14,192,336
2357,3107854,1693 - AB Plaça Espanya 3-1 - Luminous 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3807052724,2.14711911174,Entire home/apt,600,2,11,2018-04-17,0.37,192,317
2361,3108879,1758 - AB Plaça Espanya P-3 - Lovely 3-Bedroom Eixample Apartment near Plaça d´Espanya,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3786721376,2.14724611293,Entire home/apt,600,2,14,2018-07-28,0.27,192,310
2422,3196697,Rooftop flat with a 40m2 terrace,480528,Andrei,Eixample,Sant Antoni,41.3832481196,2.16149554592,Entire home/apt,99,2,69,2018-07-25,1.34,17,318
2446,3232283,1679 - AB Princep Jordi - Trendy 2-Bedroom Apartment Steps from Plaça d´Espanya,4459553,Eva&Jacques,Sants-Montjuïc,Hostafrancs,41.3756476748,2.14694278918,Entire home/apt,500,2,5,2018-08-11,0.1,192,339
2447,3232397,1792 - AB Passeig de Gràcia Corsega - Cosy Apartment with 75m2 Private Terrace near Passeig de Gràcia,4459553,Eva&Jacques,Eixample,l'Antiga Esquerra de l'Eixample,41.3925046202,2.15464565845,Entire home/apt,700,2,11,2018-06-28,1.34,192,307
2472,3257241,Cozy apartment on the beach..,16472397,Patricia,Ciutat Vella,la Barceloneta,41.3792033572,2.18955114925,Entire home/apt,89,2,15,2018-08-27,0.53,1,320
2563,3389932,BOHEMIAN FLAT WITH PATIO IN CENTRE (months only),2411278,Anna & Marcos,Sants-Montjuïc,el Poble Sec,41.372435503,2.1669830343,Entire home/apt,45,85,16,2015-03-13,0.31,6,97
2676,3565678,"Spacious & chic, private terrace, Rambla Catalunya",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.3913760389,2.16579705535,Entire home/apt,179,2,7,2017-12-03,0.17,60,336
2695,3604762,Attic with Terrace in City Center,1119638,Manuel,Ciutat Vella,el Barri Gòtic,41.385367253,2.17536252389,Entire home/apt,85,1,15,2015-08-07,0.3,1,97
2789,3790200,Cozy Little House,19099659,Yolanda,Sant Andreu,Navas,41.4178444414,2.18964358584,Entire home/apt,120,1,93,2018-08-11,1.88,1,360
2843,3878770,MONTHLY Park Güell courtyard apt w/ parking,19481791,Marta,Gràcia,el Coll,41.4149637811,2.14694743203,Entire home/apt,48,32,2,2017-09-30,0.14,2,365
2848,3883387,DOUBLEROOM ROOM WITH PRIVATE TERRACE POBLE SEC,17910806,Andre,Sants-Montjuïc,el Poble Sec,41.3736854939,2.16231396702,Entire home/apt,48,32,0,,,1,364
2849,3886855,Cozy 3BD Free WIFI & Amazing view Sagrada Familia,480528,Andrei,Eixample,la Dreta de l'Eixample,41.3959040376,2.1719611151,Entire home/apt,99,2,95,2018-08-20,1.94,17,340
2858,3911744,CENTRAL APARTMENT FOR 5-6 PEOPLE,759411,Raquel,Les Corts,la Maternitat i Sant Ramon,41.3773872952,2.11666075723,Entire home/apt,80,2,38,2018-08-08,0.78,4,5
2929,4088544,Jolie chambre privée avec piscine,21206293,Muriel,Sant Martí,la Vila Olímpica del Poblenou,41.3963722148,2.19589863536,Private room,95,1,2,2015-07-19,0.05,1,365
2930,4090521,Apartment close to Sagrada Familia,12060104,María Teresa,Sant Martí,el Camp de l'Arpa del Clot,41.4076788525,2.1840387609,Entire home/apt,90,3,55,2018-08-18,1.14,1,326
2932,4108077,CASANOVA CENTER (CLIMATIZED POOL-SAUNA-SOLARIUM),21312777,Mercurio,Eixample,l'Antiga Esquerra de l'Eixample,41.385735578,2.15911515003,Entire home/apt,125,2,34,2018-06-03,0.84,4,338
3054,4429129,"PRIVATE ROOM IN THE CENTER   iINSIDE GAY AREA ,,,,",5132531,Jaume,Eixample,l'Antiga Esquerra de l'Eixample,41.3853734874,2.16270190535,Private room,39,1,3,2015-06-02,0.07,3,348
3081,4529983,Balcony Apartment at quiet & safe Poble Sec Barrio,23486605,Eduard And Chris,Sants-Montjuïc,el Poble Sec,41.3733999868,2.17036474749,Entire home/apt,43,5,32,2018-09-10,3.09,1,85
3096,4556090,Double room,8936234,Adri,Sants-Montjuïc,el Poble Sec,41.3721631856,2.16202514068,Private room,50,2,17,2018-08-18,0.64,2,358
3103,4577798,Nice room with mountain view,21686088,Olivier.,Horta-Guinardó,la Vall d'Hebron,41.4330120649,2.14697812669,Private room,30,1,36,2017-09-23,0.88,1,360
3107,4584570,"Nice&Central/ Rambla 5""/Near Sq. Spain, Port/WiFi",12284536,Yanina,Sants-Montjuïc,el Poble Sec,41.3723548084,2.15818922885,Entire home/apt,45,30,4,2016-01-18,0.11,4,315
3147,4685766,Room with 1 queen bed or twin beds,24227608,Nacho,Gràcia,la Vila de Gràcia,41.4012967928,2.15230494578,Private room,60,1,0,,,1,352
3204,4817427,Habitación Doble Sagrada Familia,4279927,Bella,Eixample,la Sagrada Família,41.4037901985,2.17671151974,Private room,50,1,2,2015-07-25,0.05,1,365
3205,4819253,Nice room BCN!,24818542,Maria,Sants-Montjuïc,el Poble Sec,41.3742939928,2.15908906258,Private room,70,3,12,2017-07-18,0.27,1,276
3220,4876358,PB3 - Apartment near Plaza Espanya,385249,Joel,Sants-Montjuïc,Hostafrancs,41.3771031679,2.14670654989,Entire home/apt,105,3,17,2018-08-31,0.46,14,231
3221,4877020,CENTRIC ROOM in Eixample for you!,7330880,Greta,Eixample,l'Antiga Esquerra de l'Eixample,41.3833008571,2.15957315353,Private room,32,32,9,2018-08-07,0.24,1,364
3254,4949743,Gaudi Residence 1,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.3880717361,2.16351666242,Entire home/apt,99,2,10,2018-04-28,0.23,8,321
3255,4951779,P23 Centric Apartment for 5 People,385249,Joel,Sants-Montjuïc,Hostafrancs,41.3754492305,2.14665690901,Entire home/apt,145,3,12,2018-07-02,0.3,14,277
3256,4957651,Gaudi Residence 2,23939670,Charm Apartments Barcelona,Eixample,l'Antiga Esquerra de l'Eixample,41.38899305,2.16158814732,Entire home/apt,120,2,7,2018-05-20,0.17,8,317
3257,4958085,La Pedrera Residence,23939670,Charm Apartments Barcelona,Eixample,la Dreta de l'Eixample,41.3974904286,2.16469282225,Entire home/apt,160,2,16,2018-06-03,0.4,8,315
3287,5037632,Orange tree View flat with patio,3123210,Peter Paul,Gràcia,la Vila de Gràcia,41.407722964,2.15592634002,Entire home/apt,97,2,115,2018-09-10,2.78,1,250
3288,5042816,A Nice Room in St Antoni,6953857,Eloy,Eixample,Sant Antoni,41.375657051,2.15989516862,Private room,100,3,69,2018-06-19,1.61,1,356
3291,5046564,***SPLENDID SUITE WITH POOL GYM SOLARIUM*** CENTER,26053118,Tristan,Eixample,la Nova Esquerra de l'Eixample,41.376395121,2.14883459174,Private room,20,1,159,2018-08-21,3.85,1,34
3305,5068957,Una habitacion soleada ideal para chicas,26008219,Adriana,Eixample,el Fort Pienc,41.4008920803,2.18590392826,Private room,45,1,2,2018-09-04,2.0,1,35
3315,5093340,ALQUILER HABITACION EXTER.ventana doble (SRA/SRTA),11543470,Maria Jose,Sant Martí,el Clot,41.4101180774,2.18737870713,Private room,27,1,7,2017-10-12,0.26,3,315
3321,5102828,Sunny Room at the Beach,26358893,Danny,Ciutat Vella,la Barceloneta,41.3780990741,2.19026351086,Private room,69,4,33,2018-05-03,0.83,1,363
3401,5272944,FANCY AMAZING APARTMENT E2,1853675,Richard,Ciutat Vella,el Raval,41.3797855085,2.16638624765,Entire home/apt,42,30,91,2018-03-08,2.09,10,344
3426,5320382,★Arty Central 2 Bed - Rent for Months Only★,2411278,Anna & Marcos,Sants-Montjuïc,el Poble Sec,41.3734475671,2.16771058911,Entire home/apt,36,120,14,2016-11-27,0.48,6,314
3443,5354195,New Furnished Flat Sants Fira Wifi,3901019,Dorothee & Jerome Team,Sants-Montjuïc,Sants - Badal,41.3720849783,2.13039544013,Entire home/apt,35,32,12,2018-07-31,0.32,23,42
3465,5403980,"NEW, NICE & CENTER! WIFI",18338538,Vanina,Sants-Montjuïc,el Poble Sec,41.3748215723,2.16318611994,Entire home/apt,90,32,52,2017-12-20,1.21,2,292
3501,5468751,Nice apartment close to park Guell2,8101364,Emilio Natali,Gràcia,el Coll,41.4195936681,2.1491355006,Entire home/apt,48,1,105,2018-09-06,2.47,3,328
3510,5485938,"Double Room in San Antoni, BCN.",1476602,Eduardo,Eixample,Sant Antoni,41.3808566323,2.15924418881,Private room,50,3,18,2017-06-14,0.42,1,362
3587,5723397,Luxury three bedroom apartment,6544866,Mariana & Tomás,Eixample,la Dreta de l'Eixample,41.3930021433,2.17412057841,Entire home/apt,185,1,12,2018-08-07,0.34,9,319
3633,5842289,Single bedroom,30333067,Joel,Ciutat Vella,el Raval,41.3835575337,2.16480961006,Private room,21,1,196,2018-08-24,4.95,1,83
3688,6000477,2. BEAUTIFUL DOUBLE ROOM  BARCELONA,31150204,Pablo,Gràcia,la Salut,41.4115898011,2.15454251068,Private room,40,32,34,2017-08-21,0.85,3,365
3691,6018066,Double bed room near Ramblas,10884335,Carlos,Ciutat Vella,el Raval,41.3804069128,2.17143318048,Private room,34,1,137,2018-09-03,3.33,1,53
3705,6050419,ENJOY NEAR  FAMOUS GAUDY. ROOM RENT,1318630,Olga,Eixample,la Dreta de l'Eixample,41.3911185819,2.16261903917,Private room,48,2,7,2017-04-22,0.18,4,345
3749,6172083,Apartamento a pie de calle,19773444,Diego,Sant Martí,el Camp de l'Arpa del Clot,41.4128317499,2.18369543347,Private room,50,2,0,,,1,365
3772,6251781,Sagrada Familia  affordable ensuite room,16844520,Salvatore,Horta-Guinardó,el Baix Guinardó,41.4102019996,2.16599832032,Private room,76,3,57,2017-05-23,1.41,3,0
3786,6279938,Sagrada Familia ensuite room.,16844520,Salvatore,Horta-Guinardó,el Baix Guinardó,41.4077003068,2.16832599767,Private room,50,2,69,2018-07-22,1.77,3,7
3793,6296461,LOVELY FLAT IN GRACIA NEIGHBORHOOD,3465149,Jordi,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3999206975,2.14371867161,Entire home/apt,120,3,22,2017-05-14,0.71,3,12
3795,6299961,Salva B2 - VivoBarcelona Apts.,385249,Joel,Sants-Montjuïc,el Poble Sec,41.3722967761,2.1643387992,Entire home/apt,189,3,9,2018-09-01,0.27,14,274
3810,6335262,SPRING OFFER !! room + WIFI,14848038,Beatriz,Eixample,la Sagrada Família,41.4071332071,2.18030618169,Private room,29,2,145,2018-08-15,3.65,2,9
3850,6429296,Fresh-Relax Room Close Park Güell,6440167,Roman,Horta-Guinardó,la Teixonera,41.4241282602,2.15060474749,Private room,28,2,39,2017-05-26,0.96,4,255
3909,6541368,Private room near plaza España,15819987,Kalina,Sants-Montjuïc,el Poble Sec,41.3744814995,2.15536809421,Private room,28,1,69,2016-09-13,1.73,1,164
3944,6617593,Mini apartment with terrace garden,33381049,Sergio,Horta-Guinardó,el Guinardó,41.4218027713,2.17254960424,Private room,500,4,89,2018-08-27,2.31,3,285
4017,6733321,Lovely doble Room + garden near Parc Guell,15505736,Norma,Gràcia,Vallcarca i els Penitents,41.42024724,2.14288517954,Private room,25,1,9,2018-08-19,0.32,2,12
4054,6785634,Small room in the heart of Gothic,789080,Aloha&Friends,Ciutat Vella,el Barri Gòtic,41.3804433847,2.18066755262,Private room,22,5,7,2018-08-29,0.18,1,364
4061,6804092,NOU RAMBLA I 3 BEDROOM APARTMENT,383697,Anna,Ciutat Vella,el Raval,41.3776447541,2.17380783455,Entire home/apt,200,3,13,2017-05-01,0.34,19,339
4072,6816763,Bright Double Room in the center of BCN for 2,33048789,Karina,Ciutat Vella,el Raval,41.3761586849,2.16912011996,Private room,34,1,147,2018-08-27,3.74,3,307
4150,6955681,Central and sunny Passeo de Gracia with Terrace,34533485,Inna,Eixample,la Dreta de l'Eixample,41.3996613085,2.1657738544,Private room,13,52,0,,,2,316
4193,7047527,Familiar Apartment,36957295,Susana,Eixample,el Fort Pienc,41.3957350477,2.18617322776,Entire home/apt,130,4,1,2016-01-03,0.03,1,364
