,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
91,12017287,SUNNY AND COZY ENTIRE FLAT IN RAVAL,36559064,Pablo Y Mar,Ciutat Vella,el Raval,41.3784359374,2.16571857379,Entire home/apt,150,2,9,2016-07-09,1.0,2,364,erased
92,9881716,AHL A1,29437754,Ahl,Ciutat Vella,el Raval,41.3763177724,2.167453139,Entire home/apt,79,3,39,2016-12-11,3.28,5,351,erased
93,2671296,NICE APARTMENT CLOSE TO LA RAMBLA,12632096,Iria,Ciutat Vella,el Raval,41.3805153039,2.16671455475,Entire home/apt,80,2,15,2016-10-06,0.52,1,345,erased
112,4840787,Apartment Palau Guell Barcelona  ,24912213,Arty,Ciutat Vella,el Raval,41.3781882553,2.17346504745,Entire home/apt,110,2,81,2016-12-28,3.3,1,327,erased
117,11977603,Apartamento en alquiler en el Raval,64004724,Lana,Ciutat Vella,el Raval,41.380128726,2.17014998325,Entire home/apt,80,2,10,2016-12-11,3.61,1,270,erased
122,9872175,MY COZY LITTLE SPACE IN BARCELONA,2974985,Fernando,Ciutat Vella,el Raval,41.3817409618,2.17000536458,Entire home/apt,60,2,60,2017-01-04,5.13,1,115,erased
127,12768872,central cosy apartment,22682463,Pierre,Ciutat Vella,el Raval,41.3764601698,2.16831390169,Entire home/apt,30,4,28,2016-12-27,3.43,3,203,erased
128,3254310,Sunny appartment in the centre,12552181,Omar,Ciutat Vella,el Raval,41.3779384676,2.17162079114,Entire home/apt,69,3,0,,,1,364,erased
130,15879232,Nice flat in Barcelona ramblas,51290652,Cedric,Ciutat Vella,el Raval,41.3783970623,2.16867392247,Entire home/apt,70,1,1,2016-12-31,1.0,2,124,erased
134,6804092,NOU RAMBLA I 3 BEDROOM APARTMENT,383697,Anna,Ciutat Vella,el Raval,41.3776447541,2.17380783455,Entire home/apt,180,3,10,2016-10-19,0.55,22,303,erased
143,3820174,CENTER BCN BESIDE SANT ANTONI NEW,2537484,Enrique,Ciutat Vella,el Raval,41.3787559663,2.16534448007,Entire home/apt,85,32,45,2016-12-23,1.55,8,365,erased
145,14001121,Apartment Gravina #4,29236958,Igor_Churikov_Fb,Ciutat Vella,el Raval,41.3857897025,2.16634360623,Entire home/apt,130,3,3,2016-08-09,0.52,16,365,erased
152,6386597,RAMBLAS,28012645,María,Ciutat Vella,el Raval,41.3799954183,2.17419467471,Private room,150,2,0,,,3,365,erased
191,13759779,Apartamento Centrico,35650131,Rohalvis,Ciutat Vella,el Raval,41.3794872469,2.16690414198,Entire home/apt,120,2,17,2016-11-01,2.93,2,39,erased
196,10152119,FANTASTIC APARTMENT NEXT TO RAMBLA,16296537,Daniel,Ciutat Vella,el Raval,41.3800294627,2.17177949264,Entire home/apt,60,2,49,2016-12-21,4.06,2,326,erased
202,16478595,Habitacion Single Exterior,1782585,Bruno,Ciutat Vella,el Raval,41.3838401674,2.16808200194,Private room,25,1,0,,,11,359,erased
207,7794983,Designed studio in city center,36358616,Yuda,Ciutat Vella,el Raval,41.379198069,2.16859594472,Entire home/apt,99,3,33,2016-12-05,1.96,1,365,erased
210,16543969,Acogedor apartamento en las ramblas,34757939,Gilda,Ciutat Vella,el Raval,41.3779374756,2.17028449452,Private room,25,1,0,,,1,90,erased
226,600026,OUTSTANDING studio 4U3! PLCATALUNYA,2967785,Mariano,Ciutat Vella,el Raval,41.3842349428,2.16965442711,Private room,37,2,75,2016-12-25,1.44,1,331,erased
236,15887524,A double room in the center of Barcelona,102881642,Saija,Ciutat Vella,el Raval,41.3808197174,2.16773661856,Private room,30,1,1,2016-11-27,0.73,4,26,erased
239,16247930,2 rooms perfect place,102552255,Peppe,Ciutat Vella,el Raval,41.3780963409,2.16502707128,Entire home/apt,66,3,0,,,8,5,erased
242,16216114,Beautiful double room in nice flat,52997,Viviane,Ciutat Vella,el Raval,41.376893418,2.16982665718,Private room,40,2,0,,,1,48,erased
244,15298582,Estudio Drassanes,19907807,Vanessa,Ciutat Vella,el Raval,41.3770106145,2.17584796669,Entire home/apt,55,1,4,2016-11-17,1.33,1,347,erased
247,15887181,A big double room in the center of Barcelona,102881642,Saija,Ciutat Vella,el Raval,41.3792442831,2.16768032246,Private room,35,1,1,2016-12-04,0.88,4,67,erased
267,10807462,Habitación con calefacción,7308577,Silvana & Juana,Ciutat Vella,el Raval,41.376697456,2.16899789391,Private room,30,1,3,2016-06-19,0.28,3,126,erased
279,5466754,City center appart & 70m2 terrasse,28290642,Djan,Ciutat Vella,el Raval,41.3801327958,2.16613306678,Entire home/apt,60,1,9,2015-12-30,0.4,1,363,erased
280,13401768,Апартаменты №1 центр Барселоны,29236958,Igor_Churikov_Fb,Ciutat Vella,el Raval,41.3845752056,2.16481807925,Entire home/apt,130,3,0,,,16,365,erased
284,10026479,*BRAND NEW FLAT RAMBLAS/BOQUERIA*,10987670,Angie,Ciutat Vella,el Raval,41.3822666748,2.16953499197,Entire home/apt,100,3,49,2016-12-19,4.06,2,10,erased
296,6290341,GORGEOUS DESIGN GROUND FLOOR,1853675,Richard,Ciutat Vella,el Raval,41.3796179761,2.16581244023,Entire home/apt,49,1,59,2016-11-10,2.92,15,295,erased
307,16513070,Sunny/Nice/Cozy Room,9244809,Emilia,Ciutat Vella,el Raval,41.3794391813,2.16780805241,Private room,30,7,0,,,1,27,erased
309,13172400,Incredible Loft Studio for 4,10278871,Sebastian,Ciutat Vella,el Raval,41.3831941715,2.17155706559,Entire home/apt,132,2,0,,,9,365,erased
314,16153910,Flat in center  Barcelona,105429152,Maria,Ciutat Vella,el Raval,41.3789039488,2.16840415379,Entire home/apt,100,1,0,,,1,31,erased
316,15526444,Studio in the heart of Barcelona,99838423,Lluç,Ciutat Vella,el Raval,41.3804113736,2.16776829048,Entire home/apt,60,1,2,2016-11-13,1.0,1,350,erased
322,7830662,Big room in the center!,30337227,Caterina,Ciutat Vella,el Raval,41.37926116,2.17286567551,Private room,45,2,6,2016-09-14,0.36,11,365,erased
325,15005521,BHNflats4u 101,94665134,Munazir,Ciutat Vella,el Raval,41.3775153172,2.16650112185,Entire home/apt,75,3,1,2016-10-25,0.41,3,350,erased
338,16612072,NEW APARTMENT IN CENTER NEXT RAMBLAS,14874730,Ignacio,Ciutat Vella,el Raval,41.3791453126,2.16598906125,Entire home/apt,99,1,0,,,2,355,erased
339,14383824,"Next to las Ramblas, Bran New, Wifi",88307311,Emilija,Ciutat Vella,el Raval,41.3799518795,2.1643054927,Entire home/apt,89,1,9,2016-11-13,1.96,1,307,erased
344,13826432,Comfy Room next to Ramblas,72887473,Pau,Ciutat Vella,el Raval,41.3822819449,2.17110831001,Private room,30,1,6,2016-09-08,1.0,3,311,erased
349,13656226,Acogedora habitación doble / Cozy double room,79332984,Tivi,Ciutat Vella,el Raval,41.3754515202,2.1735497706,Private room,40,1,16,2016-09-08,2.57,1,196,erased
351,5365867,GORGEOUS DESIGN FLAT IN HEART 2A,1853675,Richard,Ciutat Vella,el Raval,41.3807787206,2.1666635028,Entire home/apt,49,1,77,2016-12-21,3.37,15,290,erased
368,2154086,40FT BEDROOM IN LOFT AT BCN CENTER,4457781,Sebas,Ciutat Vella,el Raval,41.3765977244,2.17248944231,Private room,31,1,0,,,2,187,erased
372,1269281,Rambla Boqueria Penthouse w terrace (HUTB013230),136853,Lina,Ciutat Vella,el Raval,41.3798099781,2.17109165921,Entire home/apt,134,3,35,2016-11-27,0.9,39,356,erased
387,7299044,Big room for 4 person in the center,30337227,Caterina,Ciutat Vella,el Raval,41.3782205939,2.17434580366,Private room,60,3,16,2017-01-01,0.9,11,365,erased
402,15191895,Modern apartment in centre of BCN ★,39500931,Lisa,Ciutat Vella,el Raval,41.3823621037,2.16431193986,Entire home/apt,94,3,2,2016-10-18,0.7,1,312,erased
405,4946536,GORGEOUS RUSTIC FLAT HEART BCN E1,1853675,Richard,Ciutat Vella,el Raval,41.3809856251,2.16536135598,Entire home/apt,39,1,77,2016-12-19,3.16,15,312,erased
411,14441119,Modern and cosy flat in the city centre!,17194398,Susanne,Ciutat Vella,el Raval,41.3797817123,2.16426919387,Entire home/apt,60,3,14,2017-01-04,2.86,2,83,erased
415,13870144,bright cosy  and great views Barcelona old city,48131122,Adelaine,Ciutat Vella,el Raval,41.3769951342,2.17142183171,Entire home/apt,69,6,1,2016-08-31,0.23,19,280,erased
416,3496307, BIG AND SUNNY ROOM IN CITY CENTER,17603262,Edi,Ciutat Vella,el Raval,41.378372938,2.16802436415,Private room,25,1,2,2017-01-01,0.07,2,1,erased
418,6772761,Beautiful double room central BCN,22819384,Galina,Ciutat Vella,el Raval,41.3745698098,2.1773044147,Private room,50,2,40,2017-01-02,2.19,4,267,erased
430,9722429,GORGEOUS DESIGN FLAT HEART BCN 4A,1853675,Richard,Ciutat Vella,el Raval,41.3815820769,2.16687835464,Entire home/apt,49,1,33,2016-12-17,2.54,15,296,erased
444,879524,Ramblas Central 2 Bedroom apartment,383697,Anna,Ciutat Vella,el Raval,41.3855915127,2.16735130779,Entire home/apt,100,3,7,2016-10-09,0.24,22,311,erased
455,6383226,"Quiet single, stylish central flat",2469261,Mo,Ciutat Vella,el Raval,41.3798271123,2.16564920792,Private room,28,2,26,2016-07-24,1.35,2,0,erased
456,779907,DOWNTOWN VINTAGE SOFT LOFT STUDIO,2528474,Nugz,Ciutat Vella,el Raval,41.3824779407,2.16577420375,Entire home/apt,69,1,18,2016-11-05,0.36,1,335,erased
457,16082577,central double room near the ramblas,92915364,Simona,Ciutat Vella,el Raval,41.3796081269,2.16403064852,Private room,24,1,0,,,2,365,erased
459,16575037,VERY CENTRIC FOR 4,14074651,Carlos,Ciutat Vella,el Raval,41.3753071048,2.17319182218,Private room,37,2,0,,,2,88,erased
465,10250597,RAMBLAS Designer Loft with PRIVATE TERRACE,9256849,Stella,Ciutat Vella,el Raval,41.3787114439,2.17536892222,Entire home/apt,100,32,10,2016-12-22,0.95,1,219,erased
481,8447335,Ramblas Port Vell Classic Apartment,4233698,Eugene,Ciutat Vella,el Raval,41.3774341527,2.17611419971,Entire home/apt,120,3,12,2016-09-09,0.84,8,332,erased
490,13429175,Luminoso y bonito apartamento en el Barrio Raval.,7910826,Ale,Ciutat Vella,el Raval,41.3763120583,2.17117504269,Private room,30,2,15,2016-10-01,2.34,2,334,erased
497,6218698,Piso Raval Barcelona,32251054,Guillermo,Ciutat Vella,el Raval,41.3780621038,2.16652110894,Entire home/apt,82,3,69,2017-01-02,3.43,1,81,erased
501,11985841,Apartamento con terraza hasta 6pax,29613208,Giusy,Ciutat Vella,el Raval,41.3748645366,2.1736039711,Entire home/apt,135,1,1,2016-05-30,0.14,3,341,erased
503,15448898,Piso acogedor en centro del Raval,95080655,Altagracia,Ciutat Vella,el Raval,41.3807600892,2.16817683078,Entire home/apt,50,5,2,2016-12-15,1.03,2,327,erased
512,7725551,Quiet double room in Drassanes,22149191,Giorgio,Ciutat Vella,el Raval,41.3753829508,2.17594021753,Private room,50,3,1,2016-06-27,0.15,1,21,erased
519,15754315,RAMBLAS PORT II,10642483,Alyson Y Marcella,Ciutat Vella,el Raval,41.3762103063,2.17466346062,Entire home/apt,125,2,2,2016-12-06,1.25,6,355,erased
521,13132117,Private room with private entrance at Barcelona's,73142016,Natalia,Ciutat Vella,el Raval,41.3771514933,2.17095867955,Private room,70,3,3,2016-06-28,0.41,1,364,erased
522,7254662,"Comfortable Room in Heart of the city, single use",8546916,Valeria,Ciutat Vella,el Raval,41.377356515,2.16979270285,Private room,25,1,6,2016-08-08,0.97,1,365,erased
528,13059661,Habitacion doble en Raval Centro,1782585,Bruno,Ciutat Vella,el Raval,41.3810201403,2.17098053053,Private room,25,1,15,2016-11-04,1.97,11,365,erased
538,16008635,AFFORDABLE & PERFECT LOCATION -,27340289,Katie,Ciutat Vella,el Raval,41.3812023968,2.17080669903,Private room,27,1,3,2016-12-11,2.2,5,0,erased
549,15718164,"CENTRALIZED,QUIET AND BRIGHT",88628010,Maria,Ciutat Vella,el Raval,41.3780976624,2.16791971806,Entire home/apt,40,1,1,2016-12-14,1.0,2,356,erased
555,13521411,Double bedroom. 9 mins walking to catalunya,23097461,Serina,Ciutat Vella,el Raval,41.3827271337,2.16426238152,Private room,50,2,3,2016-09-19,0.58,2,2,erased
557,14504438,Double room in center of Barcelona,51256301,Omar,Ciutat Vella,el Raval,41.3820405597,2.16879729506,Private room,30,1,2,2016-08-29,0.44,2,364,erased
570,611298,Middle Room 4 rent in BCN downtown,559889,Zesare,Ciutat Vella,el Raval,41.3813920876,2.16637397146,Private room,20,2,15,2016-08-31,0.5,3,339,erased
575,12637003,Central Cosy loft,22682463,Pierre,Ciutat Vella,el Raval,41.3807025033,2.16565212741,Entire home/apt,30,4,24,2017-01-02,2.93,3,40,erased
585,14701140,Cosy private room with balcony in the city center,91332119,Thibault,Ciutat Vella,el Raval,41.3799860487,2.1691709086,Private room,33,3,2,2016-09-22,0.56,1,47,erased
598,14929996,"Big, Stylish, Modern, Designer Apt, super central",81500530,Kieran,Ciutat Vella,el Raval,41.3830393472,2.16912195176,Entire home/apt,127,3,5,2016-11-22,1.7,1,113,erased
600,5754918, En el corazon de Barcelona,29854249,Emilio,Ciutat Vella,el Raval,41.3777156032,2.16908033851,Entire home/apt,120,2,10,2016-12-05,0.81,1,7,erased
623,13060559,Habitacion doble ventana exterior,1782585,Bruno,Ciutat Vella,el Raval,41.3800098822,2.17318907547,Private room,25,1,1,2016-06-06,0.14,11,365,erased
628,16566660,Super luminoso en pleno centro!,4860732,Los,Ciutat Vella,el Raval,41.3825742397,2.17032350145,Private room,80,2,0,,,1,175,erased
631,3001707,Ramblas flat for polite people,3373868,Ana,Ciutat Vella,el Raval,41.3833501443,2.16836575711,Entire home/apt,90,3,68,2016-11-27,2.15,4,282,erased
634,11290570,Best location-Las Ramblas,18384006,Julien,Ciutat Vella,el Raval,41.3782850262,2.17426396542,Private room,60,1,16,2016-11-01,1.75,1,334,erased
642,16632884,Habitación doble en el centro,57992918,Marialejandra,Ciutat Vella,el Raval,41.3819234367,2.16603546893,Private room,29,1,0,,,2,30,erased
643,13028368,King size bed on Big Raval Apartment with bikes,979975,Santiago,Ciutat Vella,el Raval,41.377597459,2.16956993264,Private room,24,1,39,2016-12-30,5.13,7,350,erased
645,13060882,Amplia Habitacion doble Interior,1782585,Bruno,Ciutat Vella,el Raval,41.3810200065,2.1728699919,Private room,25,1,15,2016-10-29,2.07,11,365,erased
650,9226891,PECULIAR CHEAP PENTHOUSE 2 TERRACES,10715954,Nico,Ciutat Vella,el Raval,41.3837131512,2.16497980287,Entire home/apt,70,3,14,2016-09-17,1.49,1,361,erased
686,4732958,GORGEOUS DESIGN FLAT IN HEART  3A,1853675,Richard,Ciutat Vella,el Raval,41.3810882381,2.16690046585,Entire home/apt,39,1,109,2016-11-27,4.47,15,290,erased
687,16431859,Casa Rainbow - Marlene Dietrich Suite,10287576,Joaquin & Malena,Ciutat Vella,el Raval,41.3791769789,2.17227933026,Private room,80,3,0,,,29,180,erased
689,7256790,Apartment for 2 in Barcelona Center,2413170,Marcel,Ciutat Vella,el Raval,41.3802613876,2.16630857088,Entire home/apt,60,2,49,2016-12-30,2.74,1,8,erased
699,15907072,A big room in the center of Barcelona,102881642,Saija,Ciutat Vella,el Raval,41.3804811358,2.16978171435,Private room,35,1,1,2016-11-12,0.54,4,101,erased
730,7156690,Center room!! Barcelona! Wi- fi,22819384,Galina,Ciutat Vella,el Raval,41.3767019756,2.17543966644,Private room,50,2,46,2016-12-12,2.55,4,152,erased
743,2765383,Big and Cozy,13344539,Claudio,Ciutat Vella,el Raval,41.3782801705,2.16687013318,Private room,22,1,46,2016-12-28,1.38,5,121,erased
767,11382963,Fantastic double room DOWNTOWN,33835207,María,Ciutat Vella,el Raval,41.3847159765,2.16822440055,Private room,53,1,3,2016-09-14,0.28,1,0,erased
774,7613760,Cyber Monday Week!! Ideal place next to Ramblas,24112000,Chic & Cheap,Ciutat Vella,el Raval,41.3813349336,2.16468528648,Entire home/apt,50,3,2,2016-11-13,0.13,3,200,erased
791,10562049,Fantastic 1BDR Apartment!,48131122,Adelaine,Ciutat Vella,el Raval,41.3762394476,2.1717062545,Entire home/apt,85,1,1,2016-01-18,0.08,19,365,erased
794,5843257,Nice room in the center!,30337227,Caterina,Ciutat Vella,el Raval,41.3809785392,2.16693996647,Private room,50,2,13,2016-10-11,1.16,11,365,erased
800,14081438,Very centric bedroom in a nice flat with terrace,84648410,Nicolas,Ciutat Vella,el Raval,41.3840059747,2.16498615637,Private room,52,2,6,2016-12-24,1.14,1,51,erased
810,12101199,Doble room in center city - CASABOI,64881916,Michele,Ciutat Vella,el Raval,41.3813971214,2.16584671064,Private room,30,3,46,2016-12-28,5.19,1,156,erased
811,10226586,Relax Central Double Room Raval,4788872,Paola,Ciutat Vella,el Raval,41.3790715067,2.16861008103,Private room,26,1,20,2016-08-22,1.7,1,252,erased
815,9917954,Home sweet Home,50716055,Tomy,Ciutat Vella,el Raval,41.3818469346,2.1678630195,Entire home/apt,89,3,45,2016-12-23,3.81,3,311,erased
827,9520941,Room close to the beach & center!,16367474,K & S,Ciutat Vella,el Raval,41.378767055,2.17091050647,Private room,15,1,2,2016-01-05,0.16,1,311,erased
840,13058997,Habitacio Doble Acogedora en Raval,1782585,Bruno,Ciutat Vella,el Raval,41.3805160202,2.17145262574,Private room,25,1,12,2016-10-30,1.57,11,365,erased
843,7357231,Main Room in big Raval apartment with bikes,979975,Santiago,Ciutat Vella,el Raval,41.3757234213,2.16942101379,Private room,30,1,38,2017-01-03,4.87,7,344,erased
846,14107257,Double bed private room / center of Barcelona,51256301,Omar,Ciutat Vella,el Raval,41.3813650201,2.16824048637,Private room,30,4,5,2016-08-30,0.96,2,306,erased
847,7160334,Confortable appart Las ramblas !!!!,15644414,Maria,Ciutat Vella,el Raval,41.3821343489,2.17196847962,Entire home/apt,160,2,42,2016-11-27,2.33,6,305,erased
851,2606144,Chic Room in the centre...,13344539,Claudio,Ciutat Vella,el Raval,41.3766688229,2.17227611008,Private room,25,1,108,2016-12-28,3.23,5,73,erased
854,14008828,Central Friendly House,76102526,Domenico Sunday,Ciutat Vella,el Raval,41.3842495459,2.17057958721,Private room,45,1,7,2016-12-18,2.0,1,364,erased
859,16478799,Hab. Doble Interior  Plz Cataluña,1782585,Bruno,Ciutat Vella,el Raval,41.3843433919,2.16995950933,Private room,25,1,0,,,11,365,erased
860,5272944,GORGEOUS RUSTIC FLAT HEART BCN E2,1853675,Richard,Ciutat Vella,el Raval,41.3797855085,2.16638624765,Entire home/apt,49,1,71,2016-12-09,3.08,15,312,erased
863,1327065,"Great Location, WALK EVERYWHERE!!!",7202104,Richard & Jeff,Ciutat Vella,el Raval,41.3757349758,2.16920330496,Private room,72,3,150,2016-11-27,3.56,3,360,erased
868,11386680,CENTRAL APARTMENT RAMBLAS,59711867,Ariel,Ciutat Vella,el Raval,41.3786792761,2.17063008238,Entire home/apt,100,1,48,2016-12-27,4.85,1,354,erased
871,7519969,Seaside central ensuite double room,4253522,Stan,Ciutat Vella,el Raval,41.3749518566,2.17424773306,Private room,94,3,0,,,3,26,erased
894,6372601,Aprt.céntrico. Terraza y barbacoa,2368602,Estefania,Ciutat Vella,el Raval,41.3765244307,2.16630909702,Entire home/apt,159,4,15,2016-06-22,0.75,2,10,erased
895,10248059,"Stunning Atic, Plaza Universidad!!!",48131122,Adelaine,Ciutat Vella,el Raval,41.3851395888,2.16442644222,Entire home/apt,95,3,2,2016-12-19,0.48,19,240,erased
896,1045704,Apt. in the center of Barcelona! ,974324,Maria,Ciutat Vella,el Raval,41.3782761581,2.16780534133,Entire home/apt,50,3,55,2016-12-11,1.23,2,1,erased
898,1348006,Mi Casa Es Tu Casa-inter+breakfast,7314109,Alessandra And Gustavo,Ciutat Vella,el Raval,41.3785008836,2.16575889948,Private room,40,2,122,2016-10-11,2.94,2,185,erased
903,5936130,Room in the city center!,30337227,Caterina,Ciutat Vella,el Raval,41.3777280943,2.17126459375,Private room,40,2,11,2016-09-08,0.59,11,365,erased
904,15504360,RAMBLAS PORT I,10642483,Alyson Y Marcella,Ciutat Vella,el Raval,41.37647113,2.17441183693,Entire home/apt,129,4,1,2016-11-30,0.83,6,346,erased
906,8131499,"La Rambla, 2bd apartment",42939462,Ink,Ciutat Vella,el Raval,41.377964141,2.17378581524,Entire home/apt,56,2,24,2016-12-30,1.51,2,315,erased
909,11342741,Habitación junto a las Ramblas,59374138,Miguel,Ciutat Vella,el Raval,41.378753873,2.17527032906,Private room,60,1,3,2016-05-29,0.38,1,365,erased
928,11997812,Apartamento para 9 personas,29613208,Giusy,Ciutat Vella,el Raval,41.3751987541,2.17361342448,Entire home/apt,500,1,3,2016-12-11,0.52,3,336,erased
934,1294989,GORGEOUS DESIGN FLAT HEART BCN 1B,1853675,Richard,Ciutat Vella,el Raval,41.3797381254,2.16647863845,Entire home/apt,59,1,238,2016-12-20,5.56,15,259,erased
936,6028670,Amazing private room in penthouse,31286918,Alex❤Claudia,Ciutat Vella,el Raval,41.378497055,2.16491056764,Private room,39,3,39,2016-10-08,2.05,1,341,erased
957,4805923,Dble bedroom with 100m2 of terraces,15253171,Bernard,Ciutat Vella,el Raval,41.3799593341,2.16616159156,Private room,45,2,93,2016-12-11,3.81,2,14,erased
965,14847245,Nice room in the center of the city,7933154,Alfred,Ciutat Vella,el Raval,41.3810655954,2.16448022834,Private room,24,3,4,2016-12-26,1.03,1,32,erased
968,12717760,Cozy and colorful apartment for You,38019193,Mariona,Ciutat Vella,el Raval,41.376181601,2.16704819926,Entire home/apt,95,1,10,2016-10-17,1.72,1,348,erased
979,15600658,Apartment in the heart of Barcelona,100551617,Max,Ciutat Vella,el Raval,41.3754454013,2.16886762492,Entire home/apt,61,1,9,2016-12-30,4.35,1,83,erased
987,12880587,On the Ramblas and the Boqueria,70476205,Julia,Ciutat Vella,el Raval,41.3827334184,2.17039156726,Entire home/apt,85,2,21,2016-12-12,3.91,1,137,erased
988,9070656,Habitación céntrica y tranquila,47307159,Sol Carolina,Ciutat Vella,el Raval,41.3830101692,2.16378781318,Private room,20,2,12,2016-10-03,0.84,2,18,erased
991,4262312,Cozy apartment with balcony.,22120751,Ivan,Ciutat Vella,el Raval,41.3823827483,2.16432789808,Entire home/apt,59,3,36,2016-09-22,1.47,1,0,erased
998,1411213,Mi Casa Es Tu Casa-exter+breakfast,7314109,Alessandra And Gustavo,Ciutat Vella,el Raval,41.3768999835,2.16684775331,Private room,41,2,177,2016-09-22,4.27,2,2,erased
1008,13044276,Double room at big raval apartment,979975,Santiago,Ciutat Vella,el Raval,41.3775967062,2.16797945704,Private room,22,1,29,2016-12-17,3.85,7,357,erased
1009,15763989,Amazing Ramblas 1 in city centre,93804355,David,Ciutat Vella,el Raval,41.3827967471,2.16428967112,Entire home/apt,98,3,1,2016-12-21,1.0,10,11,erased
1013,5834832,Apartment in BCN city center,7287318,Iñigo,Ciutat Vella,el Raval,41.3776328353,2.1665889552,Entire home/apt,52,10,2,2016-08-07,0.11,1,4,erased
1030,13567392,"Double Room w. Balcony/Priv Bathroom, Raval Center",4092770,Luka,Ciutat Vella,el Raval,41.3819102179,2.16885697385,Private room,50,4,11,2016-09-21,1.8,2,204,erased
1034,9930682,Heart of barcelona,51001458,Kike,Ciutat Vella,el Raval,41.3775227292,2.17119061623,Entire home/apt,69,1,42,2016-11-27,3.72,1,334,erased
1041,13567128,NEW - Cosy flat with private terrace in the center,20833433,Vincent-Gregoire,Ciutat Vella,el Raval,41.3823436879,2.16806689076,Entire home/apt,82,3,33,2016-12-23,5.35,1,71,erased
1046,13201620,CARRETES PLACE FOR FUN LOVERS,66240350,Lin,Ciutat Vella,el Raval,41.3780403333,2.16595785128,Entire home/apt,59,2,31,2016-12-21,4.31,2,343,erased
