,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
213,5986369,PLAZA CATALUNYA ROOF TOP / TERRACE,6615586,William,Ciutat Vella,el Raval,41.3846579333,2.1651114046,Entire home/apt,80,4,25,2017-02-08,1.03,1,16
216,18439098,Centre Barcelone,23250984,Sana,Ciutat Vella,el Raval,41.3841798181,2.16985619346,Private room,80,1,0,,,1,340
231,18136118,Beautiful apartment  city center Raval,125016743,Guille,Ciutat Vella,el Raval,41.3816868184,2.16674908153,Entire home/apt,64,3,1,2017-04-21,1.0,1,295
254,7559551,BONITA Y CÓMODA HABITACIÓN,39623843,Naldo Ney,Ciutat Vella,el Raval,41.3713011768,2.18056477032,Private room,60,4,4,2017-03-04,0.45,4,349
255,7544673,Big room in front of La Boqueria,13636183,Meriem,Ciutat Vella,el Raval,41.3822377059,2.17178650957,Private room,40,1,3,2015-09-28,0.14,2,133
270,18218527,Habitación doble centro Barcelona,125799706,Carmen,Ciutat Vella,el Raval,41.37796968,2.16781372518,Private room,50,1,0,,,1,349
273,18596090,Chambre/Room/Habitación El Raval,21698974,Natalie,Ciutat Vella,el Raval,41.3781935385,2.16447805716,Private room,35,1,0,,,1,3
277,18109483,Nice flat w / terrace - Downtown Barcelona,124756620,Ben,Ciutat Vella,el Raval,41.3826912725,2.16444760729,Entire home/apt,159,5,0,,,1,54
280,18431942,"Great apartment in the old city - balcony, wifi",127744033,Dzmitry,Ciutat Vella,el Raval,41.3788376595,2.16479325985,Entire home/apt,170,4,0,,,3,222
284,16513070,Sunny/Nice/Cozy Room and Terrace,9244809,Emilia,Ciutat Vella,el Raval,41.3794391813,2.16780805241,Private room,50,3,1,2017-04-24,1.0,1,89
297,18579391,Apartment with 2 bedrooms in the center,128992748,Victoria,Ciutat Vella,el Raval,41.380315245,2.17180040443,Entire home/apt,155,5,0,,,1,113
300,18282104,Doble room in Barcelona center (Macba),17267233,Buba,Ciutat Vella,el Raval,41.3838198041,2.16605945235,Private room,28,3,0,,,1,19
326,16612072,NEW DESIGN RAMBLAS APARTMENT,14874730,Ignacio,Ciutat Vella,el Raval,41.3791453126,2.16598906125,Entire home/apt,99,1,6,2017-02-19,1.49,4,261
328,18590156,Sunny & central loft apartment with roof terrace,3627374,Becky,Ciutat Vella,el Raval,41.3794844802,2.16681677016,Entire home/apt,75,2,0,,,1,22
347,18248428,Habitación para parejas y grupos en la Rambla,126097631,Juanma Y Sara,Ciutat Vella,el Raval,41.3853257716,2.16761595684,Private room,100,3,0,,,1,322
352,18393316,"Central sunny room with balcony, view & Wifi",126999368,Federico,Ciutat Vella,el Raval,41.3757569761,2.17235887141,Private room,25,1,0,,,2,29
358,18444446,COSY ROOM IDEAL FOR ONE,127858370,Lou,Ciutat Vella,el Raval,41.3769910426,2.17338316528,Private room,31,2,0,,,1,35
369,15557894,"1Room with Private Balcony,near the Rambla and sea",100164950,Ana,Ciutat Vella,el Raval,41.3756114455,2.17282605889,Private room,25,3,4,2017-03-15,0.94,4,22
418,15625103,Beautiful sunny 2 bedrooms in the old town,7523022,Caroline,Ciutat Vella,el Raval,41.3789939699,2.17336920356,Entire home/apt,220,4,0,,,1,40
431,18604431,Vintage flat at heart Barcelona,16626400,Csilla,Ciutat Vella,el Raval,41.3783410348,2.16499492348,Entire home/apt,99,1,0,,,2,350
433,17131068,quiet double room in Raval,12108804,Valerio,Ciutat Vella,el Raval,41.3763951952,2.16987315315,Private room,39,2,1,2017-05-07,1.0,1,35
469,16017124,Apartament  love ramblas,86588046,Gabriel,Ciutat Vella,el Raval,41.3814806294,2.16706481907,Entire home/apt,80,1,8,2017-04-29,1.89,1,330
474,18016362,Apartamento luminoso en el centro,123872477,Tomas,Ciutat Vella,el Raval,41.3789103481,2.16927297544,Entire home/apt,160,2,1,2017-04-17,1.0,1,0
479,17917043,Cozy apartment in the Barcelona's heart! - 10% OFF,107474443,Chic In,Ciutat Vella,el Raval,41.3765211474,2.17300052439,Entire home/apt,65,1,3,2017-04-23,2.57,1,72
490,18310514,COZY AND VINTAGE CENTRIC LOFT BY RAMBLA,126645806,Gabriel.,Ciutat Vella,el Raval,41.380656328,2.16789987062,Entire home/apt,85,3,0,,,1,9
512,18344224,Beautifull apartment in the Heart of Barcelona.,126898376,Nadine,Ciutat Vella,el Raval,41.3799517519,2.16462573544,Entire home/apt,116,2,1,2017-04-29,1.0,1,142
518,12535876,Modern apartment in the city center,16410713,Carlos,Ciutat Vella,el Raval,41.3828020174,2.16570197291,Entire home/apt,100,3,53,2017-05-01,4.33,1,302
522,7855692,Super comfortable apartment!!! 2,34292365,Yury,Ciutat Vella,el Raval,41.3838381027,2.16835054265,Entire home/apt,50,1,66,2017-04-19,3.26,2,316
531,18404729,private room for one or two persone,74447728,Saton,Ciutat Vella,el Raval,41.3794545115,2.16675507229,Private room,45,1,0,,,2,365
554,13948849,Lovely and very centric DBL. room!!,9206404,Diego,Ciutat Vella,el Raval,41.3846235719,2.16768403978,Private room,35,2,19,2016-12-26,1.92,3,155
562,17777452,Beautiful Modern Bedroom in the heart of Barcelona,36753153,Paprika,Ciutat Vella,el Raval,41.3818122058,2.16878473878,Private room,40,2,6,2017-05-05,6.0,1,70
567,6183559,Cosy room in Bcn center- raval,6159507,Pauline,Ciutat Vella,el Raval,41.3824516534,2.16511638578,Private room,39,1,8,2016-08-08,0.36,4,90
572,10533422,City center Ramblas with terrace,43259405,Anthony & Silvia,Ciutat Vella,el Raval,41.3853522236,2.16939518324,Entire home/apt,122,3,22,2017-04-27,1.38,7,283
577,17912885,Las Ramblas apartment with balcony 2 bedrooms,122792178,Julia,Ciutat Vella,el Raval,41.3778284003,2.17453854856,Private room,120,2,2,2017-04-21,2.0,1,263
581,17879555,Double room  in GAY-FRIENDLY place,122423108,Igor,Ciutat Vella,el Raval,41.383986858,2.16527793279,Private room,45,2,4,2017-05-04,4.0,1,167
590,16014462,"Double room , la rambla y Boqueiria market",41861686,Júlia,Ciutat Vella,el Raval,41.3831764664,2.17123611819,Private room,40,2,1,2017-02-27,0.39,1,24
591,18521666,STUDIO in Rambla,64435653,Skee,Ciutat Vella,el Raval,41.3837681267,2.1706845439,Entire home/apt,100,3,0,,,1,32
593,18566167,Design floor in the heart of BCN,128895365,Isabelle,Ciutat Vella,el Raval,41.3755207531,2.1695434808,Entire home/apt,110,1,0,,,1,158
598,17025636,Central double room with bacony,21172743,Dal,Ciutat Vella,el Raval,41.3780090395,2.1672364286,Private room,38,4,1,2017-05-03,1.0,3,352
614,18470913,BIG ROOM WITH PRIVATE BATH,128105599,Noelle,Ciutat Vella,el Raval,41.375176607,2.1712074292,Private room,40,2,0,,,1,6
625,12864989,Enjoy Gothic Quarter with us!,38534476,Enrique,Ciutat Vella,el Raval,41.3795042034,2.17431117382,Entire home/apt,225,1,0,,,1,133
629,14929316,"SUITE WITH PRIVATE BATHROOM, PERFECT LOCATION!!!",93868892,Greg,Ciutat Vella,el Raval,41.3835411212,2.17063489108,Private room,100,3,23,2017-04-16,3.0,1,94
639,18072789,Room 5 min from La Rambla,109598008,Märta,Ciutat Vella,el Raval,41.3764531915,2.17296770375,Private room,45,1,1,2017-04-22,1.0,1,70
661,16664316,Cute apartment in Raval District.,34214786,Alex,Ciutat Vella,el Raval,41.3784618485,2.16599608033,Entire home/apt,54,7,0,,,1,11
664,17575525,The European Mengmei apartment,94970627,Amy,Ciutat Vella,el Raval,41.3762005027,2.16959891451,Entire home/apt,128,1,6,2017-04-18,5.14,1,140
673,10074127,Piso junto Ramblas de Barcelona,51689463,Michela,Ciutat Vella,el Raval,41.3766186988,2.17528580736,Entire home/apt,78,3,44,2017-04-20,2.95,1,254
676,17877338,Cozy Flat @ Raval District,77858223,Laura,Ciutat Vella,el Raval,41.3845141043,2.16886583697,Entire home/apt,160,4,1,2017-04-11,1.0,1,18
678,18302148,Nice double room next to Ramblas and the Beach!!,119290853,Iris & Carlos,Ciutat Vella,el Raval,41.3791883086,2.17289731998,Private room,34,6,0,,,3,6
684,4737177,Central luminous flat- wonderful views,24455816,Loli,Ciutat Vella,el Raval,41.3843819556,2.16443013077,Private room,49,3,2,2015-06-16,0.09,1,364
685,18499738,"Double room exterior, wifi, barcelona center",128379154,Jose,Ciutat Vella,el Raval,41.3820924851,2.16453474412,Private room,35,1,0,,,2,252
687,14779947,"Piso romántico, Barcelona centro.",19646204,Matias,Ciutat Vella,el Raval,41.3767640607,2.16952382104,Entire home/apt,69,5,25,2017-04-26,3.38,2,9
692,18564590,Habitacion doblecentro/Chambre centre,31162997,MargotHappy,Ciutat Vella,el Raval,41.3814960126,2.17283089975,Private room,40,1,0,,,1,17
700,18170160,Hab.36m2  centro de barcelona,125170011,Charly,Ciutat Vella,el Raval,41.3772744523,2.17222263079,Private room,45,3,2,2017-04-29,2.0,1,67
710,17190066,COZY FLAT IN THE RAMBLAS,115706756,Elsa,Ciutat Vella,el Raval,41.3760745015,2.17539873513,Entire home/apt,100,3,0,,,3,163
711,18271400,Double and sunny room in the center of Barcelona,52564550,Marina,Ciutat Vella,el Raval,41.3795529764,2.16511435665,Private room,50,3,0,,,1,16
725,16478799,Hab. Doble Interior  Plz Cataluña,1782585,Bruno,Ciutat Vella,el Raval,41.3843433919,2.16995950933,Private room,25,1,0,,,3,321
726,2540906,Piso soleado en el centro de Barcelona,5024257,Norma,Ciutat Vella,el Raval,41.3764534579,2.17073134841,Entire home/apt,50,5,0,,,1,33
729,18301112,Double room BEST LOCATION: next to Ramblas & beach,119290853,Iris & Carlos,Ciutat Vella,el Raval,41.3782760449,2.17431259502,Private room,34,1,1,2017-05-01,1.0,3,1
738,17874672,Cosy Apartment / Center Barcelona!!,24503290,Graziella,Ciutat Vella,el Raval,41.3773661792,2.17272308857,Private room,150,3,2,2017-05-01,2.0,1,334
739,5028665,GREAT LOCATION RAMBLAS WIFI,16583473,Vinnie,Ciutat Vella,el Raval,41.381998235,2.17154349048,Private room,59,2,55,2017-02-20,2.27,2,2
785,18467470,SUNNY and QUIET place in the DOWNTOWN,66240350,Lin,Ciutat Vella,el Raval,41.3821763002,2.16531951011,Entire home/apt,49,3,1,2017-05-05,1.0,2,61
787,2671296,NICE APARTMENT CLOSE TO LA RAMBLA,12632096,Iria,Ciutat Vella,el Raval,41.3805153039,2.16671455475,Entire home/apt,80,2,16,2017-02-08,0.48,1,219
796,18386616,Perfect location and lovely room,86297616,Laia,Ciutat Vella,el Raval,41.3777919515,2.17345755569,Private room,40,4,0,,,1,343
802,9582439,"Family, Big & Central apt",748500,Maria & Justin,Ciutat Vella,el Raval,41.380694581,2.16862867034,Entire home/apt,200,3,5,2017-04-27,0.29,3,328
806,18463255,Spacious and bright flat near Port and La Rambla,127744033,Dzmitry,Ciutat Vella,el Raval,41.3763119658,2.17099192402,Entire home/apt,126,4,0,,,3,201
811,17874426,MODERN APARTMENT DOWNTOWN ENT 1,20800350,Fran & Adri,Ciutat Vella,el Raval,41.3813393483,2.16638997701,Entire home/apt,66,1,0,,,2,79
814,16324858,Charming Apartment by La Rambla,1988318,Jessica,Ciutat Vella,el Raval,41.3782286809,2.16977173637,Entire home/apt,80,2,9,2017-04-29,3.97,1,19
818,18594606,Big double and old Barcelona style room.,129121059,Carmen,Ciutat Vella,el Raval,41.3843054052,2.17012748207,Private room,60,1,0,,,1,2
830,18494608,Raval/Sant Antoni (with cat!),4188550,David,Ciutat Vella,el Raval,41.3765479111,2.16613036333,Private room,100,1,0,,,1,6
833,16627499,HABITACION DOBLE,57740396,Ri,Ciutat Vella,el Raval,41.378908634,2.16435503811,Private room,44,1,0,,,3,135
843,2940039,Sun Penthouse,7053689,Lana & Alain,Ciutat Vella,el Raval,41.3787601319,2.174350191,Entire home/apt,199,5,25,2017-01-15,0.69,23,12
847,18427726,Nice private room in Barcelona center,10968092,Joao,Ciutat Vella,el Raval,41.3803649287,2.16520930986,Private room,39,1,0,,,2,322
853,18463492,Relaxing shared aprtmt in the city center,125653696,Ciro,Ciutat Vella,el Raval,41.3853445472,2.16839227593,Shared room,55,2,0,,,1,352
861,9776928,"VERY CENTR,with Private",50282691,Susana,Ciutat Vella,el Raval,41.3753190191,2.17332190726,Private room,60,5,12,2017-03-07,0.71,5,26
865,18133101,"Centric Apartment in Raval, Barcelona Center",124986017,Mar,Ciutat Vella,el Raval,41.3780245435,2.17268211413,Entire home/apt,90,4,0,,,1,5
867,18559823,Habitacion con cama doble en rambla del Raval,128844939,Marti,Ciutat Vella,el Raval,41.3804438474,2.17012590386,Private room,36,1,0,,,1,266
869,1074062,Center of Barcelona close to Macba,4860732,Los,Ciutat Vella,el Raval,41.3848312757,2.17032661857,Entire home/apt,100,2,11,2017-01-01,0.24,1,37
873,11503533,Habitación centrica,9103636,Paulo,Ciutat Vella,el Raval,41.3774201973,2.17539894202,Private room,40,1,1,2017-04-19,1.0,2,312
878,17576744,Charming one bedroom apartment,15509521,Mercedes,Ciutat Vella,el Raval,41.3783558137,2.17193238001,Entire home/apt,150,3,3,2017-04-20,1.64,1,3
880,18472395,Duplex barcelona center,26060045,Remy,Ciutat Vella,el Raval,41.3771180327,2.16799557181,Entire home/apt,40,5,0,,,1,8
882,17472619,Cozy & bright apt. Very central,118344754,Patricia,Ciutat Vella,el Raval,41.3779297679,2.17216066328,Entire home/apt,150,4,2,2017-04-17,0.91,1,20
887,18525507,Luxury location Centric & Spacious,128601181,Carolina,Ciutat Vella,el Raval,41.3777981987,2.17269523398,Shared room,49,6,0,,,1,9
891,18197579,Private Double Bedroom 1,51879851,Lalla,Ciutat Vella,el Raval,41.3766569758,2.17354834585,Private room,80,1,1,2017-04-30,1.0,2,87
898,16064045,Flat in Barcelona City,104637352,Erick,Ciutat Vella,el Raval,41.3768818655,2.16755207055,Entire home/apt,32,1,22,2017-04-17,4.18,2,89
908,6018066,Double bed room near Ramblas,10884335,Carlos,Ciutat Vella,el Raval,41.3804069128,2.17143318048,Private room,43,1,105,2017-04-26,4.23,1,13
912,7058501,Apartament entero en barcelona,35993973,Montse,Ciutat Vella,el Raval,41.3827068909,2.16988954898,Entire home/apt,75,1,2,2017-04-23,2.0,1,244
932,18198220,Private Double Bedroom with Ensuite Bathroom,51879851,Lalla,Ciutat Vella,el Raval,41.376374743,2.17481902716,Private room,80,1,3,2017-05-01,3.0,2,235
943,9775973,"Room with balcony,near Ramblas street",50282691,Susana,Ciutat Vella,el Raval,41.3767357429,2.17309187525,Private room,80,3,13,2017-03-05,0.86,5,20
947,18557074,3 Bed/2 Bath apartment w/balcony in Las Ramblas,128824401,Mercedes,Ciutat Vella,el Raval,41.3798519739,2.17273822245,Entire home/apt,160,5,0,,,1,267
951,18456470,Top floor very central single room,82481495,Shuang,Ciutat Vella,el Raval,41.3831100689,2.16460056267,Private room,22,1,0,,,1,5
952,9445589,"City center, 2 bedrooms, 100m2 of Terraces",15253171,Bernard,Ciutat Vella,el Raval,41.3802663494,2.16705229128,Entire home/apt,195,5,33,2017-05-01,2.23,1,148
957,14032078,Centric Modernist Apartment - Monthly Rent,84028113,Albert,Ciutat Vella,el Raval,41.3826846265,2.16418796436,Entire home/apt,95,3,0,,,1,162
970,18426403,"Im ZENTRUM von Barcelona, Ciutat Vella & FREE WIFI",127699164,Sandra,Ciutat Vella,el Raval,41.3803948189,2.1639332687,Entire home/apt,69,4,0,,,1,28
984,7615414,HABITACION CAMA DOBLE-- CENTRO--,16987393,Simone,Ciutat Vella,el Raval,41.382802597,2.16810687316,Private room,40,1,2,2016-06-03,0.14,6,339
986,18495943,PERFECT FOR A SHORT STAY IN BARCELONA 6-16 MAY!,45630272,Ellen,Ciutat Vella,el Raval,41.3779824983,2.1683601332,Private room,50,7,0,,,1,3
993,2693321,Beautiful Attic in the Raval,6698569,Lisa,Ciutat Vella,el Raval,41.3801317254,2.16532783529,Entire home/apt,150,1,33,2017-04-20,0.89,1,120
1012,11509160,double room in a cozy centric flat,39989841,Oriol,Ciutat Vella,el Raval,41.3761945068,2.1742053832,Private room,30,2,2,2016-08-14,0.22,1,52
1021,18391909,Nice apartment in Barcelona center,10968092,Joao,Ciutat Vella,el Raval,41.3810074642,2.16451423351,Entire home/apt,85,2,0,,,2,244
1027,17243296,DOUBLE BED  ROOM NEXT TO  RAMBLAS,116184117,Joel,Ciutat Vella,el Raval,41.3778542804,2.16680058853,Private room,50,2,3,2017-05-02,3.0,1,348
1028,18390140,Acogedora habitación DOBLE en el centro,20612615,Paula,Ciutat Vella,el Raval,41.3762766372,2.17074384341,Private room,68,3,1,2017-05-01,1.0,1,34
1034,18224937,Barcelona One,43505134,Baleska,Ciutat Vella,el Raval,41.3769418412,2.17312624597,Private room,28,2,1,2017-04-17,1.0,3,337
1038,8149462,Sweet Single Room Near Boqueria,37308706,Easy,Ciutat Vella,el Raval,41.3817524879,2.1714286263,Private room,25,2,3,2015-09-28,0.15,5,182
1054,18256995,Big Double Room with BALCONY & excellent mattress!,53859753,Francisco Santos,Ciutat Vella,el Raval,41.3787408057,2.16476416037,Private room,30,2,0,,,3,225
1055,18420788,Cheerful and modern apartment in the heart,127653461,Dolors,Ciutat Vella,el Raval,41.3799140987,2.16847270918,Entire home/apt,69,6,0,,,1,1
1063,1119129,City center Ramblas..cheap comfort ,6141122,Eleonora,Ciutat Vella,el Raval,41.3803796062,2.17291127931,Entire home/apt,86,1,29,2017-05-01,0.68,1,217
1068,15702455,4Amazing room with balcony near the Rambla and sea,100164950,Ana,Ciutat Vella,el Raval,41.3761036774,2.17502375143,Private room,35,3,4,2017-02-18,0.63,4,24
1080,17863939,Spacious home right in the heart of Barcelona,31036518,Daniil,Ciutat Vella,el Raval,41.3819509011,2.17058124492,Entire home/apt,115,1,1,2017-04-17,1.0,1,0
1090,18319904,Cosy & quiet home in the center,17787694,Shebi,Ciutat Vella,el Raval,41.3843358453,2.16742520155,Entire home/apt,69,3,0,,,3,2
1098,18427490,*AMAZING IN RAMBLAS DE RAVAL  BARCELONA CENTER*,127701734,Pp,Ciutat Vella,el Raval,41.3774293671,2.17165253291,Entire home/apt,50,2,0,,,1,231
1105,12600123,"5毗邻兰布拉大街，哥伦布广场,巴塞罗那海边,蒙锥克山,距离地铁站2分钟",50282691,Susana,Ciutat Vella,el Raval,41.3769387838,2.17469705264,Private room,50,5,3,2016-10-14,0.39,5,26
1116,2826910,A private & beautiful top floor flat for yourself,14462695,Andres,Ciutat Vella,el Raval,41.3825207033,2.16409429873,Entire home/apt,80,3,20,2016-09-25,0.59,1,79
1120,6325789,Single Room in Raval,27781570,José Vicente Y Mari,Ciutat Vella,el Raval,41.3772354386,2.17065250834,Private room,28,1,34,2016-08-21,1.41,1,354
1122,18419126,LUXURY APARMENT WITH 2 ROOMS,59029123,Gin,Ciutat Vella,el Raval,41.3800018064,2.16574015174,Entire home/apt,150,2,0,,,4,341
1123,18249514,BCN Central Double Room 2,124573040,Claudio,Ciutat Vella,el Raval,41.3761286569,2.17569997805,Private room,50,1,0,,,4,352
1129,18057180,Céntrica habitación en Raval y mucho Sol.,124282254,Leopoldo,Ciutat Vella,el Raval,41.3853940528,2.16760255367,Private room,35,1,2,2017-04-23,2.0,1,0
1132,18423486,The cozy Loft,15563421,Kat&,Ciutat Vella,el Raval,41.381000146,2.16771805555,Private room,90,2,0,,,2,76
1147,10522712,"COZY FLAT, TERRAZA, PLAZA CATALUNYA",5517860,Kate,Ciutat Vella,el Raval,41.3842920886,2.16763937979,Entire home/apt,60,2,72,2017-04-22,4.6,1,136
1148,15343346,Room in Ramblas area . WiFi.,1743357,Gabriela,Ciutat Vella,el Raval,41.3834503255,2.16935061004,Private room,50,2,1,2017-02-09,0.14,1,340
1158,18518000,Cozy Little House,128538553,Remus,Ciutat Vella,el Raval,41.3806509658,2.17208158123,Entire home/apt,64,1,0,,,1,353
1161,18311678,Cozy&Modern Flat close to Las Ramblas & Beach,71836929,Grace,Ciutat Vella,el Raval,41.377944576,2.17309039044,Private room,45,7,0,,,1,73
1163,18384135,BRIGHT RoOm IN ThE CiTy CENTER,127328773,Andrea,Ciutat Vella,el Raval,41.385013886,2.16826829418,Private room,50,1,0,,,1,96
1167,15864041,1 bedroom apartment in the center of Barcelona,16923214,Valdete,Ciutat Vella,el Raval,41.3820431554,2.16483972852,Entire home/apt,100,3,2,2017-04-29,0.36,1,139
1177,18389992,"Central sunny bedroom with view, balcony & wifi",126999368,Federico,Ciutat Vella,el Raval,41.3760035302,2.17257970002,Private room,55,1,0,,,2,59
1182,17695466,Ramblas- City Center,29750554,Lua&Olalla,Ciutat Vella,el Raval,41.3833481378,2.16958296928,Entire home/apt,189,1,3,2017-04-30,3.0,3,78
1184,6226561,Double room with balcony in BEST LOCATION!,17495632,Carlos & Iris,Ciutat Vella,el Raval,41.3779164499,2.17473793685,Private room,40,3,17,2016-10-01,0.73,3,5
1196,18385356,Charming apartment in Barcelona ideal for couples,127342344,Marco,Ciutat Vella,el Raval,41.3809445494,2.16591427507,Entire home/apt,62,5,0,,,1,131
1203,18279311,BCN Central Double Room 4,124573040,Claudio,Ciutat Vella,el Raval,41.3764821636,2.1762549459,Private room,50,1,0,,,4,364
1216,16614590,NEW LOVELY RAMBLAS APARTMENT,14874730,Ignacio,Ciutat Vella,el Raval,41.3816583964,2.16590977192,Entire home/apt,99,1,9,2017-04-17,2.25,4,266
1223,18253124,Alt Standing en el centro centro ciudad,11794589,Esther,Ciutat Vella,el Raval,41.3850709939,2.16518036413,Entire home/apt,170,5,0,,,1,69
1224,16482742,"Las Ramblas area, bran new, WIFI2",48792562,Kristina,Ciutat Vella,el Raval,41.3796383042,2.16605275154,Entire home/apt,35,1,6,2017-03-13,1.46,2,17
1241,15564835,2Cozy room with private balcony and near Ramblas,100164950,Ana,Ciutat Vella,el Raval,41.3756232135,2.17484978837,Private room,45,3,1,2016-11-02,0.16,4,16
1257,18279092,BCN Central Double Room 3,124573040,Claudio,Ciutat Vella,el Raval,41.3757949066,2.17595199271,Private room,50,1,0,,,4,357
1281,10160908,Apartamento con una habitacion para 4 personas,42906962,Luis,Ciutat Vella,el Raval,41.3807864685,2.1707421627,Entire home/apt,80,29,0,,,9,172
1283,18483416,Cosy single bed in a charmig house!,121078134,Pau,Ciutat Vella,el Raval,41.3797956151,2.16698850061,Private room,20,2,0,,,2,323
1285,18483347,PERFECT ROOM NEAR THE RAMBLAS AND THE PORT,24282359,Daniel,Ciutat Vella,el Raval,41.3761794268,2.17354611714,Private room,30,3,0,,,6,340
1289,18577914,Appartement typique de Barcelone.,128196672,Mr,Ciutat Vella,el Raval,41.3793551746,2.16936634449,Entire home/apt,118,5,0,,,2,356
1294,2399207,"central,best area in town, quiet",12259088,Luciano,Ciutat Vella,el Raval,41.3791328796,2.16966093662,Entire home/apt,90,3,58,2016-10-30,1.5,1,353
1307,14605808,Smaal interior cheap room in a sharing flat,6159507,Pauline,Ciutat Vella,el Raval,41.3833010714,2.16459370949,Private room,22,2,2,2016-09-17,0.23,4,95
1310,18373296,Bright Double Room in Gorgeous Central Home,33427552,Maria,Ciutat Vella,el Raval,41.3806812048,2.16704579929,Private room,50,2,0,,,1,89
1315,13049329,Комната на Ла Рамбла 2,72225845,Gala,Ciutat Vella,el Raval,41.3797709576,2.17231541003,Private room,45,2,0,,,2,340
1316,18499546,Cozy and typical Central Attic,121335648,José,Ciutat Vella,el Raval,41.382228648,2.16448008858,Entire home/apt,90,1,1,2017-05-07,1.0,1,294
1318,18578190,Appartement au centre de Barcelone,128196672,Mr,Ciutat Vella,el Raval,41.3797352171,2.16832932938,Entire home/apt,118,1,0,,,2,305
1329,18500193,"Double room, wifi, barcelona center",128379154,Jose,Ciutat Vella,el Raval,41.3831411215,2.16432054512,Private room,35,1,0,,,2,285
1330,18467369,Small Flat with terrace in the heart of Raval,1906227,Anna,Ciutat Vella,el Raval,41.3783274722,2.16515579447,Entire home/apt,70,2,0,,,1,261
1332,18359230,MODERN APARTMENT GROUND FLOOR,20800350,Fran & Adri,Ciutat Vella,el Raval,41.3790531689,2.16440285715,Entire home/apt,69,1,0,,,2,82
1342,4829969,BIG ROOM In bcn Center!next toMACBA,6159507,Pauline,Ciutat Vella,el Raval,41.3826379213,2.16613433062,Private room,48,1,4,2016-08-02,0.18,4,56
1355,16028263,Very central Las Ramblas studio,13606878,Lawrence,Ciutat Vella,el Raval,41.3821523679,2.1717019769,Entire home/apt,90,4,11,2017-05-07,3.55,1,9
1357,18190279,Room on Ramblas with private rooftop!,45435923,Abbe,Ciutat Vella,el Raval,41.3803966713,2.17098332719,Private room,38,8,0,,,1,4
