,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
364,19801234,Big Room Near La Rambla 4 persons*****,139841245,Evelina,Ciutat Vella,el Raval,41.3788440509,2.16702547971,Private room,93,2,0,,,2,346
365,7256790,Apartment for 2 in Barcelona Center,2413170,Marcel,Ciutat Vella,el Raval,41.3802613876,2.16630857088,Entire home/apt,60,2,57,2017-06-11,2.28,1,20
366,7066976,ROMANTIC SUITE with PRIVATE BATHROOM and KITCHEN,7091581,Fabrizio,Ciutat Vella,el Raval,41.3828802049,2.16888155806,Private room,75,2,145,2017-08-03,5.75,2,276
388,9558084,Lovely Private Bedroom&Bath (Suite),28972454,Laura And Eloy,Ciutat Vella,el Raval,41.3824007735,2.16442616094,Private room,87,3,58,2017-08-05,2.86,4,8
392,3923966,Cosy private room in MACBA,17384126,Gema,Ciutat Vella,el Raval,41.3815639625,2.16591023942,Private room,38,1,0,,,1,23
394,9557762,Lovely and Elegant Suite & Private Bathroom + Art,28972454,Laura And Eloy,Ciutat Vella,el Raval,41.3824073874,2.16443579551,Private room,97,3,52,2017-07-28,2.7,4,15
405,18993014,"Cozy studio next to subway, ramblas and the beach",107474443,Chic In,Ciutat Vella,el Raval,41.37657264,2.17024027013,Entire home/apt,100,1,5,2017-07-22,2.46,1,124
413,14603157,EXCELLENT  ROOM FOR 4 PERSON,38141742,Maykol,Ciutat Vella,el Raval,41.3814471983,2.16733589663,Private room,40,2,50,2017-07-19,4.29,5,242
416,6345557,Bright Double Room in the center of BCN for 2-4,33048789,Karina,Ciutat Vella,el Raval,41.3769040449,2.16966337399,Private room,38,1,97,2017-07-21,3.7,3,323
428,14109877,My home. Your home. Barcelona Cozy near MACBA.,10883969,Mireia,Ciutat Vella,el Raval,41.3820232025,2.16445648172,Entire home/apt,175,5,0,,,1,25
435,10074127,Piso junto Ramblas de Barcelona,51689463,Michela,Ciutat Vella,el Raval,41.3766186988,2.17528580736,Entire home/apt,78,3,53,2017-07-08,2.94,1,272
437,19910740,Habitacion matrimonial en el corazon de Barcelona!,57880685,Giuseppe,Ciutat Vella,el Raval,41.3807590688,2.16672624481,Private room,55,2,0,,,1,322
451,9227686,Room in center of BCN. El Raval,34087272,Rama,Ciutat Vella,el Raval,41.3798871776,2.16363497802,Private room,20,1,51,2017-07-24,2.55,5,330
457,9160276,Cozy room/studio in Downtown,27788470,Froilán,Ciutat Vella,el Raval,41.3767832122,2.16811072301,Private room,90,1,16,2017-07-13,0.9,1,0
459,10146253,"Central, Cosy, Quiet + Wifi",17421382,Lionel,Ciutat Vella,el Raval,41.3816781032,2.1641525028,Entire home/apt,74,1,75,2017-07-23,3.96,1,279
461,5303197,HABITACION BALCON y CAMA DOBLE,16987393,Simone,Ciutat Vella,el Raval,41.3835373882,2.16958536595,Private room,45,1,58,2017-07-19,2.19,4,317
466,1821350,"Quiet double, stylish central flat",2469261,Marie,Ciutat Vella,el Raval,41.3781163018,2.16628722483,Private room,25,2,87,2017-07-20,2.26,1,293
497,19580193,SUPER CENTRAL BARCELONA PENTHOUSE ¡¡¡¡,113030427,Carlos,Ciutat Vella,el Raval,41.3842802262,2.16535959207,Private room,60,1,2,2017-07-25,2.0,3,321
500,10207573,CLOSE TO RAMBLAS! Great place!!!,52445046,Meri,Ciutat Vella,el Raval,41.3767302895,2.17402817287,Private room,32,2,4,2017-07-26,0.38,2,226
508,12238900,"Bright, Beautiful Double in El Gotic with Balcony",8340309,Sophie,Ciutat Vella,el Raval,41.3778414021,2.17463706415,Private room,34,1,38,2017-07-18,2.39,2,63
509,19903163,Buda,140931077,Cecilia,Ciutat Vella,el Raval,41.376897517,2.17330468245,Private room,35,1,3,2017-07-30,3.0,2,124
513,4829084,COZY ROOM IN THE VERY CENTER-,2933319,Margherita,Ciutat Vella,el Raval,41.3820401326,2.16900418711,Private room,23,14,1,2015-08-10,0.04,2,0
519,13232529,Habitación doble exterior con balcon,47307159,Sol Carolina,Ciutat Vella,el Raval,41.3818767112,2.16557447093,Private room,44,7,27,2017-08-02,1.9,1,25
523,19902910,Budha,140931077,Cecilia,Ciutat Vella,el Raval,41.3786618324,2.17345954625,Private room,50,1,0,,,2,179
526,10531176,Apartment Center Loft,22059065,Juan,Ciutat Vella,el Raval,41.376513795,2.17557083639,Entire home/apt,90,2,20,2017-07-12,2.08,2,316
527,7414649,Beautiful bohemian oasis in Raval,2076995,Charlie,Ciutat Vella,el Raval,41.3782998463,2.16681239706,Entire home/apt,75,3,27,2017-05-18,1.12,1,239
532,8368332,CENTRAL RAMBLAS lovely room,44104547,Felix,Ciutat Vella,el Raval,41.3840050975,2.16938049047,Private room,72,2,83,2017-07-19,3.67,2,150
534,14332046,Bohemian artist studio in center with terrace,1934116,Chio,Ciutat Vella,el Raval,41.3764180512,2.16915261832,Private room,145,4,12,2017-06-14,1.01,1,16
536,19050653,Loft en Ciutat Vella,38355682,Andrea,Ciutat Vella,el Raval,41.3804412657,2.16729087993,Entire home/apt,160,2,4,2017-07-17,2.45,1,8
544,4827521,THIS ROOM IS WAITING FOR YOU!,15375598,Oscar,Ciutat Vella,el Raval,41.3798466042,2.17407601312,Private room,60,2,50,2017-07-19,1.96,2,29
546,15968685,Double bedroom in the heart of BCN-Rambla,103717695,Martin,Ciutat Vella,el Raval,41.3808386065,2.17146582753,Private room,35,2,0,,,1,70
547,18983216,"Nice apartment, perfectly located, up to 8 people",31325463,Mic,Ciutat Vella,el Raval,41.3755273047,2.17512937976,Entire home/apt,212,4,2,2017-07-04,1.05,3,325
554,19572732,Low cost appartment in the center of BCN,9958670,Maxi And Bea,Ciutat Vella,el Raval,41.378990811,2.16569280275,Entire home/apt,80,5,0,,,1,36
559,20032170,Beautiful loft 102,142271370,Abu,Ciutat Vella,el Raval,41.3779139627,2.16560208798,Entire home/apt,52,3,0,,,1,123
561,6269523,Mirror's room on Plaza Catalunya,31799569,Dimi,Ciutat Vella,el Raval,41.385075848,2.16805284964,Private room,43,2,23,2016-09-13,0.87,3,5
564,9086545,Brand new & cozy central apart ,958218,Cleo,Ciutat Vella,el Raval,41.3767344602,2.1691903513,Entire home/apt,95,2,94,2017-07-12,4.37,1,285
571,20203075,PLAZA CATALUNYA,143888671,Maria,Ciutat Vella,el Raval,41.3851517667,2.16541893395,Entire home/apt,90,8,0,,,2,316
574,10267590,really nice and located apartment,52789851,Luis Ger,Ciutat Vella,el Raval,41.3846165663,2.16426873171,Entire home/apt,120,2,82,2017-07-18,4.35,1,17
578,4696996,"ROOMS FULL CENTER OF BARCELONA, NEAR EVERYTHING!",24282359,Daniel,Ciutat Vella,el Raval,41.3754520239,2.17515693217,Private room,70,1,1,2017-04-30,0.3,7,365
580,19966798,Romantic place 2 in the heart of Barcelona <3,141083973,Sara,Ciutat Vella,el Raval,41.3785619975,2.17227691994,Private room,50,3,0,,,2,0
581,14134150,Quiet balcony 20 mt to ramblas,84693026,Pablo,Ciutat Vella,el Raval,41.3796396364,2.17416690744,Private room,40,3,6,2017-07-19,0.52,5,336
585,16819376,Stunning Private Apartment,107360853,Shun And Orlando,Ciutat Vella,el Raval,41.37605385,2.16921318227,Entire home/apt,95,1,16,2017-07-16,2.87,1,34
586,14598540,Modern Bright Cebtral BCN Loft DBL Room w/ Balcony,39741535,Stuart,Ciutat Vella,el Raval,41.3786751859,2.16693387302,Private room,55,2,25,2017-07-25,4.81,1,71
599,20161004,Barcelona Centro,26333463,Lilyana,Ciutat Vella,el Raval,41.3764161829,2.16894676412,Private room,50,2,0,,,1,0
603,14435728,ROOM CLOSE TO LA RAMBLA BARCELONA,71126555,Maria,Ciutat Vella,el Raval,41.3775796009,2.16501088032,Private room,49,1,22,2017-06-30,1.9,3,32
604,19737735,Room in beautiful apartment near Ramblas,14073997,Fran,Ciutat Vella,el Raval,41.3771518353,2.17393576118,Private room,38,4,2,2017-07-26,2.0,3,308
605,16163077,Single Room in the Raval,87771226,Max,Ciutat Vella,el Raval,41.3803403509,2.16761579496,Private room,65,2,1,2017-04-11,0.25,5,339
607,15298582,ESTUDIO DRESSANES/LAS RAMBLA,19907807,Vanessa,Ciutat Vella,el Raval,41.3770106145,2.17584796669,Entire home/apt,55,1,20,2017-07-02,1.99,1,66
608,18981991,Double Room in the center of Barcelona,893003,Fernando,Ciutat Vella,el Raval,41.3821340494,2.16678338005,Private room,30,3,3,2017-08-03,3.0,1,68
615,19637134,Air-conditioned Private Room Near Center,26541126,Ethan,Ciutat Vella,el Raval,41.3851077166,2.16918743163,Private room,50,2,1,2017-07-19,1.0,1,19
619,16425806,LOFT 120 METROS RAMBLAS,3100119,Eva,Ciutat Vella,el Raval,41.3791887749,2.17392932602,Private room,90,1,8,2017-07-30,2.5,1,354
620,14197557,Big Room with Studio in the center of Barcelona!,7957894,Blanca,Ciutat Vella,el Raval,41.3825871054,2.16949093458,Private room,59,6,3,2016-09-03,0.25,1,36
624,6921953,"Apt con estilo, luminoso, céntrico",24121088,Marta,Ciutat Vella,el Raval,41.3788597214,2.17395684287,Entire home/apt,106,5,28,2017-01-02,1.1,1,11
628,18521666,MODERN STUDIO in Rambla,64435653,Marco,Ciutat Vella,el Raval,41.3837681267,2.1706845439,Entire home/apt,85,1,2,2017-08-02,1.05,1,0
631,10067455,"Warm loft, Barcelona",8791002,Autentik,Ciutat Vella,el Raval,41.3781984799,2.17396529484,Entire home/apt,80,5,5,2017-08-02,0.31,1,7
633,12885473,Piso centro de barcelona principal,3743250,Sara,Ciutat Vella,el Raval,41.3772952673,2.16555025184,Entire home/apt,70,3,31,2017-07-17,2.14,3,325
635,19832260,Room plaza catalunya,140169210,Filippo,Ciutat Vella,el Raval,41.3830039654,2.16374757669,Private room,79,3,0,,,1,70
637,20093382,Comfortable apartment in Barcelona Old City,142887934,Maria,Ciutat Vella,el Raval,41.3789191424,2.16517506885,Entire home/apt,170,4,0,,,1,85
640,20082656,Bright apartment close to the beach and centre,56390546,Mark,Ciutat Vella,el Raval,41.3819543866,2.16495975572,Private room,60,2,0,,,1,5
642,15702455,4Amazing room with balcony near the Rambla and sea,100164950,Ana,Ciutat Vella,el Raval,41.3761036774,2.17502375143,Private room,35,3,5,2017-05-28,0.53,5,36
646,16587126,Las Ramblas,41908096,Silver,Ciutat Vella,el Raval,41.3838316333,2.16857170788,Private room,34,4,1,2017-07-02,0.83,4,13
664,6132605,"Cozy,private room on PlazaCatalunya",31799569,Dimi,Ciutat Vella,el Raval,41.3845025284,2.1688947415,Private room,23,3,42,2017-07-19,1.53,3,11
666,16552798,Nice apt with an amazing terrace,108978426,Alex- Daniel,Ciutat Vella,el Raval,41.3762769536,2.17147665606,Private room,26,1,3,2017-07-02,0.56,1,78
677,16945577,Charming bedroom  in historical location of Raval,113277795,Jose,Ciutat Vella,el Raval,41.380387718,2.16523255804,Private room,20,2,32,2017-07-24,5.3,2,303
688,19108927,habitación acogedora en el Centro,133512952,Pat,Ciutat Vella,el Raval,41.3815108852,2.16691017059,Private room,55,2,9,2017-07-29,5.19,1,7
689,19174457,SPACIOUS & COMFY BCN 3 rooms flat RAMBLAS,23869313,Teresa,Ciutat Vella,el Raval,41.3784902864,2.16709573056,Entire home/apt,160,1,2,2017-08-05,2.0,5,11
691,19960859,Nice apartment in center of Barcelona,141510183,Serafin,Ciutat Vella,el Raval,41.378180397,2.1651023791,Entire home/apt,180,4,0,,,1,72
693,19697826,Shinny flat right in the center!,21204534,Marc,Ciutat Vella,el Raval,41.3790189224,2.17391933914,Entire home/apt,160,5,1,2017-07-20,1.0,1,154
696,19958799,Room in Drassanes,82801558,Sina,Ciutat Vella,el Raval,41.3782102802,2.17529518762,Private room,55,1,0,,,2,364
699,16750122,Central BlueRoom & free Breakfast L,54082387,Ferran,Ciutat Vella,el Raval,41.3764622159,2.16875412583,Private room,11,1,27,2017-07-22,3.95,14,328
716,12290614,"CENTRIC, CHEAP & COZY",66240350,Lin,Ciutat Vella,el Raval,41.3820310147,2.17126234645,Entire home/apt,40,3,56,2017-07-22,3.68,2,1
718,18319904,Cosy & quiet home in the center,17787694,Shebi,Ciutat Vella,el Raval,41.3843358453,2.16742520155,Entire home/apt,89,2,4,2017-05-27,1.22,4,0
721,12357589,SUNNY COMFORTABLE ROOM CITY CENTER,3094473,Arina,Ciutat Vella,el Raval,41.3806512546,2.16391754669,Private room,30,4,6,2017-01-02,0.38,1,246
734,13994195,Double Room in Barcelona Center,83567682,Juan Manuel,Ciutat Vella,el Raval,41.3806838042,2.16871064153,Private room,57,2,11,2017-06-04,0.85,1,364
736,11439879,BIG living room + double bed next to the Ramblas,60119216,Eva,Ciutat Vella,el Raval,41.381959093,2.17129903702,Private room,50,1,2,2017-07-18,2.0,2,3
737,19500752,Apartamento acogedor del S.XIX,134984397,Isaac,Ciutat Vella,el Raval,41.3848577442,2.16791376545,Entire home/apt,109,1,7,2017-07-31,5.25,4,10
748,6129757,Private room in the center of Barca,31799569,Dimi,Ciutat Vella,el Raval,41.3841508736,2.17047595904,Private room,43,3,6,2017-06-14,0.83,3,29
750,19892285,"30m2 aprt in Raval, 5 min walk from the Boqueria",68656317,Edouard,Ciutat Vella,el Raval,41.3779115192,2.16449010476,Entire home/apt,80,4,0,,,1,0
751,18712605,Flat rent in Barcelona Center,8106665,Sebastian,Ciutat Vella,el Raval,41.3781609878,2.17001825183,Entire home/apt,65,5,4,2017-07-14,1.41,1,117
758,15829332,Apartment at the heart of the city,41820032,Cool Apartment,Ciutat Vella,el Raval,41.380608733,2.16894512852,Entire home/apt,70,1,36,2017-07-20,4.27,7,33
763,13665346,Loft NEXT TO  Plaza Catalunya,40655788,Alberto&Leila,Ciutat Vella,el Raval,41.3833744394,2.16856201605,Entire home/apt,100,2,73,2017-08-02,5.46,1,54
765,4884320,Cosy Room with private Balcony,971952,Ana,Ciutat Vella,el Raval,41.3847046957,2.16503614531,Private room,26,2,124,2017-07-17,3.94,2,282
771,15827787,Newly rewened loft in old center,9393036,Stephen,Ciutat Vella,el Raval,41.3780935673,2.16745114071,Private room,90,2,9,2017-06-29,1.18,1,364
775,20087450,ATICO with TERRACE next to the Ramblas.,21520133,Mariano,Ciutat Vella,el Raval,41.3782784062,2.1723500308,Entire home/apt,170,2,0,,,2,53
776,557642,CENTER BARCELONA,2576076,Lor,Ciutat Vella,el Raval,41.3811948658,2.17068927501,Private room,50,1,11,2017-05-05,0.79,1,358
780,6653123,Charming and enchanting penthouse,4789221,Ravi,Ciutat Vella,el Raval,41.3803375103,2.16671759803,Entire home/apt,125,3,27,2017-06-26,1.1,1,240
787,20212389,Luxury location city centre,140417551,Donna,Ciutat Vella,el Raval,41.3773992973,2.17061246995,Shared room,28,5,0,,,1,348
794,3446011,Ático en las Ramblas,16740623,Angelo,Ciutat Vella,el Raval,41.3832175174,2.17119213901,Entire home/apt,99,2,39,2017-08-04,1.04,1,346
795,9338280,Double room - Bcn centre!,31919250,Ale,Ciutat Vella,el Raval,41.3793475796,2.16856823993,Private room,30,3,20,2017-05-01,1.2,1,15
802,18055255,Rent a large room BCN CENTER,3083393,Vera,Ciutat Vella,el Raval,41.3831408217,2.16511008869,Private room,50,1,14,2017-07-30,5.53,1,26
804,15564835,2Cozy room with private balcony and near Ramblas,100164950,Ana,Ciutat Vella,el Raval,41.3756232135,2.17484978837,Private room,45,3,2,2017-05-14,0.22,5,22
806,228660,Room downtown,1193521,Vicente,Ciutat Vella,el Raval,41.3804651896,2.16797971444,Private room,30,3,35,2017-07-02,0.49,2,339
809,9927172,Nice and Sunny Apartment months,508621,Empara,Ciutat Vella,el Raval,41.3792948722,2.16918029823,Entire home/apt,85,32,11,2017-01-08,0.73,2,321
813,17491852,Offer-Suite-Bedroom at Great Penthouse. WIFI.RAVAL,501022,Mariana,Ciutat Vella,el Raval,41.3829488878,2.16590557513,Private room,72,2,3,2017-06-04,0.8,1,326
816,19560807,Cozy rooms at the heart of Barcelona,137446620,Dani,Ciutat Vella,el Raval,41.383720062,2.16902184219,Private room,160,1,4,2017-07-30,4.0,1,40
