,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
4989,18053653,Mamey,54310958,Be Mate,Eixample,l'Antiga Esquerra de l'Eixample,41.3928300796,2.14739146868,Entire home/apt,149,2,3,2017-09-24,0.54,10,0,erased
5057,3846874,Room/Habitación en Barcelona Centro,8779742,Diogo,Eixample,l'Antiga Esquerra de l'Eixample,41.3884855624,2.1594266566,Private room,30,2,14,2016-10-08,0.48,2,351,erased
5059,10726823,Lovely Triple Room City Center,55440797,Helen,Eixample,l'Antiga Esquerra de l'Eixample,41.3910882044,2.15395696037,Private room,60,1,131,2017-10-30,6.12,2,38,erased
5117,12359139,Quiet and central apartment,66754888,Lukasz,Eixample,l'Antiga Esquerra de l'Eixample,41.390081487,2.15039490827,Entire home/apt,60,3,45,2017-10-23,2.35,1,356,erased
5125,2986968,Amazing stylish center apartment   ,15231124,Lindsey,Eixample,l'Antiga Esquerra de l'Eixample,41.3878859108,2.1573907914,Entire home/apt,130,7,5,2016-08-16,0.12,1,342,erased
5130,10982793,Lucuma,54310958,Be Mate,Eixample,l'Antiga Esquerra de l'Eixample,41.3927405174,2.14858736372,Entire home/apt,327,2,4,2017-09-07,0.18,10,0,erased
5131,21860133,Piso céntrico con balcón y vista al Tibidabo.,32906351,Laetitia,Eixample,l'Antiga Esquerra de l'Eixample,41.387407497,2.15745198077,Entire home/apt,110,1,0,,,2,128,erased
5149,13995954,Habitación en L'Eixample,12606030,Juan,Eixample,l'Antiga Esquerra de l'Eixample,41.3874879672,2.15604791102,Private room,50,1,15,2016-09-28,0.88,2,364,erased
5155,5212646,Room in the best area of Barcelona,12235333,Anna,Eixample,l'Antiga Esquerra de l'Eixample,41.3904465065,2.14491684058,Private room,35,1,1,2015-02-20,0.03,1,0,erased
5162,14587552,Charming and very center,28873675,Susan,Eixample,l'Antiga Esquerra de l'Eixample,41.3942924404,2.15413607532,Entire home/apt,130,2,0,,,1,363,erased
5176,2983023,Flat with huge terrace in center,1794604,Kirill,Eixample,l'Antiga Esquerra de l'Eixample,41.3898536935,2.15887164038,Entire home/apt,125,4,5,2017-10-15,0.12,1,7,erased
5198,20675743,Quiet and pleasant place for a female!,147940242,Luis Jaime,Eixample,l'Antiga Esquerra de l'Eixample,41.3886474223,2.15431405257,Private room,13,7,0,,,1,291,erased
5207,1079427,CASANOVA HOUSE central double room,5937043,Mario,Eixample,l'Antiga Esquerra de l'Eixample,41.3927130686,2.14925279141,Private room,35,2,53,2017-09-01,0.94,1,4,erased
5213,18052847,Coconut,54310958,Be Mate,Eixample,l'Antiga Esquerra de l'Eixample,41.3935846747,2.14909799691,Entire home/apt,100,2,1,2017-07-09,0.19,10,0,erased
5215,18053954,Guayaba,54310958,Be Mate,Eixample,l'Antiga Esquerra de l'Eixample,41.3931350233,2.14845375893,Entire home/apt,120,2,1,2017-10-22,0.16,10,0,erased
5247,1260375,Nice room in beatiful area (2x1) ,6810986,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3905400755,2.1506406862,Private room,22,4,167,2017-11-30,3.11,2,39,erased
5256,19226101,Eixample Suite Luxury,133802717,Agustina,Eixample,l'Antiga Esquerra de l'Eixample,41.385447471,2.1582063637,Entire home/apt,179,3,10,2017-10-21,2.04,3,170,erased
5263,14837165,"Grande habitación con balcón, escritorio y sofá",5559536,Ivy & Javi,Eixample,l'Antiga Esquerra de l'Eixample,41.3874795333,2.16147778519,Private room,42,4,4,2017-10-11,0.28,3,47,erased
5292,5982947,Beautiful and artist studio.,12864454,Juana,Eixample,l'Antiga Esquerra de l'Eixample,41.3838150907,2.15943757271,Entire home/apt,64,2,176,2017-11-19,5.49,1,276,erased
5301,1264251,Nice room in central area (2x1) ,6810986,Carlos,Eixample,l'Antiga Esquerra de l'Eixample,41.3909977032,2.15002233033,Private room,28,4,156,2017-11-18,2.89,2,37,erased
5329,66138,Exterior 2ble room in dowtown flat ,323083,Cecilia,Eixample,l'Antiga Esquerra de l'Eixample,41.3854345259,2.16080510433,Private room,20,1,3,2016-10-14,0.04,1,310,erased
5342,18823198,Renovated Apartment in the heart of Barcelona,4124827,Simon,Eixample,l'Antiga Esquerra de l'Eixample,41.3871580859,2.16034666572,Entire home/apt,103,2,30,2017-11-19,4.52,4,248,erased
5371,12789243,Habitación sencilla en piso cómodo,39141099,Manuel,Eixample,l'Antiga Esquerra de l'Eixample,41.3900110631,2.15431286738,Private room,20,1,0,,,2,0,erased
5380,20430680,Room in Eixample - Gran Via 5,101458186,Joaquin,Eixample,la Nova Esquerra de l'Eixample,41.3760350622,2.15010058269,Private room,27,5,3,2017-10-19,0.87,3,0,erased
5399,21738027,Elegante piso en eixample,11823790,Gabriel,Eixample,la Nova Esquerra de l'Eixample,41.3805862935,2.15342787264,Entire home/apt,84,5,0,,,3,5,erased
5404,20430067,Single room in Eixample - Gran Via 1,101458186,Joaquin,Eixample,la Nova Esquerra de l'Eixample,41.3773720233,2.15219606217,Private room,34,7,0,,,3,0,erased
5410,20957226,Private room with private bathroom in the centre!,150300530,Rakel,Eixample,la Nova Esquerra de l'Eixample,41.3775990559,2.15070342175,Private room,80,2,1,2017-10-12,0.51,2,90,erased
5422,22044651,habitacion individual,124092475,Manel,Eixample,la Nova Esquerra de l'Eixample,41.3798892905,2.15211679198,Entire home/apt,25,1,0,,,1,334,erased
5436,1034304,Viladomat 1,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3814141102,2.15623698548,Private room,25,2,20,2016-09-27,0.46,8,364,erased
5438,19012007,Luxury apartment in the center of the city,132639693,Alberti,Eixample,la Nova Esquerra de l'Eixample,41.3829691116,2.15738086645,Entire home/apt,125,1,27,2017-11-17,4.48,1,75,erased
5444,21996068,"DOUBLE ROOM, EIXAMPLE, BARCELONA",119149769,Jazmin,Eixample,la Nova Esquerra de l'Eixample,41.3852385627,2.14520719971,Private room,23,2,0,,,2,121,erased
5480,18113044,Sunny room with private bathroom & terrace,34378859,Paco,Eixample,la Nova Esquerra de l'Eixample,41.3810445539,2.14771997749,Private room,35,2,20,2017-10-20,2.76,1,36,erased
5489,20670293,COZY CENTRAL APARTMENT PLAZA ESPAÑA SANTS ESTACION,138362559,Marta,Eixample,la Nova Esquerra de l'Eixample,41.3866385937,2.14721621376,Entire home/apt,79,1,3,2017-11-01,1.84,5,364,erased
5501,21089889,Habitación doble exterior,72128333,Nuria,Eixample,la Nova Esquerra de l'Eixample,41.3812212369,2.15415496899,Private room,35,1,2,2017-10-15,0.85,1,9,erased
5506,21785966,"Luminous flat, near to the city center",158748964,Miguel,Eixample,la Nova Esquerra de l'Eixample,41.3852054536,2.14993873955,Private room,50,1,0,,,1,87,erased
5507,19445773,SECRET BARCELONA,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3812565067,2.14567216711,Entire home/apt,121,1,0,,,28,246,erased
5526,11096194,Beautiful house in city center.,57623518,Yao,Eixample,la Nova Esquerra de l'Eixample,41.3807814571,2.15367081744,Entire home/apt,588,1,27,2017-10-01,2.76,1,69,erased
5529,21316083,Cómoda Habitación en example,42654300,Sebastian,Eixample,la Nova Esquerra de l'Eixample,41.38114515,2.14796906112,Private room,40,1,0,,,1,365,erased
5539,22093199,AMPLIA double room in the center of Barcelona ..,152880241,Giancarlo,Eixample,la Nova Esquerra de l'Eixample,41.3814576662,2.14823551113,Private room,20,1,0,,,8,23,erased
5549,20988759,"perfecto apartamento. intimo y privado, centro bcn",139143089,El,Eixample,la Nova Esquerra de l'Eixample,41.3819779071,2.15318905385,Entire home/apt,110,1,0,,,1,364,erased
5551,11765583,Ideal loft for 2 Barcelona center,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3835266063,2.15335191083,Entire home/apt,54,3,62,2017-11-03,3.0,9,362,erased
5559,817452,"Aragó I, Near city center, 8 people",2041901,Dani,Eixample,la Nova Esquerra de l'Eixample,41.3838011363,2.15399478106,Entire home/apt,105,3,57,2017-11-06,0.95,18,364,erased
5560,2495288,Piso acogedor en centro Barcelona,12771952,Dolors,Eixample,la Nova Esquerra de l'Eixample,41.3816677031,2.15036583175,Entire home/apt,80,2,41,2017-09-24,0.94,1,182,erased
5575,13146270,Comfortable solo traveler rental BCN City Center,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3834601758,2.15350162189,Entire home/apt,39,3,57,2017-11-05,3.06,9,354,erased
5577,20162325,COMFY CORNER 32,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3812514844,2.14669931387,Entire home/apt,70,1,0,,,28,252,erased
5583,20846008,Tu casa en Barcelona!,39690776,Roberto,Eixample,la Nova Esquerra de l'Eixample,41.3797817386,2.1528394324,Private room,50,1,1,2017-09-28,0.41,1,89,erased
5595,22092404,Double room AMPLIA in Barcelona Center ...,152880241,Giancarlo,Eixample,la Nova Esquerra de l'Eixample,41.3833936179,2.14994650362,Private room,20,1,0,,,8,39,erased
5606,7741092,"Great, comfortable loft for 2 BCN",38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3836913214,2.15326811895,Entire home/apt,49,3,86,2017-11-29,3.01,9,341,erased
5616,17892212,Exclusive and silent double room in city center !,53539766,Nacho,Eixample,la Nova Esquerra de l'Eixample,41.3829032103,2.15757094801,Private room,55,1,45,2017-11-13,5.58,3,10,erased
5627,19943173,Sants Station-Two new and lovely bedrooms,25098309,Carme,Eixample,la Nova Esquerra de l'Eixample,41.3826261368,2.14728486699,Private room,80,3,0,,,2,177,erased
5629,21374564,Cheap Charming flat in Barcelona Centre Eixample,7331229,Leonardo,Eixample,la Nova Esquerra de l'Eixample,41.3845021861,2.14653484338,Entire home/apt,141,2,0,,,2,364,erased
5636,5046564,***SPLENDID SUITE WITH POOL GYM SOLARIUM*** CENTER,26053118,Tristan,Eixample,la Nova Esquerra de l'Eixample,41.376395121,2.14883459174,Private room,20,1,125,2017-11-30,3.89,1,91,erased
5643,7339299,Loft rent for days,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3829905105,2.15507423845,Entire home/apt,41,3,74,2017-10-26,2.57,9,362,erased
5661,19991266,2be COMFY CORNER E1,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3796469156,2.14879576001,Entire home/apt,149,1,0,,,28,160,erased
5663,19991277,2be COMFY CORNER E2,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3793713895,2.14933712696,Entire home/apt,149,1,1,2017-09-27,0.41,28,158,erased
5666,18484155,VILADOMAT 5,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.380015084,2.15503602361,Private room,40,2,1,2017-09-23,0.38,8,364,erased
5671,17501480,Centric and Stylish Full Apartment in Barcelona,110939308,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.3826421865,2.14891309008,Entire home/apt,130,2,4,2017-07-25,0.45,3,322,erased
5676,8850765,Comfy loft Barcelona city center 2p,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3824683475,2.15372384064,Entire home/apt,62,3,76,2017-10-31,2.91,9,365,erased
5681,19992243,COSMOPOLITAN,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3812309411,2.14474919153,Entire home/apt,79,1,0,,,28,239,erased
5692,7082393,Cozy Room in Barcelona,37127475,Lucía,Eixample,la Nova Esquerra de l'Eixample,41.3814744712,2.1524594852,Private room,40,3,16,2017-10-14,2.82,1,365,erased
5713,21647687,1694 AB Arago 1-4,4459553,Eva&Jacques,Eixample,la Nova Esquerra de l'Eixample,41.3785826055,2.14845415119,Entire home/apt,100,3,0,,,138,59,erased
5733,21193984,Roomcity,153068827,Jessica,Eixample,la Nova Esquerra de l'Eixample,41.3807074455,2.15380517129,Private room,45,1,0,,,1,365,erased
5753,20081677,HABITACIÓN AMPLIA DE ROCCO,16706691,Jorge,Eixample,la Nova Esquerra de l'Eixample,41.3830986278,2.14528185218,Private room,30,1,19,2017-12-06,4.49,1,72,erased
5780,16218386,V29 2 habitación céntrica y limpia,105933387,David,Eixample,la Nova Esquerra de l'Eixample,41.3813260374,2.14834962919,Private room,50,1,9,2017-08-02,0.77,5,365,erased
5783,7658608,Nice and cozy loft for 2,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3821513993,2.15535833827,Entire home/apt,55,3,78,2017-10-17,2.74,9,364,erased
5792,8059419,Very comfortable & nice loft for 2,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3832578436,2.15449102785,Entire home/apt,55,3,77,2017-10-30,2.79,9,352,erased
5822,21819748,"Friendly & Cozy Apt, In the Heart of Barcelona",158929887,Robin,Eixample,la Nova Esquerra de l'Eixample,41.3838246639,2.14938776994,Entire home/apt,40,2,0,,,1,115,erased
5827,717710,Central Loft Plaza Espanya center,1432835,Angel,Eixample,la Nova Esquerra de l'Eixample,41.3801911101,2.14559027983,Entire home/apt,65,3,40,2017-10-17,0.72,36,356,erased
5832,3244036,Apartment in the Eixample (B31P1),1013855,Alex,Eixample,la Nova Esquerra de l'Eixample,41.3848300914,2.15311588296,Entire home/apt,90,4,60,2017-11-15,1.47,8,305,erased
5842,18087464,Eixample Esquerra.,124561146,Nicolas,Eixample,la Nova Esquerra de l'Eixample,41.3842255457,2.14318572271,Private room,56,1,26,2017-10-09,3.9,1,179,erased
5843,21954196,Habitación doble en centro de Barcelona(EIXAMPLE).,152880241,Giancarlo,Eixample,la Nova Esquerra de l'Eixample,41.3823171754,2.14991018355,Private room,19,1,0,,,8,35,erased
5863,18741080,CENTRIC APARTMENT GAUDI,115165658,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.3800056662,2.1516647753,Entire home/apt,110,3,16,2017-10-08,2.41,5,244,erased
5874,19690379,Private room and living room in modernist Eixample,138699062,Mauricio,Eixample,la Nova Esquerra de l'Eixample,41.3812583639,2.15737390798,Private room,50,2,4,2017-07-31,0.83,1,4,erased
5902,4118235,COSY ROOM - OLD APPART-BCN EIXAMPLE,20405619,Ana,Eixample,la Nova Esquerra de l'Eixample,41.3817681602,2.14835996399,Private room,125,1,0,,,1,303,erased
5907,1034303,Viladomat 2,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3813048478,2.15541892759,Private room,25,2,23,2017-09-17,0.43,8,356,erased
5909,21322198,Valy's room,33641926,Valeria,Eixample,la Nova Esquerra de l'Eixample,41.3841381728,2.1540268225,Private room,50,1,2,2017-11-24,1.46,1,166,erased
5913,21547459,Quiet Double Room near Francés Macías area & metro,1504768,Noel,Eixample,la Nova Esquerra de l'Eixample,41.3880412675,2.14363305782,Private room,20,1,1,2017-11-25,1.0,1,88,erased
5915,1034301,Viladomat 0,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3800206682,2.1547120084,Private room,25,2,6,2016-10-02,0.11,8,364,erased
5916,11257889,Double Bedroom 10min  Plaza  España,58749859,Johann,Eixample,la Nova Esquerra de l'Eixample,41.3808615896,2.15325480113,Private room,75,1,0,,,1,0,erased
5937,19821832,CENTRAL BIG APARTMENT NEXT TO SANTS TRAIN STATION,138362559,Marta,Eixample,la Nova Esquerra de l'Eixample,41.381935796,2.14699458989,Entire home/apt,79,1,2,2017-08-22,0.49,5,348,erased
5939,1806348,VILADOMAT 4,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3815522595,2.15505041066,Private room,40,2,1,2017-10-11,0.5,8,364,erased
5950,19445758,2be RED GLOW,135791982,Barcelona2be,Eixample,la Nova Esquerra de l'Eixample,41.3808222566,2.14961909701,Entire home/apt,148,1,0,,,28,153,erased
5952,7714569,Big Room in the center (plaza España),2903353,Ahmad Jaberr,Eixample,la Nova Esquerra de l'Eixample,41.3824991112,2.15192900816,Private room,55,27,12,2017-09-25,0.7,1,190,erased
5966,1158951,Viladomat,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3804075362,2.15619600297,Private room,25,2,122,2017-10-29,2.21,8,364,erased
5972,4304038,HUGE APARTMENT IN THE CITY CENTRE!,5024572,Laura,Eixample,la Nova Esquerra de l'Eixample,41.3816003081,2.15742240003,Entire home/apt,140,1,20,2017-07-10,0.66,2,29,erased
5978,16730063,Long term rental modernist flat Plaza Espana,11889753,Chris,Eixample,la Nova Esquerra de l'Eixample,41.3776128484,2.15091491856,Entire home/apt,75,5,3,2017-09-15,0.32,1,13,erased
5988,13103490,Humble abode in Barcelona City Center Loft for 2p,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.381966376,2.15544869531,Entire home/apt,60,3,50,2017-11-02,2.66,9,362,erased
5992,21995713,"BIG DOUBLE ROOM, EIXAMPLE, BARCELONA",119149769,Jazmin,Eixample,la Nova Esquerra de l'Eixample,41.3844259041,2.14483943485,Private room,27,2,0,,,2,161,erased
6001,20883016,CENTRAL MODERN APARTMENT SANTS RAILWAY STATION,138362559,Marta,Eixample,la Nova Esquerra de l'Eixample,41.3852082207,2.14404104975,Entire home/apt,79,1,2,2017-10-15,0.71,5,25,erased
6002,17278489,V29 4 habitacion centrica y limpia,105933387,David,Eixample,la Nova Esquerra de l'Eixample,41.3815244465,2.14689604792,Private room,55,1,0,,,5,365,erased
6006,21865239,Ático con terraza ideal para parejas - Eixample,3182075,Elia,Eixample,la Nova Esquerra de l'Eixample,41.3832041831,2.14657915362,Entire home/apt,79,1,0,,,1,120,erased
6014,21993001,CENTRIC APARTMENT ROSELLO,115165658,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.3831391113,2.14617017802,Entire home/apt,80,3,0,,,5,300,erased
6033,16354403,"Piso centrico amplio exclusivo,  luminoso, soleado",107095087,Pal,Eixample,la Nova Esquerra de l'Eixample,41.3798149317,2.14621936291,Private room,100,2,10,2017-08-16,0.87,1,178,erased
6041,19696100,Gran apartamento en el Centro de Barcelona,38065854,Anna,Eixample,la Nova Esquerra de l'Eixample,41.382428431,2.14888829384,Entire home/apt,150,6,1,2017-08-11,0.25,1,87,erased
6056,9602587,Central 2 bedroom Penthouse with 25m2 terrace!!,3556337,Alejandro,Eixample,la Nova Esquerra de l'Eixample,41.3834013806,2.15239675681,Entire home/apt,120,7,16,2017-09-20,0.87,8,226,erased
6073,16218327,V29 1 habitación céntrica y limpia,105933387,David,Eixample,la Nova Esquerra de l'Eixample,41.3807717316,2.14850554914,Private room,60,1,2,2017-04-07,0.18,5,179,erased
6078,19232440,Beautiful Room in the center of barcelona,86452434,Viviana,Eixample,la Nova Esquerra de l'Eixample,41.3830393448,2.15733975359,Private room,50,3,9,2017-09-25,1.72,1,45,erased
6096,7366504,Cozy interior loft for 2,38449512,Ivan,Eixample,la Nova Esquerra de l'Eixample,41.3820705386,2.15307532331,Entire home/apt,45,3,72,2017-11-04,2.48,9,356,erased
6112,8280165,Centric Apartment Plaza España 2,5021580,Francisco,Eixample,la Nova Esquerra de l'Eixample,41.3763283977,2.14956103302,Entire home/apt,65,3,3,2017-05-28,0.19,19,313,erased
6113,9459773,"LARGE 4 BEDROOM, CITY CENTER, TERRACE, 100m.",2922864,Ana,Eixample,la Nova Esquerra de l'Eixample,41.3826475588,2.14353918171,Entire home/apt,72,3,29,2017-11-19,1.44,1,236,erased
6118,16732125,Cozy and warm modern Apartment in Centre Barcelona,110939308,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.3813448803,2.14827128093,Entire home/apt,130,3,2,2017-09-18,0.22,3,178,erased
6131,16731428,Centric and Modern Apartment in Barcelona,110939308,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.3808000051,2.1490061556,Entire home/apt,120,3,4,2017-06-05,0.46,3,147,erased
6134,1263442,Joan's flat.,5692445,Isabel,Eixample,la Nova Esquerra de l'Eixample,41.3806203238,2.15615263964,Entire home/apt,90,2,46,2016-10-29,0.88,8,191,erased
6154,18169060,Cozy and centric room in Barcelona,56466987,Carlos,Eixample,la Nova Esquerra de l'Eixample,41.3817398101,2.15419873024,Private room,40,3,1,2017-05-24,0.15,1,89,erased
6157,20462549,Double Room in Eixample - Gran Via 2,101458186,Joaquin,Eixample,la Nova Esquerra de l'Eixample,41.377339928,2.15212025384,Private room,35,7,0,,,3,0,erased
6212,5327097,Beautiful duplex apartment ,3513264,Tony,Ciutat Vella,la Barceloneta,41.3826123914,2.19237365191,Entire home/apt,320,3,44,2017-10-10,1.31,1,179,erased
6218,21640115,Sunny apartment in Barceloneta,144646932,Jose,Ciutat Vella,la Barceloneta,41.382107738,2.18714097212,Entire home/apt,120,3,2,2017-11-20,2.0,2,77,erased
6223,16856577,Room with single bed next to Barcelona beach,5713957,Tincho,Ciutat Vella,la Barceloneta,41.3770088126,2.18948043716,Private room,20,2,56,2017-11-23,5.53,2,36,erased
6228,19816361,"Prívate in the barceloneta, big room in the beach!",105190517,Vitor,Ciutat Vella,la Barceloneta,41.3772826029,2.18886161394,Private room,32,2,8,2017-10-30,1.63,1,179,erased
6240,20474076,Single cozy room in the heart of Barceloneta,20387543,Alessandro,Ciutat Vella,la Barceloneta,41.3776972446,2.18987410652,Private room,30,1,5,2017-10-15,1.85,1,353,erased
6255,20234154,Comfy apartment in Barceloneta close to the beach,144181269,Eduardo,Ciutat Vella,la Barceloneta,41.3785553265,2.18796227326,Entire home/apt,200,3,1,2017-08-10,0.25,2,87,erased
6256,20051760,Cozy colourful apartment next to the beach,142461536,Miranda,Ciutat Vella,la Barceloneta,41.378197025,2.18876515362,Entire home/apt,80,3,6,2017-11-07,1.31,1,353,erased
6262,15433722,"BY THE SEA - Modern, Cosy and right in the Center!",98946335,Nicolas,Ciutat Vella,la Barceloneta,41.3782684998,2.1908606824,Entire home/apt,65,5,10,2017-11-12,0.88,1,20,erased
6267,15788118,Charming 1 bedroom apartment near the beach,39622611,Lisa,Ciutat Vella,la Barceloneta,41.3809511203,2.18913001058,Entire home/apt,60,2,2,2017-04-17,0.23,1,134,erased
6282,12982519,Double room at Penthouse Beach Apartment,71484230,Jeff,Ciutat Vella,la Barceloneta,41.3797733814,2.19165775615,Private room,39,3,84,2017-11-01,4.37,1,3,erased
6287,8789387,Barceloneta next to the beach sunny,22224267,Ellin,Ciutat Vella,la Barceloneta,41.3771014503,2.18842966155,Entire home/apt,122,1,20,2017-10-17,0.77,1,14,erased
6293,21168966,habitación en barrio la barceloneta-central,5513633,Gaby,Ciutat Vella,la Barceloneta,41.3809961308,2.18890616295,Private room,20,1,1,2017-10-15,0.5,1,365,erased
6294,17834917,Great Room Next to the Beach !,8141159,Ricardo,Ciutat Vella,la Barceloneta,41.3785550212,2.18730505498,Private room,29,2,26,2017-11-27,3.17,1,86,erased
6298,21890307,Estudio Barceloneta,66855513,Neus,Ciutat Vella,la Barceloneta,41.3815528759,2.18959446821,Entire home/apt,25,2,0,,,1,29,erased
6303,19671214,Sunny central Apartment Barceloneta,138516801,Lu,Ciutat Vella,la Barceloneta,41.3786573254,2.19188985907,Entire home/apt,70,1,26,2017-11-24,5.13,1,351,erased
6304,21956452,"Beautiful apartment in Barcelona, sea view & cosy.",160287568,María,Ciutat Vella,la Barceloneta,41.3823427082,2.18513138786,Entire home/apt,99,2,0,,,1,43,erased
6308,19794267,Sunny Barceloneta Apartment Near The Beach,7927949,Eduard,Ciutat Vella,la Barceloneta,41.3828079056,2.18822136299,Entire home/apt,60,5,0,,,1,57,erased
6312,19991943,Studio on the beach,7271397,Manolita,Ciutat Vella,la Barceloneta,41.3805121939,2.19070723153,Entire home/apt,98,3,1,2017-07-31,0.23,1,88,erased
6314,21892598,Guest Room,135850011,Martin,Ciutat Vella,la Barceloneta,41.3806725181,2.18916329974,Private room,30,4,0,,,1,23,erased
6315,19992280,SEA BREEZE,135791982,Barcelona2be,Ciutat Vella,la Barceloneta,41.3825108314,2.18853615534,Entire home/apt,79,1,0,,,28,259,erased
6316,17469756,"Borbon I, Friendly Rentals",102947901,Claudia,Ciutat Vella,la Barceloneta,41.3807482441,2.18640704136,Entire home/apt,85,1,6,2017-11-24,0.66,103,297,erased
6320,21442226,Double room,139689714,Ada,Ciutat Vella,la Barceloneta,41.3816307948,2.19024230631,Private room,40,3,0,,,1,0,erased
6325,21378154,Awesome Flat by the Beach! 2 SingleBeds,40305055,Alfonso,Ciutat Vella,la Barceloneta,41.3807811992,2.19166356182,Shared room,20,1,0,,,3,336,erased
6328,20595573,Luxury Duplex at Bcn Beach-Terrace & Views,38285443,Beach & Sun,Ciutat Vella,la Barceloneta,41.375769813,2.18968409521,Entire home/apt,125,3,14,2017-12-01,4.29,1,96,erased
6332,18764593,A cosy room in a local place next to the beach,70343441,Daria,Ciutat Vella,la Barceloneta,41.3815686436,2.18999448353,Private room,52,1,3,2017-07-16,0.5,1,75,erased
6334,9618080,habitacion con vistas impresionante,49635010,Joaquin,Ciutat Vella,la Barceloneta,41.3748257609,2.1888782424,Private room,100,1,0,,,1,0,erased
6342,22112793,Double-bed room in La Barceloneta,120036680,Tina,Ciutat Vella,la Barceloneta,41.3800710133,2.19148270416,Private room,35,1,0,,,1,82,erased
6346,7552588,Gorgeous Barcelona Beach Apartment,37105102,Mimi,Ciutat Vella,la Barceloneta,41.3868930531,2.19677728106,Entire home/apt,250,7,0,,,1,331,erased
6351,21942466,Sunny flat in Barceloneta,141872493,Francisca Carmen,Ciutat Vella,la Barceloneta,41.3817220562,2.18812284918,Entire home/apt,70,25,0,,,3,89,erased
6353,21550684,Yacht in prestigious central Barcelona Port Vell,42610146,Ed,Ciutat Vella,la Barceloneta,41.3750373122,2.18649823422,Entire home/apt,60,1,5,2017-12-03,4.55,1,109,erased
6354,1037925,Room for rent at Barceloneta Beach,5713957,Tincho,Ciutat Vella,la Barceloneta,41.3779490086,2.18951354407,Private room,29,2,106,2017-11-28,2.48,2,9,erased
6356,22156332,Комната,160423455,Inna,Ciutat Vella,la Barceloneta,41.3803908248,2.19032736133,Private room,27,4,0,,,1,54,erased
6372,15921984,Doble room With balcony Barceloneta,38638686,Eleonora,Ciutat Vella,la Barceloneta,41.3803199171,2.18778945632,Private room,75,2,11,2017-07-28,1.35,1,322,erased
6399,12970502,Habitación cerca del mar,70539514,RoSaura,Ciutat Vella,la Barceloneta,41.3764780769,2.1896168951,Private room,40,3,14,2017-09-17,0.75,1,89,erased
6402,14012039,Home for couples by the beach (Air-conditioned),14607781,Natalie,Ciutat Vella,la Barceloneta,41.381365665,2.18791396126,Entire home/apt,120,1,20,2017-11-05,1.23,1,215,erased
6407,14926511,Flat next to the beach,30005687,Maria,Ciutat Vella,la Barceloneta,41.3782763221,2.18753853709,Entire home/apt,80,1,32,2017-10-30,2.35,1,354,erased
6410,19447362,** BARCELONETA BEACH COSY NEW STUDIO **,136331725,Adrián,Ciutat Vella,la Barceloneta,41.3814861608,2.18771027115,Entire home/apt,100,3,11,2017-10-24,2.36,1,17,erased
6413,12339721,2 min walk down to the beach,23664234,Silvana,Ciutat Vella,la Barceloneta,41.3778384682,2.19088994005,Entire home/apt,50,7,0,,,1,12,erased
6415,20293578,BEACH AND CITY APARTMENT LUXURIOUS,144762255,Susana,Ciutat Vella,la Barceloneta,41.382155232,2.1878608666,Entire home/apt,179,3,4,2017-11-13,1.38,1,324,erased
6423,10523742,Cosy & Contemporary Flat Barceloneta Beach,3255939,Tarsha,Ciutat Vella,la Barceloneta,41.3793409744,2.18906044522,Entire home/apt,46,3,4,2017-07-12,0.67,1,17,erased
6433,11223522,"Big Room double bed, next to nightclubs and beach",29289150,Tyler,Ciutat Vella,la Barceloneta,41.3800946536,2.19140822381,Private room,55,1,22,2017-10-29,3.16,1,180,erased
6442,14384546,Double room in centre of Barcelona,54820280,Dora,Ciutat Vella,la Barceloneta,41.3797634067,2.1871285505,Private room,44,2,9,2017-01-31,0.57,1,343,erased
