,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
807,900003,Apartment in the heart of Born,4804927,Zanzen,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3850753155,2.18229944489,Entire home/apt,60,1,310,2018-08-05,4.66,1,304,erased
841,933545,35sqm room for 1-5 pers. near Ramblas,3541314,Yih,Ciutat Vella,el Barri Gòtic,41.3812264173,2.17640503909,Private room,66,3,74,2018-07-30,1.38,1,38,erased
873,948689,"Whole flat! Sunny En-suite Double, Gothic Quarter",5143503,Helen,Ciutat Vella,el Barri Gòtic,41.3815265771,2.18023419643,Private room,70,10,14,2016-09-27,0.21,1,15,erased
898,965681,Executive Cataluña 2 - 3 Bedrooms,5170597,SamFlat,Eixample,l'Antiga Esquerra de l'Eixample,41.3854191732,2.16177412935,Entire home/apt,100,3,82,2018-08-07,1.62,5,325,erased
937,993497,Budy Apartments - Stylish Loft 2,4021283,Cristina Y Onix,Ciutat Vella,el Raval,41.3756911505,2.17569487269,Entire home/apt,55,30,5,2016-08-31,0.08,22,194,erased
945,1002049,Central room with private balcony!,2859949,Justin Y Maria,Ciutat Vella,el Raval,41.3789215699,2.1705193594,Private room,29,3,208,2018-07-07,3.17,1,227,erased
953,1005699,Big Double room in Barcelona !!,2102130,Mavie,Eixample,l'Antiga Esquerra de l'Eixample,41.3844515007,2.15558920142,Private room,40,1,0,,,1,256,erased
1024,1070511,double room Barcelona Guell park,5888954,Núria,Gràcia,la Vila de Gràcia,41.4071629836,2.15407412007,Private room,30,1,168,2018-07-27,2.75,2,321,erased
1025,1071608,Small single Room+WiFi+CENTRE,2603961,Jessy Y Alex,Eixample,la Nova Esquerra de l'Eixample,41.3786563625,2.15180102204,Private room,18,1,232,2018-07-23,3.62,6,128,erased
1035,1078585,Private room in Barcelona Les Corts,5933563,Marcos,Les Corts,les Corts,41.3824385101,2.13286700777,Private room,29,2,16,2015-03-11,0.25,2,358,erased
1060,1101942,"Habitación doble, la mejor ubicación!!",6035310,Mar,Eixample,la Nova Esquerra de l'Eixample,41.379109875,2.14750248222,Private room,30,32,0,,,2,352,erased
1116,1149160,House with Terrace in Barcelona,1791796,Eugeni,Sants-Montjuïc,la Font de la Guatlla,41.3725786604,2.14796133559,Entire home/apt,80,1,170,2018-07-02,2.66,6,287,erased
1120,1153422,Sagrada Familia quality big Red,2189222,Victor,Horta-Guinardó,el Baix Guinardó,41.4111247563,2.16923449839,Private room,50,1,51,2018-08-07,0.8,3,37,erased
1138,1179116,"Basic, All you need, Centric",197737,Ushma,Ciutat Vella,el Raval,41.3808869619,2.16750015033,Entire home/apt,85,4,49,2018-08-09,0.8,2,280,erased
1146,1189222,Cosy studio just off Las Ramblas,383697,Anna,Ciutat Vella,el Raval,41.3854950667,2.16794565375,Entire home/apt,67,3,64,2018-07-29,1.68,18,338,erased
1175,1201870,NICE & COMFORTABLE 2ROOM AT BORN,6335858,Maria,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3849892442,2.18251261099,Private room,120,4,0,,,1,365,erased
1180,1204372,Best room you can find Center BCN,6553229,Vincent,Eixample,la Dreta de l'Eixample,41.389206215,2.16334949192,Private room,77,1,100,2018-03-31,1.6,4,320,erased
1182,1205913,Purple Petite comfortable room,6553229,Vincent,Eixample,la Dreta de l'Eixample,41.3890915561,2.16347631751,Private room,41,2,31,2018-04-20,0.59,4,314,erased
1183,1205926,Double Design Room Center BCN ,6553229,Vincent,Eixample,la Dreta de l'Eixample,41.3919981411,2.16241437226,Private room,60,1,56,2018-04-23,0.89,4,310,erased
1184,1206034,Relaxing-blue design double room,6553229,Vincent,Eixample,la Dreta de l'Eixample,41.3885844449,2.16521893331,Private room,60,2,119,2017-11-06,1.89,4,317,erased
1186,1206820,Beautiful Area Single Room ,5933563,Marcos,Les Corts,les Corts,41.3866476748,2.12932985859,Private room,26,2,17,2017-09-09,0.27,2,344,erased
1211,1222415,Cozy Room in Parc Guell,6251419,Donato,Gràcia,la Salut,41.4102654805,2.14864037431,Private room,16,2,59,2018-03-11,0.94,2,278,erased
1220,1234006,APARTMENT CALABRIA,4864707,Rocío,Eixample,la Nova Esquerra de l'Eixample,41.3811365538,2.15527753815,Entire home/apt,120,3,61,2018-07-23,1.01,7,221,erased
1264,1268048,Cerca de Plaza España y Sants Estació,6902266,Sergi,Les Corts,les Corts,41.3892118401,2.14303935886,Private room,39,3,9,2018-04-21,0.14,1,269,erased
1307,1304845,Quiet room in Eixample/Sant Antoni,6237118,Francisco,Eixample,Sant Antoni,41.3763679238,2.15557050132,Private room,40,2,37,2018-06-30,0.6,1,352,erased
1343,1342589,Fantastic design apartment Elmolino,7281883,Michael,Eixample,Sant Antoni,41.3753925687,2.1660572214,Entire home/apt,80,4,116,2018-07-26,2.33,4,110,erased
1350,1347578,"Central, bright 2-4 people flat",7182750,Pilar Comín,Eixample,Sant Antoni,41.3775709861,2.16303699911,Entire home/apt,90,4,5,2015-07-08,0.08,1,230,erased
1379,1391180,SPACIOUS anTERRACE /PARK GUELL,718762,Pablo & Paz,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4073313697,2.14642143591,Entire home/apt,90,3,13,2018-08-04,0.21,2,132,erased
1435,1449212,LOVELY & NEW Apartment in Barcelona!,7777451,Laia,Sant Andreu,Navas,41.4177057687,2.18199918296,Private room,500,240,0,,,1,365,erased
1459,1490933,"Spacious, elegant, central, shared terrace, AC",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.3910579904,2.17641092144,Entire home/apt,139,2,24,2018-06-22,0.66,62,228,erased
1472,1507069,Double bed room in Gothic district. City Center,8003291,Blanca,Ciutat Vella,el Barri Gòtic,41.3779602413,2.17895053816,Private room,40,3,45,2018-07-26,0.74,1,84,erased
1482,1528513,Amazing attic with terrace,6483656,Silvana,Eixample,la Dreta de l'Eixample,41.3914218745,2.17388031734,Entire home/apt,150,30,1,2015-03-06,0.02,1,216,erased
1500,1577276,Nice apartment in Barcelona,2043768,Angy,Eixample,la Sagrada Família,41.4068714432,2.18162016621,Entire home/apt,63,2,26,2018-07-08,0.9,1,74,erased
1521,1604145,double room in borne,8546697,María,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3874792448,2.17966201617,Private room,25,1,128,2018-07-20,2.63,2,2,erased
1572,1684849,Budy Apartments - Music in El Born,4021283,Cristina Y Onix,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3887017455,2.17803003901,Entire home/apt,48,32,22,2017-06-10,0.41,22,365,erased
1586,1703543,Excelente habitación en barcelona ,8993554,Jessica,Horta-Guinardó,el Baix Guinardó,41.409719008,2.17016828132,Private room,30,3,21,2017-10-30,0.47,2,256,erased
1650,1823947,"5-rooms apartment / super location, Camp Nou",9547606,Miyya,Sants-Montjuïc,Sants - Badal,41.3780113886,2.12936134459,Shared room,9,2,85,2018-07-22,1.56,8,335,erased
1667,1850584,DOUBLE HAPPY ROOM SAGRADA FAMILIA,9619261,Amanda,Eixample,el Fort Pienc,41.3992700672,2.17737891363,Private room,35,1,97,2018-07-26,1.96,2,10,erased
1674,1864002,Penedès    HUTB-009320,400416,Cens Sl,Gràcia,la Vila de Gràcia,41.4000052457,2.15895756002,Entire home/apt,53,32,22,2017-08-15,0.61,7,347,erased
1685,1886546,View of the Ciutadella Park,9814626,Aquiles,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3898198025,2.18282763942,Private room,65,2,9,2016-09-20,0.17,1,347,erased
1695,1900477,Pequeño estudio 1 Barcelona Centro,9709530,Empar & Neus,Eixample,el Fort Pienc,41.400213648,2.18173919124,Entire home/apt,69,2,38,2018-05-24,1.0,2,317,erased
1748,1993562,APARTMENT BARCELONA CENTER,4864707,Rocío,Eixample,la Nova Esquerra de l'Eixample,41.3856089266,2.14866045485,Entire home/apt,150,2,64,2018-07-23,1.22,7,231,erased
1763,2024053,Cute double room with balcony in Sagrada Familia,835804,Arnold Y Markus,Eixample,la Sagrada Família,41.4022293104,2.17596226398,Private room,47,3,14,2018-07-21,1.19,1,72,erased
1768,2031111,Privat room + ensuite 10min Ramblas,10355678,HelloBCN,Sants-Montjuïc,el Poble Sec,41.3732695439,2.1686739395,Private room,100,2,0,,,1,363,erased
1788,2054333,"Beautiful room,5min walk to beach ",9613521,Dania,Sant Martí,el Poblenou,41.3984352592,2.19566062662,Private room,50,3,27,2017-09-21,0.53,1,319,erased
1803,2073152,Duplex en Barcelona. 6 pax,10469973,A.Roberto,Sant Martí,Sant Martí de Provençals,41.4158196884,2.19784755684,Entire home/apt,70,7,12,2018-07-07,0.23,1,77,erased
1808,2078655,Lesseps Apartments 1 (Big Terrace),10345559,Sergi,Sarrià-Sant Gervasi,el Putxet i el Farró,41.4040605616,2.14363252483,Entire home/apt,60,1,181,2018-07-16,3.21,2,133,erased
1812,2082984,Room in shared flat in the quiet centre of BCN,857741,Rosa,Eixample,el Fort Pienc,41.3924956822,2.18021937292,Private room,21,10,25,2018-05-22,0.64,2,0,erased
1821,2096137,YATE CON TERRAZA,3996198,Miguel,Sant Martí,la Vila Olímpica del Poblenou,41.3858796617,2.20224595395,Entire home/apt,120,3,95,2018-08-08,2.35,3,56,erased
1824,2098294,Suite Room In The Heart Of Barcelona-Private Bath-,10702484,Terry,Eixample,Sant Antoni,41.3832573958,2.1636360453,Private room,52,1,205,2018-07-26,3.65,2,162,erased
1843,2119815,"Flat in the Uptown Area, the best of Barcelona.",10809166,Soufiane,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3991556646,2.14427484978,Private room,20,1,25,2018-08-12,0.5,2,256,erased
1872,2185625,Magic Fountains Quiet Retreat,480528,Andrei,Sants-Montjuïc,la Font de la Guatlla,41.3703628287,2.14823633545,Entire home/apt,99,2,45,2018-07-29,0.84,17,42,erased
1875,2186543,Cozy 2 BD 2 BR Magic Fountains,480528,Andrei,Sants-Montjuïc,la Font de la Guatlla,41.3721010983,2.14799479394,Entire home/apt,110,2,39,2018-04-30,0.77,17,29,erased
1906,2226342,Budy Apartments - Beautiful Roof top 2 terrace,4021283,Cristina Y Onix,Eixample,l'Antiga Esquerra de l'Eixample,41.3937979417,2.15446831576,Entire home/apt,120,3,83,2018-05-25,1.52,22,311,erased
1909,2227744,Nice flat and swmgpool Bonanova sq,11368288,Cristina,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.4081457629,2.13661890675,Entire home/apt,200,6,21,2018-07-07,0.42,1,10,erased
1962,2308951,APARTAMENTO MISTRAL II,4864707,Rocío,Eixample,Sant Antoni,41.3757664758,2.15344440339,Entire home/apt,150,2,68,2018-07-12,1.46,7,358,erased
1979,2338772,HABITACIÓN Sencilla cama doble (solo para Chicas),11944470,Maide,Eixample,el Fort Pienc,41.4018553321,2.18369028042,Private room,30,15,15,2018-07-15,0.37,1,124,erased
2010,2380311,Stunning design eixample,7281883,Michael,Eixample,l'Antiga Esquerra de l'Eixample,41.3858961222,2.16106390249,Entire home/apt,110,3,199,2018-07-28,3.82,4,99,erased
2015,2385368,"Bedroom 3 Beach, inexpensive, terrace.",5719437,Zoraida,Sant Martí,el Parc i la Llacuna del Poblenou,41.3995432741,2.19121735488,Private room,45,1,194,2017-10-22,3.61,2,325,erased
2037,2424764,Comfortable room own showerbathroom,1447458,Covi,Eixample,l'Antiga Esquerra de l'Eixample,41.3909913936,2.1479026513,Private room,28,2,34,2018-06-29,0.64,1,120,erased
2043,2429258,GENESIS RAMBLES HUTB-002373,12385333,Yolanda,Sants-Montjuïc,el Poble Sec,41.3744829858,2.17420097356,Entire home/apt,130,3,36,2018-04-23,0.68,4,279,erased
2054,2453366,VERY CENTRAL ROOM+PRIVATE BATHROOM+AC,12544714,Maria,Ciutat Vella,el Barri Gòtic,41.3875797683,2.17276937577,Private room,36,1,107,2018-08-03,2.02,3,261,erased
2083,2495012,SAGRADA FAMILIA .DOUBLE  ROOM (BCN),12482220,Alex & Tusia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4033074719,2.17029149789,Private room,27,3,113,2018-07-30,2.13,4,155,erased
2126,2572313,Very centric Attic in Eixample area,13172148,ApartHoliday,Eixample,la Nova Esquerra de l'Eixample,41.3821744686,2.15634387547,Entire home/apt,73,1,280,2018-07-25,5.26,2,268,erased
2138,2595246,Bed&BCN Gran Vía Suite,13288676,Ferran,Sant Martí,el Clot,41.4053983969,2.18886457146,Entire home/apt,120,1,29,2018-04-21,0.57,7,93,erased
2149,2624172,Vila Olimpica beach loft.,13440152,Marco & Luisa,Sant Martí,la Vila Olímpica del Poblenou,41.3918352066,2.20100667083,Entire home/apt,58,30,0,,,1,195,erased
2172,2644169,Habitacion  Sagrada Familia,13528552,Johanna,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4046460845,2.17125671913,Private room,35,1,30,2018-07-22,0.57,2,135,erased
2186,2676174,Double Room @ Barceloneta Beach,13701530,Michelle And Toni,Ciutat Vella,la Barceloneta,41.3811108742,2.18705157175,Private room,69,1,113,2018-04-27,2.2,1,16,erased
2203,2715177,BORN- Sunny room for 2 person.,3369141,Felicitas,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3893153685,2.18035998131,Private room,85,3,65,2018-02-18,1.24,2,0,erased
2241,2779667,Room quite centre of Barcelona,857741,Rosa,Eixample,el Fort Pienc,41.3921217979,2.17962960375,Private room,26,4,34,2018-07-07,0.85,2,30,erased
2261,2800063,COZY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3765864165,2.15647992921,Private room,20,1,321,2018-07-29,6.15,4,27,erased
2288,2869178,Ático en el Barrio Gótico. Amazing!,4021283,Cristina Y Onix,Ciutat Vella,el Barri Gòtic,41.3828914565,2.17314411738,Entire home/apt,200,32,0,,,22,365,erased
2312,2942298,Bright double room,15022232,Gladdy,Sants-Montjuïc,Sants,41.3810508947,2.13562916388,Private room,28,2,45,2018-08-09,0.87,1,11,erased
2334,2984409,ALQUILER   HABITACIONES  rob,15052431,Pilar,Sant Martí,Provençals del Poblenou,41.4080374869,2.19380201076,Private room,65,7,11,2018-08-03,0.3,4,361,erased
2335,2984892,ALQUILER HABITACIONES EN FAMILIA,15052431,Pilar,Sant Martí,el Besòs i el Maresme,41.4152490636,2.21932505306,Shared room,23,6,1,2018-08-13,1.0,4,358,erased
2340,2992138,"Paralelo Apartment : aircon, wifi & elevator !",15256420,Inma,Sants-Montjuïc,el Poble Sec,41.3741330763,2.1628603146,Entire home/apt,130,3,139,2018-07-30,2.69,1,302,erased
2346,3001077,Bed&BCN Hills House,13288676,Ferran,Gràcia,Vallcarca i els Penitents,41.4181627619,2.1407389892,Entire home/apt,400,3,50,2018-07-03,1.15,7,109,erased
2383,3075046,ROOM IN BARCELONETA SUNNY BEACH,7329246,Tarso,Ciutat Vella,la Barceloneta,41.3822991494,2.19142250487,Private room,50,2,3,2017-05-28,0.2,1,365,erased
2385,3079389,Cosy & Calm Penthouse Appartment,8675769,Anaïs,Horta-Guinardó,el Baix Guinardó,41.409565651,2.17003820979,Private room,90,1,1,2014-07-11,0.02,1,365,erased
2429,3134505,Six-persons Flat Near Camp Nou,15884961,Pilar,Sants-Montjuïc,Sants - Badal,41.3735678247,2.12729518002,Entire home/apt,85,3,44,2018-07-23,0.89,16,269,erased
2455,3175402,1 available room,8009071,Ivan,Horta-Guinardó,el Carmel,41.4247386347,2.15459558635,Private room,12,30,8,2018-03-01,0.36,1,245,erased
2458,3181996,"Private room with romantic balcony,center Gòtic.",16133934,Sofia,Ciutat Vella,el Barri Gòtic,41.3801597602,2.1760174858,Private room,48,1,163,2018-08-01,3.34,1,147,erased
2474,3199885,EXCELLENT ROOM  HEART BARCELONA 140sq FLAT,12544714,Maria,Ciutat Vella,el Barri Gòtic,41.3844412738,2.17806994404,Private room,50,1,103,2017-08-18,2.06,3,365,erased
2478,3206150,"PRETTY LITTLE ROOM , 5 mn Ramblas",3889085,Elisa,Sants-Montjuïc,el Poble Sec,41.374689258,2.17319488274,Private room,19,1,94,2016-12-26,1.85,1,60,erased
2510,3243425,Bed&BCN Sant Andreu,13288676,Ferran,Sant Andreu,Sant Andreu,41.4363963713,2.19021092792,Entire home/apt,125,1,13,2018-05-23,0.26,7,93,erased
2524,3257033,The Claris Suites I,2320210,Kim,Eixample,la Dreta de l'Eixample,41.3949162454,2.16384768309,Entire home/apt,162,3,1,2017-10-02,0.09,37,186,erased
2536,3279621,APTARTMENT (ROOM+LIVING+BATH)PRVT,15920367,Aleix,Sants-Montjuïc,Sants,41.3808442963,2.14221146165,Private room,20,2,130,2018-07-31,2.56,6,28,erased
2549,3297639,"Incredible, terrace, near Diagonal",1275637,Jerome & Co,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.3936039312,2.14416002351,Entire home/apt,63,3,90,2018-07-29,2.2,37,82,erased
2567,3331732,HABITACIÓN EN EL CENTRO DE BARCELONA. BORN,16820050,Rox,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3858061627,2.18302277266,Private room,65,5,0,,,1,12,erased
2619,3392057,Attic in Poble Sec - Sunny Terrace,4389315,Fabio,Sants-Montjuïc,el Poble Sec,41.3739050971,2.1591177308,Entire home/apt,125,2,3,2018-03-01,0.1,2,0,erased
2664,3472832,CHIC & CHEAP,7274463,Alina & Natxo,Nou Barris,Porta,41.4313055198,2.18218647978,Entire home/apt,120,3,5,2018-05-25,0.1,1,22,erased
2710,3526400,Habitacion doble y grande en atico muy acogedor,4058685,Mireia,Nou Barris,Porta,41.4314285032,2.17512954634,Private room,30,4,4,2018-07-20,0.33,2,3,erased
