,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7,18774119,!!!BARCELONA ¡¡¡¡SUPER ROOM CENTER PENTHOUSE,113030427,Carlos,Ciutat Vella,el Raval,41.3831974123,2.16398370635,Private room,46,1,1,2017-05-22,1.0,4,324
10,19026517,Las Ramblas Barcelona,132768586,Ona Y Santiago,Ciutat Vella,el Raval,41.3846418293,2.16730101426,Entire home/apt,123,1,0,,,1,118
15,18889298,"""Las Ramblas"" Renewed apartment in Citycenter",130464711,Adria,Ciutat Vella,el Raval,41.3784661504,2.17369772788,Entire home/apt,160,1,0,,,2,160
16,18727805,Tafí del Valle,130241298,Tucuman,Ciutat Vella,el Raval,41.3806467804,2.17222084637,Private room,55,4,0,,,4,24
31,18923599,Cosy room in the centre,103587489,Sarah,Ciutat Vella,el Raval,41.3841073185,2.16738014537,Private room,58,2,0,,,1,135
33,18732436,"Flat near 8 ""Las Ramblas""",130284044,Òscar,Ciutat Vella,el Raval,41.3780679632,2.17236019276,Entire home/apt,120,5,0,,,1,111
50,1491139,Top Floor Studio - Awesome Terrace!,7900549,Max,Ciutat Vella,el Raval,41.3790662641,2.16849382346,Entire home/apt,95,5,109,2017-01-04,2.35,1,292
55,18862875,"Chic & Cosy Apartment , nearby the center",2689009,Liora,Ciutat Vella,el Raval,41.3783305838,2.16502310373,Entire home/apt,130,3,0,,,1,143
63,19034744,"Cozy & Renewed ""Las Ramblas"" Apartment",130464711,Adria,Ciutat Vella,el Raval,41.3798876085,2.17111099776,Entire home/apt,132,1,0,,,2,144
81,19008635,Private room in nice flat Downtown BCN - 2 people,3342528,Luis,Ciutat Vella,el Raval,41.3792366939,2.16640076049,Private room,49,3,0,,,1,0
91,18942772,"Chic, brand new and quiet, 5 minutes to La Rambla",131945842,James,Ciutat Vella,el Raval,41.3797691037,2.16730669369,Entire home/apt,65,2,1,2017-05-31,1.0,1,109
97,18884265,Perfect and centric apartment up to 5 pax,92408306,Isa,Ciutat Vella,el Raval,41.3785241557,2.16592366458,Entire home/apt,150,2,0,,,3,50
104,18976117,Piso sant antoni,3575903,Rui Filipe,Ciutat Vella,el Raval,41.3807999131,2.16598366736,Entire home/apt,140,4,0,,,1,325
151,18755315,BHN flats E101,94665134,Bhn,Ciutat Vella,el Raval,41.3773572063,2.16550761428,Entire home/apt,55,3,0,,,4,356
193,18666946,Room at the city center Bcn,129731315,Monica Maria,Ciutat Vella,el Raval,41.3760209644,2.17471520528,Private room,57,1,1,2017-05-11,1.0,1,32
194,18285226,Big 2 bedroom apartment with balcony - La Rambla,126328248,Yuri,Ciutat Vella,el Raval,41.3813888283,2.16899033023,Entire home/apt,98,4,5,2017-05-19,3.33,1,182
201,18984800,Design flat in BCN center near las Ramblas,128895365,Isabelle,Ciutat Vella,el Raval,41.3778250223,2.17274106673,Entire home/apt,130,1,0,,,2,136
215,19071951,Espacioso apartamento de Lujo,133067641,Agnes,Ciutat Vella,el Raval,41.3780882423,2.17201760164,Entire home/apt,332,3,0,,,1,336
216,11142105,ESTUDIO CENTRICO IDEAL PAREJAS,57906173,Cel,Ciutat Vella,el Raval,41.3782539131,2.17016582344,Entire home/apt,110,2,21,2017-03-03,1.35,1,330
223,13639121,En el corazón de Barcelona Rbla Raval.,54522075,Valeria,Ciutat Vella,el Raval,41.3775414969,2.17123643513,Private room,60,2,18,2017-04-17,1.56,1,195
232,18810275,2 BEDROMS CITY BARCELONA,51448675,Patricia,Ciutat Vella,el Raval,41.3833036803,2.16603423833,Entire home/apt,120,1,0,,,2,345
233,19013349,Little double bedroom on La Ramblas,31649463,Emilie,Ciutat Vella,el Raval,41.3832594052,2.16936101081,Private room,10,4,0,,,1,16
251,18358428,Single room in Barcelona Center - Boqueria Mercat,26444632,Julia,Ciutat Vella,el Raval,41.380569346,2.17229431879,Private room,50,3,1,2017-05-18,1.0,1,62
254,18948338,Habitación doble. Barrio Gótico,62440567,Barcelona,Ciutat Vella,el Raval,41.3818504619,2.17242861888,Private room,62,1,0,,,3,352
262,19079752,Apartamento acogedor y centrico 2B,132589594,Turma,Ciutat Vella,el Raval,41.3831616674,2.16604944728,Entire home/apt,80,2,0,,,3,95
266,10101402,Barrio del Raval -2,7178611,Ana,Ciutat Vella,el Raval,41.3793458869,2.16896111413,Entire home/apt,95,2,23,2017-03-23,1.48,3,278
269,15993261,Cozy and confort  Lola,100318513,Elisabet,Ciutat Vella,el Raval,41.379012305,2.16828346218,Entire home/apt,50,3,2,2017-05-09,0.33,1,267
271,19014542,"Doble room next to Rambla, in the center of Bcn!",51302247,Simona,Ciutat Vella,el Raval,41.3774548939,2.17255727051,Private room,50,1,1,2017-06-04,1.0,1,312
278,19008144,Spacious room close to Plaça Catalunya,132614264,S&G,Ciutat Vella,el Raval,41.3846289256,2.16820792917,Private room,35,1,0,,,1,7
282,10630068,Cute apartment in trendy Gotico,1452576,Camila,Ciutat Vella,el Raval,41.380982009,2.16517636128,Entire home/apt,70,5,49,2017-05-28,2.96,1,256
284,18625515,Acogedor/céntrico/confortable/vintage en Ramblas!,129392570,Salomé,Ciutat Vella,el Raval,41.3782944669,2.17369389727,Private room,40,1,8,2017-05-30,8.0,1,94
300,18985950,Double room w/ private balcony 2mins from Ramblas,96389405,Rebecca,Ciutat Vella,el Raval,41.3774863839,2.17257775698,Private room,31,1,0,,,1,0
317,19033716,In the center double room,132679561,Lorenzo & Rebecca,Ciutat Vella,el Raval,41.3840149882,2.16913537534,Private room,50,3,0,,,2,294
322,19034572,Las Ramblas doble bedroom,32526838,Giota,Ciutat Vella,el Raval,41.3826043108,2.1716492506,Private room,90,1,1,2017-06-04,1.0,7,339
327,13483576,Double Room with Terrace. Center of Barcelona.,77220584,Anna,Ciutat Vella,el Raval,41.3759438122,2.1672482111,Private room,60,2,0,,,1,64
336,18906666,BRAND NEW & LIGHTFUL MODERN FLAT OLD TOWN,131760165,Silvia,Ciutat Vella,el Raval,41.3852564123,2.16543926197,Entire home/apt,120,3,0,,,1,0
337,16613046,NEW SWEET AND SUNNY RAMBLAS APARTMENT,14874730,Ignacio,Ciutat Vella,el Raval,41.3818749609,2.16504911943,Entire home/apt,99,1,10,2017-04-23,2.17,4,285
346,15827787,Newly rewened loft in old center,9393036,Stephen,Ciutat Vella,el Raval,41.3805685673,2.16894014071,Private room,90,2,7,2017-05-08,1.27,1,360
348,17597498,Double bedroom with terrace in the heart of BCN,35852574,Mónica,Ciutat Vella,el Raval,41.3804168175,2.16556959592,Private room,60,2,0,,,1,246
349,1406827,Centric Bohemian next Ramblas&Macba,7573380,Croki,Ciutat Vella,el Raval,41.3808380526,2.16457495032,Entire home/apt,45,2,234,2017-05-09,5.02,1,27
355,18839816,Habitacion doble y aseo privados,129859159,Jose,Ciutat Vella,el Raval,41.3830345095,2.16976255521,Private room,45,2,0,,,1,1
374,18873770,Private Double Room,35203968,Absar,Ciutat Vella,el Raval,41.3814235434,2.17154551126,Private room,40,1,0,,,1,171
376,16907569,Bright Room Near Ramblas,1791076,Martini,Ciutat Vella,el Raval,41.3800049421,2.17208290114,Private room,35,2,1,2017-05-11,1.0,3,313
393,19016105,Central double room,132679561,Lorenzo & Rebecca,Ciutat Vella,el Raval,41.384216585,2.17049144739,Private room,30,3,0,,,2,334
395,19003721,Apartamento Moderno y Céntrico 1-A,132589594,Turma,Ciutat Vella,el Raval,41.3842296794,2.16479662237,Entire home/apt,80,2,0,,,3,317
403,19004521,Large double room with private bathroom,86677640,Sophie,Ciutat Vella,el Raval,41.3817966198,2.16421932859,Private room,69,3,1,2017-06-04,1.0,1,23
406,18611175,Our  friendly hippy home in Barça,126431450,Aspazia,Ciutat Vella,el Raval,41.3789365896,2.16505143804,Private room,41,2,2,2017-05-21,2.0,1,351
413,18937522,Charming flat in the centre of Barcelona,16711776,Aneta,Ciutat Vella,el Raval,41.3795027433,2.16975818323,Entire home/apt,130,4,0,,,1,17
419,18609097,EXTRAORDINARY FLAT,124652202,Luca,Ciutat Vella,el Raval,41.3784270035,2.16816389499,Entire home/apt,449,2,1,2017-05-14,1.0,1,351
423,4696179,Nice room city center Ramblas 2,5178840,Marc,Ciutat Vella,el Raval,41.384120164,2.16897300154,Private room,22,3,1,2017-03-03,0.32,2,0
424,18994163,COZY PENTHOUSE WITH PRIVATE TERRACE,29559265,Xevi,Ciutat Vella,el Raval,41.3848666531,2.16592272405,Entire home/apt,230,1,0,,,1,179
425,19068842,NUEVO DUPLEX EN CENTRO BARCELONA,133122770,Pedro,Ciutat Vella,el Raval,41.376029465,2.17260595486,Entire home/apt,150,2,0,,,1,7
434,16183827,Lovely penthouse in the center of Barcelona,36319818,Maria Jesus,Ciutat Vella,el Raval,41.3784543737,2.16528546836,Entire home/apt,120,1,21,2017-05-23,3.44,1,183
438,18740610,Juan Bautista Alberdi,130241298,Tucuman,Ciutat Vella,el Raval,41.3788934229,2.17091580609,Private room,55,3,0,,,4,26
448,19066692,Cozy room in the heart of Raval,128844939,Marti,Ciutat Vella,el Raval,41.3795366146,2.16945333288,Private room,40,1,0,,,2,353
462,13627642,2 rooms with own bathroom and kitchen in Raval,67731087,Oleksiy,Ciutat Vella,el Raval,41.3817924535,2.16427242391,Private room,80,6,5,2016-09-11,0.43,2,39
463,19066221,Private room in the heart of BCN next Ramblas!!!,81583315,Alex,Ciutat Vella,el Raval,41.3763601189,2.17078018479,Private room,31,2,0,,,1,169
466,18869351,217 Centric Apartment Macba VII,128959838,Jordi,Ciutat Vella,el Raval,41.3830157001,2.16741831448,Entire home/apt,240,1,0,,,30,323
467,14871539,Piso céntrico barcelonés,66479598,Angie,Ciutat Vella,el Raval,41.3775652102,2.16819790794,Private room,55,3,3,2017-05-29,1.88,1,347
473,16116542,Beautiful & Bright Apartment Close to Ramblas,1791076,Martini,Ciutat Vella,el Raval,41.3793062056,2.17213884243,Private room,45,5,2,2017-05-17,0.39,3,314
479,13429175,Luminoso y bonito apartamento en el Barrio Raval.,7910826,Ale & Nat,Ciutat Vella,el Raval,41.3763120583,2.17117504269,Private room,40,2,15,2016-10-01,1.32,1,307
500,19064790,New sunny and cozy! Best experience in Barcelona,1365474,Karina,Ciutat Vella,el Raval,41.3789216159,2.16581192685,Private room,70,2,1,2017-06-05,1.0,1,145
531,16218757,Apartment close to Rambla Barcelona,71126555,Maria,Ciutat Vella,el Raval,41.3770103583,2.16577356737,Entire home/apt,120,15,5,2017-05-28,0.97,4,43
532,14409399,☼ SUNNY MODERN HOME IN THE HEART OF DOWN-TOWN ☼,22232351,Gunsal,Ciutat Vella,el Raval,41.3824329948,2.1669282984,Private room,65,1,6,2017-04-17,0.63,1,341
533,14147225,Charming apartment in Barcelona city center,83576956,Valentina,Ciutat Vella,el Raval,41.3762768255,2.16914485548,Entire home/apt,100,33,8,2017-04-30,0.9,2,311
535,18867590,"CENTRIC, NICE and SPACIOUS",131452635,Deline,Ciutat Vella,el Raval,41.3780611557,2.16988259255,Entire home/apt,49,3,0,,,1,62
537,18670862,"Cosy & Arty loft, central + Wifi",129622520,Victor,Ciutat Vella,el Raval,41.3763366939,2.17029529665,Private room,85,3,0,,,1,277
584,18930783,Beautiful Apartment B,36978155,Exella,Ciutat Vella,el Raval,41.3821024908,2.16425282821,Entire home/apt,89,3,0,,,2,56
593,5691131,Gran Habitacion en Barcelona,29506127,Omar,Ciutat Vella,el Raval,41.3804722076,2.16457025539,Private room,30,2,43,2016-11-01,1.64,1,298
611,18928423,Habitación privada grande para 4 en Ramblas,35563371,Basti,Ciutat Vella,el Raval,41.3795921122,2.1727846035,Private room,120,1,0,,,1,84
616,18993772,Cozy loft in Raval,83862318,Vic,Ciutat Vella,el Raval,41.3799723765,2.1650029526,Private room,60,3,1,2017-06-05,1.0,2,48
624,18993366,"Cozy studio next to subway, ramblas and the beach!",129458905,Cozy Apartments,Ciutat Vella,el Raval,41.3766145958,2.17136700341,Entire home/apt,100,1,0,,,2,83
628,18994208,Cosy loft in the heart of Barcelona,45974533,Fleur,Ciutat Vella,el Raval,41.3808734008,2.16658458137,Entire home/apt,100,1,0,,,1,0
629,18994188,Cozy apartment in the heart of the city!  -10%OFF,107474443,Chic In,Ciutat Vella,el Raval,41.3769835049,2.17041455081,Entire home/apt,100,1,0,,,2,78
633,18993014,"Cozy studio next to subway, ramblas and the beach",107474443,Chic In,Ciutat Vella,el Raval,41.37657264,2.17024027013,Entire home/apt,100,1,0,,,2,80
646,10931312,flats D1,29437754,Ahl,Ciutat Vella,el Raval,41.378172656,2.16554491404,Entire home/apt,59,3,53,2017-05-21,3.4,2,167
657,18663868,Cute Ramblas studio,7316491,German,Ciutat Vella,el Raval,41.3846438692,2.16665847877,Entire home/apt,295,3,0,,,7,166
